id,SMILES_input,fingerprints_input_ECFP4
1180,CCOCCN1CCN(C(=O)c2ccc3c4ccc(c3c2)C(CC)O4)C(=O)C1CC(=O)OC,5 13 80 109 110 195 294 314 355 396 579 617 618 650 653 656 695 750 784 807 841 875 886 892 926 935 965 967 1004 1019 1027 1031 1035 1039 1057 1066 1118 1142 1145 1152 1174 1187 1238 1252 1357 1359 1380 1385 1386 1387 1389 1454 1480 1504 1539 1604 1635 1697 1711 1725 1730 1733 1750 1873 1905 1916 1917 1992 2022 2034
1181,CC(=O)N(CCOc1ccc([N+](=O)[O-])cc1NS(=O)(=O)c1ccccc1)C(C)=O,4 13 80 94 255 319 350 389 502 521 575 650 695 707 715 753 807 838 875 881 883 910 1017 1057 1088 1138 1152 1195 1199 1209 1224 1239 1270 1274 1282 1322 1380 1384 1452 1476 1518 1588 1648 1750 1785 1790 1809 1814 1839 1873 1917 1940 1951 1963 1970
1182,O=C1OC2CCN3C4CCN(Cc5cccc(Cl)c5)CCN(C(=O)c5cccc1c5)C2CCN(CC4)S3(=O)=O,42 74 80 149 165 207 209 216 271 314 337 469 504 506 555 561 592 616 644 650 651 656 684 688 725 731 735 736 744 750 784 789 811 847 854 875 879 926 933 935 941 1019 1039 1066 1088 1160 1243 1261 1325 1380 1480 1543 1620 1683 1689 1750 1754 1765 1771 1791 1819 1840 1867 1873 1910 1924 1939 1978
1183,COC(=O)C1=CC=C2NC(=O)C(C(=O)N3CCOC4OCC(O)C(OC)C43)=C1O2,145 203 242 263 298 314 332 364 414 431 466 546 586 650 656 695 802 807 841 849 876 906 924 926 935 937 942 950 983 1019 1057 1060 1091 1114 1152 1164 1249 1257 1346 1380 1454 1480 1491 1504 1506 1567 1590 1657 1709 1722 1734 1747 1810 1843 1858 1873 1900 1917 1923 1936 1950 2029
1184,CC(=O)Oc1ccc(C(=O)OCC(=O)OC(=O)c2ccccc2)cc1,80 145 147 158 322 389 547 606 650 695 718 807 898 979 1017 1035 1057 1088 1199 1349 1351 1380 1385 1386 1439 1446 1515 1522 1697 1729 1750 1775 1873 1917 1948 1985 1997 2004
1185,CC1(C2CCN3CCCCC23)CCN(c2ccccc2C#N)CC1,105 123 231 338 361 407 470 519 593 646 674 723 780 790 884 890 926 935 1019 1028 1039 1057 1060 1062 1088 1091 1136 1150 1162 1199 1274 1295 1325 1332 1380 1384 1388 1471 1480 1524 1647 1689 1702 1750 1801 1854 1862 1873 1998 2011
1186,CN(C)C(=O)CN(C)C(=O)c1ccc(C=Cc2ccccc2)cc1,21 25 80 131 334 389 424 431 502 584 587 650 694 807 835 878 881 884 893 1006 1057 1069 1088 1163 1187 1190 1199 1221 1238 1353 1380 1384 1385 1653 1697 1750 1873 1917 1957 2033
1187,O=C(Nc1ccc(Cl)cc1)c1sc2c(c1C(=O)O)CCN2Cc1ccc(Cl)cc1,80 83 162 191 216 239 254 310 361 374 389 456 469 486 509 561 586 627 650 675 716 781 807 816 843 853 914 926 935 943 955 1045 1070 1077 1089 1152 1237 1380 1480 1683 1691 1718 1738 1750 1754 1765 1779 1816 1832 1848 1873 1887 1917 1978
1188,O=C1OCCn2c(=O)ccc(F)c(c2=O)CN1C(=O)c1ccccc1,104 152 216 255 314 361 389 441 472 504 536 608 650 656 668 699 778 807 856 907 925 926 935 950 1011 1088 1141 1199 1215 1253 1362 1380 1385 1387 1480 1487 1496 1504 1511 1539 1750 1840 1841 1873 1917 1928 1946 1985
1189,COC(=O)C1=C(C)C(=O)C(=C(C(=O)O)C(=O)c2ccccc2)C(C)=C1,84 129 136 145 155 241 314 362 389 446 537 650 656 685 695 720 771 793 807 841 906 1057 1088 1093 1141 1152 1199 1250 1352 1380 1385 1476 1604 1722 1750 1768 1836 1873 1917 1985
1190,Cc1ccc(-c2ccc3cc(c(C)cs2)C(=O)NS3(=O)=O)o1,15 62 80 121 162 183 207 219 312 314 352 442 469 515 537 552 650 656 675 840 857 875 977 1057 1114 1224 1334 1374 1380 1391 1459 1485 1498 1567 1586 1604 1631 1654 1657 1722 1742 1750 1786 1873 1937 1994 2004
1191,CN(C)C(=O)N(C)c1ccc2cc(Cl)ccc2n1,54 138 165 203 216 378 429 561 564 650 744 807 816 875 881 961 1057 1096 1097 1163 1216 1275 1352 1380 1648 1653 1683 1750 1855 1873 1917 1918 1951 1999
1192,CCCCCNC(=O)C1=CC=C(C(=O)c2ccccc2)C1=O,8 9 11 57 80 179 197 294 313 314 389 414 486 591 592 650 666 667 777 794 807 893 1057 1088 1152 1199 1249 1380 1385 1444 1476 1540 1567 1643 1750 1775 1873 1876 1911 1917 1955 1985
1193,COc1csc(C(=O)NNC(=O)c2cccc3ccccc23)c1,0 322 355 419 475 486 552 650 675 695 745 781 801 807 841 875 923 942 956 1039 1057 1087 1088 1104 1152 1180 1199 1247 1298 1357 1380 1406 1447 1536 1567 1573 1750 1844 1855 1873 1917 1991
1194,COC1(CCCCC2OC(=O)C(O)C3C(C(F)(F)F)=CC=C(N(C)c4ccc(F)cc4C(F)(F)F)C23)CC1,46 80 114 164 174 205 241 262 314 318 334 419 421 432 523 557 610 650 656 657 695 699 750 773 795 807 809 832 841 875 880 881 912 926 937 941 960 1019 1022 1057 1060 1155 1162 1163 1249 1257 1283 1364 1380 1410 1435 1453 1457 1473 1486 1487 1577 1670 1717 1719 1750 1771 1873 1911 1928 2018
1195,CC12CCN(CC1)CC2C(N)C(F)(F)F,1 8 23 26 114 136 327 349 396 470 729 739 786 884 926 935 937 966 1019 1057 1060 1153 1162 1171 1274 1283 1366 1397 1453 1480 1508 1573 1928
1196,O=S(=O)(C1=C[N+]2=C(N3CC3)C=C1[N+]2([O-])[O-])N1CCCC1,21 84 160 163 212 292 302 328 350 366 399 407 434 463 527 539 541 585 650 692 715 800 926 935 1028 1061 1063 1187 1316 1380 1393 1431 1476 1480 1508 1545 1599 1733 1813 1873 1998
1197,N#CNC(=O)Nc1cccnc1-c1ccccc1F,75 323 352 378 448 451 571 573 650 674 690 699 702 789 790 807 854 949 984 1032 1043 1088 1123 1152 1159 1177 1199 1210 1224 1380 1384 1452 1508 1696 1750 1816 1840 1866 1873 1917 1928 1966 1989
1198,O=C(CCn1c(C(=O)c2ccc(Cl)cc2)c[nH]c1=O)NCc1cccc(Cl)c1,9 28 41 45 80 165 197 216 255 275 314 333 488 561 592 650 725 758 802 806 807 816 875 935 1039 1054 1066 1068 1070 1087 1088 1114 1145 1152 1335 1380 1385 1437 1478 1564 1573 1589 1591 1683 1697 1750 1754 1775 1779 1814 1857 1873 1879 1917 1978 1996
1199,O=c1ccccc2ccc(o1)c(-c1ccc(Br)o1)c2,121 302 304 306 311 314 352 458 574 650 656 728 791 852 875 1043 1088 1106 1199 1353 1380 1406 1548 1604 1631 1638 1666 1750 1762 1808 1810 1827 1845 1873 1896 1937
1200,CCN(N=Nc1cc2ccc1n(C)c2=O)C(=NC#N)Nc1ccccc1-c1ccccc1,17 18 45 46 80 203 222 265 270 294 314 352 357 389 425 504 516 564 584 650 663 674 725 729 735 736 790 807 863 875 881 931 932 935 984 1057 1088 1145 1152 1160 1182 1199 1224 1260 1380 1384 1409 1417 1425 1695 1696 1726 1750 1766 1816 1855 1873 1920 1925 1934 2021
1201,COCCSCc1c(C)[nH]c(=O)n1C(=O)c1cc(F)ccc1C,13 34 80 85 116 147 314 340 486 501 650 687 692 695 699 758 762 771 807 816 839 841 875 927 935 953 1005 1057 1114 1182 1282 1380 1391 1410 1487 1504 1532 1615 1623 1656 1670 1691 1722 1745 1750 1873 1900 1916 1917 1928 1939 1991
1202,O=C1CN(CCCc2ccc(S(=O)(=O)N3CCCCCCC3)o2)C1=O,2 17 80 199 250 314 350 366 396 430 539 585 650 656 659 671 751 800 879 925 926 935 951 1028 1031 1089 1145 1214 1243 1246 1380 1476 1480 1582 1604 1721 1750 1794 1873 1911 1934 1946 1947 1998
1203,CCN(CCCCN1CCCCC1)c1nc(NC(=O)c2ccccc2)ccc1-c1ccc(F)cc1Cl,2 44 80 180 234 259 294 352 366 378 389 482 486 529 561 648 650 653 680 699 807 875 876 881 893 926 932 935 967 1028 1057 1070 1088 1099 1145 1152 1199 1324 1353 1380 1385 1410 1422 1480 1482 1487 1632 1665 1669 1670 1683 1687 1750 1791 1795 1816 1855 1873 1911 1917 1928 1929 1951 1977 1985 1998
1204,CC(C)N1C(=O)c2cc3ccc2c1[n+]3[O-],1 157 165 283 314 352 355 367 463 474 497 539 650 715 748 875 879 929 935 1057 1208 1314 1357 1380 1449 1466 1495 1530 1723 1733 1750 1827 1843 1871 1872 1873 2006
1205,O=C(c1ccc(-c2ccccc2Cl)c(Cl)c1)N1CCN2CC3C4CCN(CC3C2C1)C4=O,5 77 107 124 314 335 347 352 366 407 451 455 497 561 618 622 632 650 680 736 739 753 807 855 875 876 926 935 974 984 1019 1070 1088 1199 1242 1325 1342 1356 1380 1385 1480 1504 1589 1632 1683 1689 1697 1736 1750 1771 1784 1841 1854 1873 1880 1890 1917 2009
1206,Cc1ccc2nc(C(F)(F)c3ccccc3)cc(C(=O)NC(=O)OC(C)(C)C)c2n1,114 185 231 319 334 335 378 383 389 392 394 475 486 638 650 655 695 807 840 875 961 1040 1057 1088 1097 1116 1119 1152 1199 1301 1351 1380 1417 1453 1574 1590 1686 1722 1724 1731 1750 1758 1812 1814 1855 1859 1873 1917 1928 1966 1991 2017 2028
1207,O=C(CCn1cccc(-c2c3ccc(F)c2-3)c1=O)N1CCCCC1,2 80 90 95 145 216 314 352 369 457 504 585 650 665 680 698 699 760 807 926 935 962 984 994 996 1009 1028 1088 1101 1105 1111 1145 1380 1433 1455 1469 1480 1505 1564 1747 1750 1840 1873 1917 1928 1998 2009
1208,O=C(CCN1CCCCC1)NC(=Nc1ccc(F)c(C(=O)O)c1C(=O)O)Sc1cccc(F)c1,2 18 20 27 41 80 116 126 152 216 230 240 293 355 382 389 395 401 456 458 529 586 650 699 725 807 811 819 873 875 926 935 955 1008 1028 1039 1088 1093 1119 1145 1152 1165 1380 1386 1422 1480 1482 1487 1515 1564 1613 1670 1750 1754 1791 1840 1873 1917 1928 1978 1998
1209,Cc1nc2c(S(=O)(=O)c3ccc(-c4ccc(Cl)cn4)cc3)nnc-2c(C)n1C,123 216 266 319 323 339 350 378 557 561 564 650 689 705 715 816 827 896 917 935 980 985 1025 1043 1057 1132 1145 1160 1164 1291 1380 1407 1452 1476 1535 1571 1683 1704 1722 1750 1766 1789 1808 1811 1855 1873 1934 1971 1998
1210,CCN(C)C(=O)c1c(C#N)cc(C(F)(F)F)cc1C(F)(F)F,48 80 114 262 272 294 334 361 419 546 580 586 650 674 677 689 790 807 809 858 861 875 881 932 1055 1057 1136 1158 1163 1221 1260 1359 1380 1384 1417 1453 1554 1671 1862 1873 1885 1917 1928 1973
1211,CCCn1c(C(=O)Nc2nnc(C)s2)ccc(OC)c1=O,9 80 90 94 162 249 254 294 305 314 378 385 455 486 488 504 544 619 624 650 665 675 695 702 794 802 807 820 841 935 988 1056 1057 1136 1145 1152 1164 1226 1291 1343 1380 1510 1536 1580 1707 1722 1750 1816 1873 1917 1970
1212,CC(C)(CN1CCCOC1=O)OC(=O)c1ccc(C(=O)N2CCCC2)o1,10 80 99 110 111 114 122 145 231 310 314 369 392 441 608 632 650 656 682 695 778 807 911 921 926 935 942 950 1028 1057 1089 1123 1250 1380 1429 1440 1480 1504 1573 1604 1670 1699 1750 1754 1811 1873 1917 1998 2009
1213,CCC1CCC(C)(C)C(C(O)C2CCC(=O)N2C(=O)OC(C)=O)C1(C)C,1 80 139 175 191 227 271 294 314 336 376 387 549 650 663 666 695 752 798 807 837 882 898 926 935 946 978 994 1000 1017 1019 1035 1057 1060 1062 1065 1125 1126 1162 1232 1274 1319 1325 1380 1391 1454 1673 1738 1761 1917 1977 1979
1214,CC(=O)NC(=O)c1ncc([N+](=O)[O-])c(-c2ccccc2)n1,14 190 245 315 316 323 347 354 378 389 391 471 486 650 715 716 722 736 753 807 838 974 1017 1057 1088 1119 1152 1160 1195 1199 1259 1380 1452 1520 1535 1569 1750 1855 1873 1917 1931 1963 2006
1215,C#CCN1CC2CN(CC(C)(C)C)CCN2S1(=O)=O,0 32 74 80 114 207 392 469 504 550 611 632 650 674 731 739 915 926 935 941 974 981 997 1019 1041 1043 1057 1250 1271 1283 1318 1322 1443 1480 1592 1624 1712 1716 1791 1811 1910
1216,CCOc1ccc(OCC)c(S(=O)(=O)N2CCN(c3nc4c(OC)cccc4s3)C2=O)c1,69 80 92 94 162 237 249 272 294 313 314 322 350 378 392 425 461 499 506 516 576 650 675 689 695 718 800 811 825 841 862 875 885 926 935 1039 1051 1057 1088 1123 1212 1238 1312 1363 1375 1380 1407 1410 1452 1457 1476 1480 1501 1536 1601 1626 1719 1724 1750 1855 1873 1970 2024
1217,CCCCC(C(=O)NC(C)C(=O)N1CCCCC1)N(C)C,1 2 80 89 108 117 283 294 369 395 396 552 573 577 591 650 739 752 794 807 881 926 935 989 1028 1057 1097 1152 1163 1168 1328 1347 1480 1527 1665 1691 1911 1917 1921 1998 2009
1218,CCCNC(=O)N(C)CCc1nnc(C)n1-c1ccccc1,58 69 80 154 168 193 197 210 288 294 318 334 378 389 650 667 685 794 807 814 881 917 935 1049 1056 1057 1088 1121 1133 1152 1163 1164 1199 1243 1287 1288 1380 1474 1692 1722 1747 1750 1825 1873 1917 1951 1993
1219,CCCC(OC(C)=O)C(OC1=CC=C2C(OC)=CC=C12)C(=O)O,1 36 69 80 117 142 294 387 389 448 650 664 695 725 739 794 807 841 862 929 1004 1017 1035 1057 1167 1217 1228 1249 1257 1380 1394 1471 1492 1536 1654 1673 1697 1756 1824 1844 1873 1917 2000 2022
1220,Cc1ccc2cc(C(=O)N(C)CCN(C)CCn3ccccc3=O)ccc2c1,21 53 80 90 192 203 235 314 322 334 369 384 607 650 677 717 807 836 875 881 899 935 978 1013 1057 1088 1101 1141 1145 1163 1199 1221 1236 1330 1380 1385 1440 1448 1455 1496 1594 1634 1687 1697 1722 1750 1791 1823 1834 1855 1873 1917 1950 1951 1984
1221,CC(=O)OC(=O)CCCCC(=O)N1CCCCC1=O,80 179 310 314 459 526 650 695 701 729 798 803 807 882 898 926 933 935 937 1009 1017 1028 1035 1057 1182 1215 1233 1267 1380 1386 1387 1399 1400 1480 1488 1545 1564 1730 1738 1885 1911 1917 1998 2039
1222,CCOC(=O)C(CCOc1ccccc1)=C(c1ccccc1)c1ccc(OC)cc1,13 80 102 139 147 294 322 389 562 650 689 695 718 781 785 804 807 831 841 882 1034 1057 1088 1199 1238 1256 1289 1320 1380 1452 1536 1564 1609 1630 1697 1722 1750 1822 1873 1917 1971 1985 2022
1223,CCN1C(=O)N(CCN2C(=O)N=NC(=CC=CC3OCC3C(C)(C)C)C2=O)C(=O)C1CC(C)C,1 5 34 80 92 114 141 164 225 230 269 283 294 295 314 335 351 378 392 411 415 425 432 453 536 588 630 634 650 656 688 694 707 802 861 872 879 890 926 931 932 935 1019 1030 1057 1090 1118 1145 1216 1228 1380 1487 1584 1618 1718 1742 1775 1842 1847 1873 1893 1921 1923
1224,CCCCN(Cc1ccc(C(=O)OCC)cc1)Cc1ccc2ccsc2c1,14 39 80 145 147 203 251 294 310 348 351 410 507 554 559 591 606 650 675 695 759 794 807 875 876 881 885 921 1013 1057 1147 1167 1225 1238 1380 1385 1522 1529 1551 1567 1581 1672 1697 1722 1750 1754 1799 1855 1873 1911 1917 1951 2042
1225,CC(C)CCOC(=O)N(C)C,1 13 80 120 147 179 283 402 413 527 650 695 739 807 881 1057 1163 1198 1232 1263 1303 1462 1653 1847 1860 1895 1917 1961
1226,Cc1nc(Oc2ccc(Cl)cc2)nc2c([N+](=O)[O-])cccc12,92 164 193 216 238 322 354 377 378 455 561 635 650 655 695 715 716 718 753 816 838 1005 1039 1057 1070 1088 1192 1195 1357 1380 1415 1518 1573 1604 1617 1653 1672 1683 1722 1724 1750 1855 1873 1934 1963 2000
1227,CCCCCC1CCN(CCC(O)N2C3=CC=C(C#N)C2=CC=C3)CC1,1 29 80 114 227 289 294 334 340 345 519 547 566 591 674 712 739 789 790 794 800 807 832 862 906 914 926 929 935 985 1008 1019 1057 1136 1145 1219 1249 1261 1325 1380 1384 1393 1427 1444 1480 1482 1599 1791 1812 1873 1876 1911 1925 1960
1228,COC(=CC=Cc1ccccc1)C(=CC=C(C=Cc1c2c3ccc1cc3NC2=O)Nc1ccc(OC)cc1)OC,31 55 126 191 203 216 314 322 350 389 432 472 497 527 582 650 694 695 718 735 774 781 807 831 835 841 843 875 878 1057 1060 1071 1077 1081 1088 1114 1141 1152 1199 1220 1250 1319 1332 1347 1353 1357 1380 1453 1479 1521 1536 1657 1733 1747 1750 1792 1799 1816 1825 1855 1873 1879 1982 2029 2033
1229,COc1ccc2ccc(NC(=O)NCCNCCN(CCN)S(=O)(=O)Nc3ccc(O)cc3)cc2c1,8 74 80 184 191 192 197 202 203 312 322 350 419 425 435 598 650 659 667 678 695 718 745 781 807 835 841 843 875 881 897 981 1004 1057 1152 1171 1256 1270 1297 1313 1322 1328 1380 1400 1476 1536 1602 1646 1685 1750 1778 1816 1840 1855 1873 1878 1917 1933 1951 1972 1989 1990
1230,COc1ccc(C(C)C2Oc3nc(C)ccc3N(Cc3ccc(C(=O)c4ccccc4C)cc3)C2=O)cc1,1 5 9 26 80 283 310 314 322 335 378 394 427 475 486 588 650 656 682 695 718 750 781 807 831 841 896 919 920 927 935 958 1019 1057 1088 1170 1199 1289 1295 1303 1313 1363 1365 1380 1385 1391 1430 1447 1453 1536 1549 1683 1697 1722 1731 1750 1754 1765 1853 1855 1873 1915 1917 1950 1991 1999
1231,COc1cccc(CN2C(=O)C(C)=C(C(=O)c3ccc(Cl)cc3)C2=O)c1,9 12 80 216 314 322 475 546 559 561 562 588 650 680 695 744 781 807 816 841 875 879 935 1039 1057 1066 1070 1088 1093 1123 1214 1380 1385 1499 1536 1581 1683 1697 1722 1750 1754 1765 1775 1873 1917 1972 2029
1232,O=c1c2c3ccc([nH]3)c2n(C2CC2)c(=O)n1CCN1CCCC1,37 49 80 119 287 314 338 504 650 771 795 802 814 926 935 1019 1028 1114 1145 1268 1325 1334 1380 1422 1440 1441 1468 1480 1482 1504 1599 1626 1745 1750 1783 1791 1873 1910 1914 1939 1948 1984 1998 2046
1233,COc1cccc(NC(=O)N(CCC(=O)Nc2nccc3ccccc23)c2ccc(F)cc2)c1,8 41 80 90 157 184 191 193 235 322 378 400 562 650 695 699 703 708 741 781 783 787 807 841 875 881 939 960 1039 1057 1087 1088 1096 1104 1152 1174 1199 1264 1357 1380 1382 1410 1427 1452 1536 1564 1573 1620 1632 1670 1721 1750 1770 1816 1855 1866 1873 1917 1928 1951 1972
1234,Cc1cccc(C(O)C2OC(=O)N(c3cc(C(F)(F)F)ccc3C#N)C2C)c1,1 67 114 194 205 227 233 276 314 361 369 584 608 650 656 674 750 780 790 804 807 809 875 888 935 962 979 1013 1019 1039 1047 1055 1057 1088 1136 1250 1260 1295 1309 1354 1365 1380 1384 1417 1453 1479 1522 1581 1665 1722 1750 1823 1862 1866 1873 1922 1928 2031 2044
1235,CC(=O)Nc1nnc2c(C(F)(F)c3ccccc3)cccn12,95 114 157 173 245 353 378 389 419 481 600 624 638 650 807 849 915 935 1017 1057 1088 1101 1152 1164 1199 1380 1417 1453 1470 1484 1621 1658 1686 1688 1696 1750 1816 1870 1873 1917 1928 1930 1969 2017
1236,O=C1CCCN1C(=O)CCC1CCCCC1,2 29 80 114 187 314 459 484 650 729 798 807 829 832 890 926 935 937 977 981 1009 1019 1028 1138 1179 1182 1215 1325 1380 1387 1437 1480 1564 1738 1916 1917
1237,Cc1[nH]c(=O)n(CCCCN2CCOCC2)c1-c1ccccc1C#N,80 289 314 352 361 523 650 653 656 674 692 693 695 758 790 893 926 935 950 984 1057 1062 1066 1088 1114 1136 1145 1199 1380 1384 1405 1441 1454 1480 1482 1532 1620 1644 1722 1745 1750 1787 1791 1849 1862 1873 1911
1238,CC1C(=O)OC(C)(C)CN1C(=O)c1sc(Cl)cc1Cl,133 160 162 242 306 314 319 349 366 428 445 487 561 602 617 631 650 656 675 704 712 781 807 875 926 935 941 1019 1057 1060 1158 1195 1249 1274 1282 1309 1380 1504 1591 1675 1683 1715 1873 1917
1239,COC(=O)c1cc(C(Br)=C(OC)C(Br)=Cc2ccc(OP(=O)(O)OCC(C)C)cc2)ccc1-c1ccccc1,1 24 25 72 80 108 118 145 192 222 254 256 283 318 322 352 376 389 461 486 544 623 633 650 660 680 694 695 718 728 736 807 811 830 841 875 906 936 980 1005 1057 1088 1152 1160 1199 1208 1280 1332 1380 1385 1456 1513 1535 1550 1670 1697 1716 1746 1750 1838 1847 1873 1912 1917 1991 2016 2033
1240,CCOc1ccccc1-n1nc2nc1C=C(N=NN1CCC(=O)N(CCSCC)C1=O)S2,28 80 84 92 116 117 162 165 237 294 314 350 378 425 479 562 567 588 650 651 675 695 714 721 725 752 798 864 878 903 926 931 935 940 953 1057 1064 1088 1095 1134 1145 1182 1199 1238 1295 1300 1330 1380 1392 1410 1436 1452 1480 1540 1647 1679 1724 1738 1750 1756 1777 1839 1852 1855 1861 1873 1881 1956 1970 2042 2044
1241,O=C(c1ccccc1)N1CCOc2ccc(NS(=O)(=O)C(=O)Nc3cc(F)cc(Cl)c3)cc21,71 73 84 186 191 216 309 350 389 416 422 441 561 650 656 694 699 733 744 767 807 843 875 926 935 950 1012 1035 1088 1128 1151 1152 1199 1242 1270 1295 1362 1380 1385 1387 1391 1429 1476 1480 1500 1504 1511 1529 1539 1670 1683 1747 1750 1816 1861 1873 1876 1895 1905 1914 1917 1928 1985 2004
1242,COC(=O)C1CCN(c2ccc(C(F)(F)F)cc2)C(=O)N1,21 42 63 114 202 233 301 314 362 383 534 536 602 650 695 807 809 841 926 935 994 1019 1057 1114 1152 1260 1263 1325 1380 1417 1453 1457 1480 1645 1665 1721 1750 1774 1825 1845 1873 1917 1928 1970
1243,O=C(NCCNc1cscc1C(F)(F)c1ccc(O)cc1)Nc1ccccc1,80 114 191 197 312 378 389 419 425 444 537 545 552 556 638 650 667 675 703 745 807 899 1077 1088 1152 1160 1199 1224 1256 1313 1380 1416 1417 1453 1470 1517 1602 1665 1686 1750 1769 1778 1816 1873 1917 1928 1961 1976 1989 1990
1244,CCCCCCCCCNC(=O)C1=C=NC=NC1=Nc1cc(OC)cc2ccc(OC)cc12,8 18 24 60 80 186 197 198 203 219 287 294 322 378 391 438 486 552 574 576 591 592 641 650 667 672 695 718 725 738 781 794 807 829 835 836 841 875 972 1057 1143 1152 1218 1232 1357 1380 1418 1444 1536 1616 1619 1656 1682 1750 1855 1873 1876 1879 1911 1917 1972
1245,CCCN(CCC)C(=O)c1nnn2c3ccccc3n(CCc3ccccc3)c12,45 80 142 207 294 339 378 389 412 438 490 598 650 794 797 802 807 881 919 935 978 1045 1057 1066 1079 1088 1106 1145 1164 1199 1221 1243 1285 1361 1380 1427 1456 1571 1750 1754 1761 1783 1798 1819 1842 1873 1915 1917 1951
1246,COc1cccc(-c2cccc(-c3ccc(C=C(N=[N+]=[N-])C(=O)NC(C(=O)O)C(O)C(C)(C)C)cc3)c2)c1,1 25 114 117 156 209 227 322 376 389 392 487 562 650 694 695 725 736 740 781 785 789 807 841 875 896 923 978 993 1001 1039 1053 1057 1071 1088 1101 1118 1152 1160 1210 1237 1304 1340 1343 1380 1449 1536 1543 1546 1746 1750 1773 1777 1838 1844 1873 1917 1964 1972 2027 2033
1247,CCC1C(=O)N(C)CCN1C(=NC#N)c1cccc(C(F)(F)F)c1,5 75 80 114 242 294 314 319 357 444 448 649 650 674 725 735 785 790 807 809 875 925 926 935 1007 1019 1039 1057 1088 1118 1145 1162 1233 1260 1265 1317 1380 1384 1385 1417 1453 1454 1480 1522 1693 1734 1750 1766 1817 1873 1928 1952 1985 1994 2017 2044
1248,C1=C2C(=N1)N(CCCCNc1ccccc1)CCCc1ccccc12,62 80 95 191 202 352 378 389 422 513 556 592 667 703 738 847 893 926 935 951 984 1006 1028 1038 1088 1089 1123 1138 1145 1152 1167 1199 1236 1260 1380 1416 1431 1476 1480 1594 1708 1738 1750 1873 1911 1928 1972
1249,O=S(=O)(c1ccccc1Cl)N1CCCCCCCC1,2 314 350 366 392 539 561 585 650 800 926 935 974 992 1028 1088 1091 1199 1286 1300 1380 1476 1480 1683 1712 1750 1781 1873 1998
1250,CC(=O)OCc1ccc(C)s1,80 147 162 209 380 504 516 650 656 675 695 721 726 745 807 808 846 1017 1035 1057 1317 1380 1405 1465 1722 1733 1750 1806 1873 1917
1251,CCc1cc(Cl)cc(-c2ncnc(CC)n2)c1,80 123 145 216 217 270 294 308 378 489 521 561 570 725 875 883 960 1057 1124 1159 1160 1171 1380 1385 1443 1452 1642 1647 1683 1747 1754 1778 1799 1810 1855 1873 1897
1252,N#CCC1CCCCN1C(=O)OC(F)(F)F,80 114 181 193 231 239 242 270 393 617 627 650 674 695 790 807 890 909 926 935 936 979 1019 1028 1064 1065 1089 1259 1325 1367 1384 1409 1453 1480 1549 1552 1917 1928 1998
1253,CC(C)(C)CC(=O)CCCn1c(=O)n2c(=O)nc1c1ccccc12,45 50 80 114 181 229 314 315 360 378 392 399 465 548 650 710 771 793 802 807 878 935 945 997 1025 1051 1057 1061 1088 1097 1145 1151 1194 1199 1227 1270 1285 1357 1380 1422 1432 1564 1573 1620 1682 1696 1750 1853 1855 1873 1887 1911 1917 2003 2045
1254,CCCCCCN(C(C)=O)[Si](=O)N(C(=O)NCCCC)C(C)C,1 80 100 193 197 259 283 294 301 404 491 591 650 667 685 794 807 823 881 886 895 931 998 1017 1057 1098 1143 1152 1297 1392 1403 1420 1444 1473 1476 1588 1605 1669 1852 1876 1911 1917 1951
1255,O=S(=O)(NCc1ccncc1)c1ccc(Cl)cc1,29 80 216 255 317 319 350 378 383 493 502 561 638 650 715 816 883 907 1070 1080 1152 1208 1232 1380 1476 1525 1603 1626 1627 1683 1750 1754 1812 1866 1873 1933
1256,CCCCCn1c2nc(c1-c1ncc(C(=O)NC(=O)c3ccccc3)s1)SCC2,80 81 157 162 184 256 289 294 319 325 328 378 389 419 421 438 486 591 650 675 702 708 789 794 798 800 802 807 856 893 926 930 935 1038 1057 1087 1088 1119 1145 1152 1199 1380 1385 1444 1452 1463 1535 1572 1603 1620 1660 1665 1738 1740 1747 1750 1855 1873 1911 1917 1934 1985 2013
1257,CCN1C(=O)C2=CC(F)(F)C3(CCCCC3)CCN(C2=O)C1=O,2 34 80 92 93 147 251 294 314 372 398 528 588 644 650 879 926 935 976 1028 1057 1060 1091 1162 1167 1336 1380 1395 1447 1457 1480 1487 1574 1606 1615 1621 1638 1691 1789 1863 1873 1905 1928
1258,Cn1cnnc1N1CCCC(CCN2CCCC2)C1,20 29 80 191 281 378 407 446 484 541 546 652 680 739 832 926 932 935 1019 1028 1057 1129 1145 1155 1164 1325 1365 1377 1380 1409 1422 1462 1480 1482 1505 1635 1791 1848 1873 1968 1998
1259,COc1cccc(Oc2ccccc2CC(Cc2ccc(F)cc2)Nc2nccc3ccccc23)c1,1 8 79 80 90 109 157 240 322 378 484 517 551 562 626 690 695 699 708 781 787 841 857 875 911 1031 1039 1057 1087 1088 1104 1152 1199 1217 1327 1349 1357 1370 1380 1410 1452 1479 1536 1537 1573 1597 1617 1644 1670 1721 1750 1754 1796 1855 1866 1873 1928 1970 1972
1260,O=C(O)C1=CC=C(O)C1=NNC(=O)c1ccccc1,9 246 318 369 389 414 415 456 486 548 650 725 735 798 807 880 985 1027 1088 1152 1199 1249 1302 1380 1385 1410 1567 1602 1665 1750 1752 1873 1887 1917 1960 1985 2002
