id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
483,C = C C O C C ( C O C 1 = C C = C C = C 1 ) O,1 23 80 102 118 227 322 389 562 658 694 695 807 870 931 940 1088 1199 1202 1366 1380 1445 1452 1645 1743 1750 1873 1955 1992 2038,C=CCOCC(COC1=CC=CC=C1)O
484,C O C 1 = C C = C C ( = C 1 O ) / C = C \ 2 / C ( = O ) O C ( = N 2 ) Cl,61 79 202 249 281 293 309 314 378 441 481 561 650 656 694 695 707 807 841 927 931 961 996 1039 1057 1088 1380 1410 1448 1485 1536 1602 1683 1750 1810 1835 1873 1970,COC1=CC=CC(=C1O)/C=C\2/C(=O)OC(=N2)Cl
485,C 1 C C O N ( C 1 ) C C C ( = O ) N 2 C C C [C@@H] ( C 2 ) C ( = O ) C 3 = C ( C = C C ( = C 3 ) F ) F,2 80 88 216 365 369 446 470 475 619 650 656 678 699 739 807 839 875 926 934 935 950 974 994 996 1009 1019 1028 1080 1095 1121 1145 1249 1325 1380 1410 1474 1480 1487 1564 1670 1750 1840 1873 1875 1912 1917 1928 1934 1991 1998 2009,C1CCON(C1)CCC(=O)N2CCC[C@@H](C2)C(=O)C3=C(C=CC(=C3)F)F
486,C S ( = O ) ( = O ) [C@@H] 1 C C C N C 1,11 305 350 470 649 650 692 742 926 1019 1028 1057 1080 1114 1184 1308 1325 1383 1421 1426 1476 1981,CS(=O)(=O)C1CCCNC1
487,C C ( C ) ( C ) C O C ( = O ) C O C 1 = N C ( = C ( C = C 1 ) N C ( = O ) C 2 = C C = C ( C 3 = C C = C C = C 3 2 ) C N 4 C = C N = N 4 ) C ( = O ) N C C 5 C C C 5,29 67 80 114 120 129 140 147 197 251 281 299 378 392 407 484 486 487 490 643 650 695 701 747 807 847 913 926 935 938 947 994 997 1019 1020 1028 1057 1063 1088 1101 1152 1199 1224 1247 1300 1325 1349 1357 1380 1382 1386 1452 1459 1501 1514 1518 1570 1573 1604 1620 1644 1719 1741 1750 1765 1783 1815 1816 1855 1856 1866 1873 1917 1982 1991 1996 2004,CC(C)(C)COC(=O)COC1=NC(=C(C=C1)NC(=O)C2=CC=C(C3=CC=CC=C32)CN4C=CN=N4)C(=O)NCC5CCC5
488,C O C ( = O ) C N 1 C ( C 2 = C ( C = C C ( = C 2 ) Br ) N = C 1 C 3 = C C = C C = C 3 Cl ) C 4 = C C = C C = C 4,80 95 195 261 352 366 378 389 440 500 561 592 650 684 695 710 728 766 806 807 841 875 909 927 935 952 974 984 1019 1027 1057 1088 1152 1157 1199 1279 1312 1356 1380 1386 1427 1433 1483 1507 1631 1634 1663 1683 1750 1775 1873 1904 1917,COC(=O)CN1C(C2=C(C=CC(=C2)Br)N=C1C3=CC=CC=C3Cl)C4=CC=CC=C4
489,C C ( C 1 = C C = C C = C 1 ) N C 2 = N C ( = C S 2 ) C 3 = C ( C = C C ( = C 3 ) O C ) O C,1 6 94 117 249 283 322 352 378 385 389 433 552 675 690 695 702 710 718 781 841 875 912 980 1057 1088 1152 1185 1199 1264 1272 1302 1365 1380 1536 1567 1581 1627 1695 1750 1855 1873 1970 1972,C[C@@H](C1=CC=CC=C1)NC2=NC(=CS2)C3=C(C=CC(=C3)OC)OC
490,C C S C 1 = C ( C 2 = C ( C 3 = C 1 C 4 = C ( C ( = C 3 S C C ) Cl ) S C ( = S ) S 4 ) S C ( = S ) S 2 ) Cl,80 97 116 131 161 162 165 294 320 341 549 561 675 774 803 1011 1057 1380 1390 1458 1623 1645 1683 1710 1716 1717 1984,CCSC1=C(C2=C(C(=C1Cl)Cl)SC(=S)S2)SCC
491,C 1 2 ( C C N ( C C 1 ) c 1 [nH] c 3 c ( n 1 ) c c ( c c 3 ) O C ) c 1 c c c c c 1 C ( = O ) O 2,119 314 322 338 352 368 378 407 528 535 650 656 695 718 781 841 874 875 906 926 935 967 972 984 1057 1060 1088 1097 1102 1114 1162 1199 1282 1284 1336 1380 1416 1460 1480 1490 1536 1550 1745 1750 1855 1860 1873 1938 1939 1972 1980,C12(CCN(CC1)c1[nH]c3c(n1)cc(cc3)OC)c1ccccc1C(=O)O2
492,C C ( C ) ( C ) C C ( C ) ( C ) C 1 = C C ( = C ( C = C 1 ) O C C ( = O ) N / N = C / C 2 = C C ( = C ( C = C 2 ) O C ( = O ) C 3 = C C ( = C C = C 3 ) F ) O C ) [N+] ( = O ) [O-],25 41 80 94 114 145 192 212 230 249 279 293 309 310 318 350 354 392 469 548 630 650 694 695 699 715 716 725 733 753 807 838 841 864 875 880 924 934 997 1039 1057 1088 1152 1155 1187 1195 1245 1269 1347 1380 1385 1417 1452 1487 1536 1594 1665 1670 1706 1729 1750 1828 1867 1873 1876 1917 1928 1963 1970 1985 2004 2033,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)OCC(=O)N/N=C\C2=CC(=C(C=C2)OC(=O)C3=CC(=CC=C3)F)OC)[N+](=O)[O-]
493,C 1 C C ( C N ( C 1 ) C C 2 = C C = C C = C 2 ) C ( = O ) N C 3 = C C = C ( C = C 3 ) Br,80 191 263 389 446 650 689 728 739 785 800 807 843 909 926 935 974 1019 1028 1066 1077 1088 1121 1152 1157 1199 1205 1325 1380 1422 1480 1631 1649 1683 1750 1754 1765 1771 1791 1816 1873 1917 2045,C1CC(CN(C1)CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)Br
494,C C 1 C N ( C C ( O 1 ) C ) C ( = O ) N [C@@H] ( C C 2 = C C = C C = C 2 ) C ( = O ) O C,1 54 79 80 107 117 147 206 218 389 650 656 695 736 739 807 841 857 926 935 1019 1057 1066 1088 1152 1159 1162 1199 1228 1282 1309 1380 1442 1458 1502 1750 1754 1873 1917 1921 2006 2009,C[C@@H]1CN(C[C@@H](O1)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)OC
495,C S C 1 = C C = C ( C = C 1 ) C # C C 2 C C C C C 2 C ( = O ) N C C # N,80 102 116 197 209 257 394 430 581 650 674 689 790 807 811 862 890 926 1019 1028 1057 1089 1140 1152 1170 1226 1246 1255 1325 1380 1384 1513 1521 1624 1707 1723 1750 1786 1790 1825 1865 1873 1917 1954,CSC1=CC=C(C=C1)C#CC2CCCCC2C(=O)NCC#N
496,C C 1 = C ( C = C ( C = C 1 ) N 2 C 3 = C ( C ( C C 2 = O ) C 4 = C ( C = C C = C 4 Cl ) Cl ) C ( = O ) C C C 3 ) C,19 48 93 231 233 314 366 503 561 650 654 667 751 798 875 892 926 935 974 1019 1028 1039 1057 1088 1273 1283 1312 1341 1380 1387 1391 1582 1648 1660 1683 1686 1691 1709 1722 1723 1738 1750 1755 1825 1873 1944 2031,CC1=C(C=C(C=C1)N2C3=C(C(CC2=O)C4=C(C=CC=C4Cl)Cl)C(=O)CCC3)C
497,C 1 = C C = C ( C = C 1 ) O C 2 = C C = C ( C = C 2 ) S ( = O ) ( = O ) N ( C C 3 = C C ( = C ( C = C 3 ) Cl ) Cl ) C C 4 = C C ( = C ( C = C 4 ) C ( F ) ( F ) P ( = O ) ( O ) O ) Br,14 80 114 192 193 282 310 319 322 350 366 389 419 453 486 507 555 561 562 623 650 666 695 715 718 728 807 815 833 847 875 881 950 983 1060 1088 1199 1250 1252 1328 1380 1402 1453 1476 1554 1617 1631 1683 1750 1754 1838 1873 1898 1928 1946 2035,C1=CC=C(C=C1)OC2=CC=C(C=C2)S(=O)(=O)N(CC3=CC(=C(C=C3)Cl)Cl)CC4=CC(=C(C=C4)C(F)(F)P(=O)(O)O)Br
498,C C 1 = C C ( = C ( C = C 1 ) N 2 C C C ( C 2 ) C N ) Br,29 80 123 235 279 335 407 728 739 800 833 875 895 926 935 981 1013 1019 1057 1112 1171 1295 1325 1380 1480 1631 1722 1750 1823 1848 1873 1886 1915 1990 1995,CC1=CC(=C(C=C1)N2CCC(C2)CN)Br
499,C ( N C ( = O ) N C ( C ( = O ) N 1 C ( [C@@H] 2 [C@H] ( C 1 ) C 2 ( C ) C ) C ( = O ) N [C@H] ( C ( = O ) C ( = O ) N ) C C C ) C 1 C C C C C 1 ) ( C ) ( C ) C,1 2 80 101 108 114 117 140 147 242 294 295 354 392 519 531 549 603 615 650 689 697 736 739 776 794 807 814 837 890 926 932 935 944 1009 1013 1019 1028 1057 1060 1075 1152 1171 1184 1234 1274 1278 1325 1581 1631 1634 1643 1682 1696 1824 1889 1917 1978 1989,CCCC(C(=O)C(=O)N)NC(=O)C1C2C(C2(C)C)CN1C(=O)C(C3CCCCC3)NC(=O)NC(C)(C)C
500,C C C O C 1 = N C = N C 2 = C 1 N C = N 2,13 76 80 165 294 378 379 401 489 600 695 713 794 806 834 870 898 988 1057 1114 1184 1380 1447 1452 1530 1587 1810 1814 1873,CCCOC1=NC=NC2=C1NC=N2
501,C C C ( = O ) C 1 = C C = C ( C = C 1 ) O C C ( = O ) O C C ( = O ) C 2 = C ( N ( C ( = O ) N ( C 2 = O ) C C ( = O ) O C ) C C 3 = C C = C C = C 3 ) N,80 102 114 147 195 264 278 294 314 322 335 360 389 479 500 504 586 643 650 695 718 771 802 807 841 898 935 1057 1066 1088 1152 1171 1199 1312 1364 1380 1385 1386 1452 1457 1460 1597 1618 1683 1688 1693 1697 1739 1750 1754 1765 1780 1796 1873 1887 1917 1972 1996 2004,CCC(=O)C1=CC=C(C=C1)OCC(=O)OCC(=O)C2=C(N(C(=O)N(C2=O)CC(=O)OC)CC3=CC=CC=C3)N
502,C N C 1 = C ( N ( S ( = O ) ( = O ) C 2 = C C = C C = C 2 1 ) C C ( = O ) C 3 = C C = C C = C 3 ) C ( = O ) C 4 = C C = C C = C 4,9 74 80 142 175 207 352 362 389 469 470 650 807 935 984 990 1042 1057 1088 1138 1152 1199 1280 1312 1380 1385 1428 1430 1491 1498 1584 1606 1618 1693 1741 1750 1775 1873 1912 1917 1948 1985,CNC1=C(N(S(=O)(=O)C2=CC=CC=C21)CC(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4
503,C C 1 = C C ( = C C ( = N 1 ) N ) C ( C ) C,1 62 201 283 300 378 598 627 875 990 1057 1171 1365 1380 1442 1457 1520 1722 1731 1804 1855 1873,CC1=CC(=CC(=N1)N)C(C)C2=CC(=CC(=N2)N)C(C)C
504,C [C@H] ( C ( C 1 = C C = C C = C 1 ) ( C 2 = C C = C C = C 2 ) O ) N = C 3 C C = C 4 C = C C = C C 4 = C 3 O,1 37 114 184 237 242 283 321 389 420 428 461 669 725 807 848 926 933 970 1057 1088 1154 1199 1309 1380 1389 1417 1454 1492 1602 1626 1734 1750 1781 1873 1908 2017,CC(C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N=C3CC=C4C=CC=CC4=C3O
505,S ( = O ) ( = O ) ( N C ( C ( = O ) O ) C ( C ) C ) c 1 c c c ( c 2 c c c ( c c 2 ) Cl ) c c 1,1 216 283 319 350 374 389 502 507 561 650 715 807 816 883 896 1057 1070 1118 1152 1160 1175 1343 1380 1476 1664 1683 1750 1773 1844 1873 1917 1941 1964,CC(C)[C@@H](C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)Cl
506,C C 1 = C C = C C = C 1 S C C 2 = C C ( = C ( C = C 2 C ) C ) C 3 C ( = C ( N ( C 4 = C 3 C ( = O ) C C ( C 4 ) ( C ) C ) C 5 = C C ( = C ( C = C 5 ) F ) Cl ) N ) C # N,19 48 56 80 116 134 149 209 216 228 233 239 314 341 349 365 366 377 391 465 561 597 599 650 674 681 699 751 762 790 875 899 926 935 940 1019 1025 1027 1057 1060 1071 1080 1088 1136 1171 1199 1274 1301 1349 1380 1384 1391 1457 1479 1487 1488 1582 1592 1597 1642 1683 1686 1692 1722 1750 1825 1840 1873 1881 1894 1928 1999 2024,CC1=CC=CC=C1SCC2=CC(=C(C=C2C)C)C3C(=C(N(C4=C3C(=O)CC(C4)(C)C)C5=CC(=C(C=C5)F)Cl)N)C#N
507,C O C 1 = C ( C = C ( C = C 1 ) / C = C / C ( = O ) N C 2 = C C = C ( C = C 2 ) O C ( F ) F ) O C,1 25 31 94 140 191 249 322 327 420 650 664 694 695 718 723 807 835 841 843 875 968 1015 1050 1057 1077 1152 1181 1245 1308 1380 1456 1536 1666 1750 1816 1828 1873 1917 1928 1970 2033 2041,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=C(C=C2)OC(F)F)OC
508,C C 1 = C 2 C ( = C C = C 1 ) O C 3 = C ( N 2 ) C 4 = C ( C ( = C 3 ) N C C N 5 C C C C 5 ) C ( = O ) C 6 = C C = C C = C 6 C 4 = O,58 80 295 314 332 525 633 650 656 667 714 764 875 899 915 917 926 935 1028 1039 1057 1088 1114 1128 1145 1146 1152 1199 1224 1245 1314 1357 1380 1391 1416 1422 1461 1480 1482 1530 1573 1577 1604 1689 1722 1745 1750 1791 1808 1873 1881 1984 1998 1999,CC1=C2C(=CC=C1)OC3=C(N2)C4=C(C(=C3)NCCN5CCCC5)C(=O)C6=CC=CC=C6C4=O
509,C N 1 C C ( C C 1 = O ) C ( = O ) N ( C C C N 2 C C C ( C C 2 ) C C 3 = C C = C C = C 3 ) C 4 = C C ( = C C ( = C 4 ) C ( F ) ( F ) F ) C ( F ) ( F ) F,29 49 80 113 114 231 314 388 389 458 561 573 650 653 739 783 798 800 807 809 872 875 881 896 903 926 935 951 955 974 976 978 1019 1057 1066 1088 1096 1137 1145 1158 1199 1260 1261 1325 1348 1380 1398 1417 1453 1456 1480 1482 1693 1750 1754 1791 1873 1911 1917 1928 1951,CN1CC(CC1=O)C(=O)N(CCCN2CCC(CC2)CC3=CC=CC=C3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
510,C 1 = C C 2 = C ( C = C C 3 = C 2 C ( = C 1 ) C ( = O ) N ( C 3 = O ) C 4 = C C = C ( C = C 4 ) [N+] ( = O ) [O-] ) [N+] ( = O ) [O-],47 233 245 314 321 352 354 650 680 715 716 753 769 838 879 935 984 1039 1088 1176 1195 1274 1348 1357 1380 1440 1573 1686 1750 1755 1809 1814 1825 1846 1873 1963 1984,C1=CC2=C(C=CC3=C2C(=C1)C(=O)N(C3=O)C4=CC=C(C=C4)[N+](=O)[O-])[N+](=O)[O-]
511,C [C@@H] ( C ( = O ) N C 1 = C C ( = C C = C 1 ) Cl ) O N 2 C 3 = C ( C = C C ( = C 3 ) C ( = O ) O C ) N = N 2,1 45 128 145 165 184 191 216 283 356 378 429 469 561 573 579 592 650 681 695 703 807 841 875 906 935 961 1039 1057 1088 1093 1097 1112 1128 1144 1152 1164 1269 1380 1385 1516 1582 1655 1664 1683 1697 1715 1750 1783 1816 1873 1917,CC(C(=O)NC1=CC(=CC=C1)Cl)ON2C3=C(C=CC(=C3)C(=O)OC)N=N2
512,C N ( C ) C C C N ( C 1 = N C 2 = C ( C = C ( C = C 2 S 1 ) F ) F ) C ( = O ) C 3 = C C ( = C ( C = C 3 ) F ) F,38 49 80 87 119 162 216 378 531 650 652 675 693 699 754 767 783 807 875 881 885 946 964 1057 1106 1163 1221 1336 1360 1380 1385 1539 1670 1679 1697 1706 1724 1750 1757 1833 1840 1855 1873 1877 1911 1917 1928 1951 1984,CN(C)CCCN(C1=NC2=C(C=C(C=C2S1)F)F)C(=O)C3=CC(=C(C=C3)F)F
513,C C 1 ( [C@@H] ( N 2 [C@H] ( S 1 ( = O ) = O ) / C ( = C / C 3 = C N ( N = N 3 ) C C S ( = O ) ( = O ) C 4 = N N = C ( S 4 ) C 5 = C C = C C = C 5 ) / C 2 = O ) C ( = O ) O C C 6 = C C = C ( C = C 6 ) O C ) C,18 26 50 80 120 147 162 207 281 310 314 322 350 378 384 389 435 464 469 481 485 534 650 673 675 694 695 718 736 745 747 751 767 768 772 781 807 831 841 879 935 996 1019 1057 1060 1075 1088 1100 1121 1141 1145 1150 1160 1164 1174 1199 1220 1249 1274 1343 1380 1476 1536 1684 1750 1754 1762 1768 1783 1873 1914 1917 1934 1984 2001 2019 2036 2042,CC1([C@@H](N2[C@H](S1(=O)=O)/C(=C\C3=CN(N=N3)CCS(=O)(=O)C4=NN=C(S4)C5=CC=CC=C5)/C2=O)C(=O)OCC6=CC=C(C=C6)OC)C
514,C C 1 = N C 2 = C C = C C = C 2 C ( = O ) N 1 O C ( = O ) C 3 = C C ( = C C = C 3 ) O C,64 107 145 289 290 314 322 378 389 469 485 504 562 625 650 695 751 781 807 841 875 917 935 950 1039 1057 1088 1097 1199 1357 1371 1380 1384 1385 1536 1573 1634 1722 1750 1855 1873 1917 1972 1985,CC1=NC2=CC=CC=C2C(=O)N1OC(=O)C3=CC(=CC=C3)OC
515,B 1 ( O C ( C ( O 1 ) ( C ) C ) ( C ) C ) [C@] ( C ) ( C C ( = O ) O C C ) C 2 = C C ( = C C = C 2 ) Br,80 114 121 135 147 262 294 392 453 485 538 650 656 695 728 766 780 806 807 875 909 915 1039 1057 1060 1061 1088 1116 1238 1274 1380 1386 1417 1631 1695 1714 1722 1750 1818 1873 1917 1967 2017 2033,B1(OC(C(O1)(C)C)(C)C)C(C)(CC(=O)OCC)C2=CC(=CC=C2)Br
516,C 1 = C C = C 2 C = C ( C = C C 2 = C 1 ) C [C@@H] ( C ( = O ) N [C@@H] ( C C C N = C ( N ) N ) C ( = O ) N [C@@H] ( C C C N = C ( N ) N ) C ( = O ) O C 3 = C C = C ( C = C 3 ) F ) N,1 79 80 90 117 140 144 147 203 310 322 351 573 598 650 695 699 718 725 726 736 739 786 798 807 875 890 948 966 978 1017 1087 1088 1110 1152 1171 1199 1224 1380 1387 1393 1410 1446 1618 1670 1729 1744 1750 1754 1849 1855 1873 1911 1917 1926 1928 1990 2004 2016,C1=CC=C2C=C(C=CC2=C1)C[C@@H](C(=O)OC3=CC=C(C=C3)F)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC4=CC5=CC=CC=C5C=C4)N
517,C 1 C ( N 2 C 3 = C ( C = C ( C = C 3 ) N C ( = O ) C 4 = C C = C C ( = C 4 ) C # N ) C = C 2 C ( = O ) N 1 ) C C ( = O ) N C C 5 = C C = C ( C = C 5 ) F,13 41 45 80 90 102 133 184 191 192 194 197 205 241 255 305 310 314 333 470 486 526 633 638 650 674 699 790 807 843 849 875 926 935 1004 1019 1039 1088 1114 1136 1152 1171 1212 1268 1362 1380 1383 1384 1385 1410 1552 1573 1657 1670 1692 1705 1734 1750 1754 1795 1816 1855 1866 1873 1917 1928 1975 1978 1985 2021,C1C(N2C3=C(C=C(C=C3)NC(=O)C4=CC=CC(=C4)C#N)C=C2C(=O)N1)CC(=O)NCC5=CC=C(C=C5)F
518,C C ( = O ) C 1 C C C C 1 = C,35 134 473 574 618 650 807 926 1017 1019 1028 1057 1098 1181 1325 1366 1380 1464 1738 1739 1903 1917,CC(=O)C1CCCC1=C
519,C C C ( = O ) N ( [C@H] 1 C C ( = O ) N ( C 1 = O ) C 2 = C C = C ( C = C 2 ) O C 3 = C C = C C = C 3 ) N C ( = O ) C C 4 = C C = C C = C 4,5 41 80 159 193 231 233 294 314 322 325 389 412 422 562 650 695 718 730 737 764 787 798 807 881 898 913 926 935 1019 1057 1066 1088 1097 1152 1176 1199 1238 1252 1356 1380 1617 1629 1686 1723 1750 1754 1755 1825 1839 1873 1917 1991,CCC(=O)N(C1CC(=O)N(C1=O)C2=CC=C(C=C2)OC3=CC=CC=C3)NC(=O)CC4=CC=CC=C4
520,C C 1 = C ( C 2 = C C = C C = C 2 N 1 ) C ( = O ) [C@@H] ( C ) N C 3 = C C = C C = C 3 O C,1 119 125 132 249 283 386 433 570 586 650 690 692 695 807 841 989 1004 1057 1088 1114 1152 1199 1224 1299 1312 1357 1380 1410 1536 1544 1573 1696 1722 1745 1750 1783 1873 1917 1970 2011 2030,CC1=C(C2=CC=CC=C2N1)C(=O)[C@H](C)NC3=CC=CC=C3OC
521,C 1 = C C = C ( C = C 1 ) C ( = N C 2 = C C = C ( C = C 2 ) F ) C ( = O ) C 3 = C C = C C = C 3,90 167 202 221 376 389 650 653 699 725 807 883 1088 1199 1250 1352 1380 1385 1410 1612 1613 1670 1750 1854 1873 1917 1928 1985,C1=CC=C(C=C1)C(=NC2=CC=C(C=C2)F)C(=O)C3=CC=CC=C3
522,C 1 C N ( C C N 1 C ( = O ) [C@H] 2 C C ( = O ) N C 3 = C C = C C = C 2 3 ) S ( = O ) ( = O ) C 4 = C C = C C = C 4 C ( F ) ( F ) F,114 231 246 262 268 314 350 366 371 392 419 549 585 650 666 800 807 809 833 893 902 915 926 935 992 1019 1020 1027 1060 1088 1114 1149 1199 1380 1387 1453 1464 1470 1476 1480 1535 1575 1589 1646 1750 1873 1917 1928 1982 2009,C1CN(CCN1C(=O)C2CC(=O)NC3=CC=CC=C23)S(=O)(=O)C4=CC=CC=C4C(F)(F)F
523,C C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N [C@H] 2 [C@H] ( C 3 = C C = C C 4 = C 3 C 2 = C C = C 4 ) S C 5 = N C 6 = C C = C C = C 6 O 5,0 23 116 153 212 213 233 235 236 257 289 319 350 371 378 502 650 656 715 725 785 803 883 911 1019 1027 1039 1057 1087 1088 1097 1128 1152 1199 1219 1291 1322 1380 1390 1476 1604 1722 1750 1808 1823 1855 1873 1884 1895 1920 1984,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H]2[C@H](C3=CC=CC4=C3C2=CC=C4)SC5=NC6=CC=CC=C6O5
524,C C 1 = C C = C C = C 1 C 2 = N N = C ( O 2 ) S C C ( = O ) N C C ( = O ) N C ( C ) C,1 41 80 116 117 197 283 337 341 352 378 650 656 696 807 821 849 891 959 979 984 1028 1047 1057 1088 1107 1152 1158 1164 1199 1380 1384 1391 1404 1440 1506 1530 1604 1715 1722 1750 1832 1873 1884 1917 1959 1999,CC1=CC=CC=C1C2=NN=C(O2)SCC(=O)NCC(=O)NC(C)C
525,C C 1 = C C 2 = C ( C = C 1 ) C ( = C ( S 2 ) C ( = O ) N 3 C C [NH+] ( C C 3 ) C ) Cl,162 235 460 480 561 650 675 690 781 807 820 874 875 881 885 905 926 935 942 954 974 1011 1013 1057 1357 1380 1449 1480 1504 1683 1690 1722 1729 1733 1750 1823 1840 1873 1904 1917 2009,CC1=CC2=C(C=C1)C(=C(S2)C(=O)N3CC[NH+](CC3)C)Cl
526,C C ( C 1 = N C 2 = C ( O 1 ) C = C ( C = C 2 ) F ) O,1 63 186 212 227 242 283 378 639 656 699 807 875 898 961 1057 1097 1380 1410 1487 1587 1604 1619 1670 1750 1796 1808 1855 1873 1928,CC(C1=NC2=C(O1)C=C(C=C2)F)O
527,C 1 = C [N+] ( = C C = C 1 C C # N ) C C C ( = O ) O,80 115 157 389 400 463 650 674 727 790 807 813 868 948 984 1003 1089 1213 1287 1380 1384 1564 1737 1750 1754 1873 1917 2046,C1=C[N+](=CC=C1CC#N)CCC(=O)O
528,C C 1 = C C = C C = C 1 O C C O C 2 = C ( C = C ( C = C 2 ) C = C ( C # N ) C # N ) O C,13 25 80 94 249 411 431 468 529 674 676 694 695 790 803 807 841 875 948 1057 1088 1199 1232 1245 1380 1384 1391 1410 1452 1518 1523 1536 1722 1746 1750 1828 1873 1970 1999 2012 2033,CC1=CC=CC=C1OCCOC2=C(C=C(C=C2)C=C(C#N)C#N)OC
529,C C 1 = C C ( = [N+] ( C ( = C 1 ) C C ( = S ) [S-] ) C ) C C ( = S ) S,34 80 97 110 229 279 325 419 463 485 673 714 807 850 875 936 1057 1084 1112 1380 1424 1632 1720 1722 1823 1873 1912 1953 2020,CC1=CC(=[N+](C(=C1)CC(=S)C(=C(C(=S)S)[S-])CC2=CC(=CC(=[N+]2C)CC(=S)[S-])C)C)CC(=S)S
530,C C \ 1 = C ( C ( = O ) N ( C ( = O ) / C 1 = C / C 2 = C C = C ( C = C 2 ) O C C 3 = C C = C ( C = C 3 ) F ) C ( C ) C ) C # N,1 25 80 90 92 102 107 157 259 281 283 310 314 322 355 650 654 674 694 695 699 718 745 790 836 879 908 929 935 1057 1093 1120 1136 1212 1380 1384 1410 1452 1670 1681 1722 1750 1754 1773 1873 1899 1917 1928 1999 2033 2042,CC\1=C(C(=O)N(C(=O)/C1=C/C2=CC=C(C=C2)OCC3=CC=C(C=C3)F)C(C)C)C#N
531,C C O C 1 = C C = C C = C 1 [C@H] 2 C ( = C ( N C ( = S ) N 2 ) C ) C ( = O ) O C,80 97 145 237 294 301 371 425 484 534 650 678 695 807 812 841 906 926 1019 1027 1057 1060 1088 1114 1152 1167 1199 1238 1380 1410 1448 1452 1464 1498 1645 1651 1717 1722 1750 1873 1917 1970 2013,CCOC1=CC=CC=C1C2C(=C(NC(=S)N2)C)C(=O)OC
532,C C O C 1 = C C = C C = C 1 N C ( = O ) C ( C 2 = C C = C C = C 2 ) S C 3 = N C = C ( C = C 3 ) C ( F ) ( F ) F,1 80 114 116 117 213 237 270 294 324 373 378 389 425 573 650 695 724 807 809 1046 1057 1088 1152 1199 1222 1224 1238 1260 1365 1380 1410 1417 1452 1453 1507 1516 1535 1581 1665 1696 1736 1739 1750 1785 1816 1861 1873 1917 1928 1949 1970,CCOC1=CC=CC=C1NC(=O)C(C2=CC=CC=C2)SC3=NC=C(C=C3)C(F)(F)F
533,C C ( C ) N C ( = S ) N ( C C N 1 C C O C C 1 ) C C 2 = C N = C ( N 2 C C 3 C C C O 3 ) S ( = O ) ( = O ) C C 4 = C C = C C = C 4 F,1 5 15 80 91 97 110 117 145 174 248 283 350 361 378 459 460 507 523 605 650 656 687 699 710 802 807 821 881 895 908 926 935 950 978 1019 1028 1032 1057 1068 1076 1088 1145 1152 1174 1199 1263 1325 1349 1380 1391 1404 1405 1441 1452 1468 1476 1480 1482 1535 1597 1602 1614 1650 1690 1750 1791 1840 1849 1873 1918 1928 1929 1951 2034,CC(C)NC(=S)N(CCN1CCOCC1)CC2=CN=C(N2CC3CCCO3)S(=O)(=O)CC4=CC=CC=C4F
534,C C 1 = C C ( = C C = C 1 ) N C ( = O ) C 2 = C ( N C = N 2 ) C ( = O ) N C 3 = C C = C C = C 3 C,160 184 191 273 378 462 486 490 650 658 703 713 779 806 807 834 875 947 1013 1039 1055 1057 1088 1114 1152 1199 1224 1282 1297 1380 1391 1452 1672 1696 1701 1722 1750 1752 1816 1823 1873 1917 1978 1999,CC1=CC(=CC=C1)NC(=O)C2=C(NC=N2)C(=O)NC3=CC=CC=C3C
535,C C C C / C = N \ N C 1 = N C ( P ( = O ) ( S 1 ) N C 2 = N C = C C = N 2 ) ( C C C 3 ( P ( = O ) ( S C ( = N 3 ) N / N = C \ C C C C ) N C 4 = N C = C C = N 4 ) C ) C,77 80 105 292 294 378 401 431 448 591 650 675 681 694 725 727 756 794 795 810 930 1040 1057 1060 1088 1152 1274 1293 1305 1325 1380 1403 1452 1488 1582 1640 1725 1734 1779 1819 1820 1866 1867 1871 1873 1904 1911 1951,CCCC/C=N/NC1=NC(P(=O)(S1)NC2=NC=CC=N2)(C)CCC/C=N/NC3=NC=CC=N3
536,C C 1 = C ( C = C ( C = C 1 ) Cl ) N C ( = O ) C [C@@H] ( C ( = O ) O ) N C C C N 2 C C O C C 2,1 41 63 80 99 165 216 231 307 311 389 523 561 650 653 656 658 667 736 782 807 816 875 926 935 943 950 1057 1145 1152 1224 1290 1374 1380 1391 1405 1441 1480 1482 1624 1633 1683 1691 1722 1750 1791 1816 1844 1849 1873 1911 1917 1948,CC1=C(C=C(C=C1)Cl)NC(=O)C[C@@H](C(=O)O)NCCCN2CCOCC2
