id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
1057,C 1 C C C ( C C 1 ) N C ( = O ) N C ( = O ) C N 2 C C N ( C C 2 ) C ( = O ) N 3 C C O C C 3,2 11 36 41 74 80 107 116 120 141 142 171 233 237 238 244 277 327 338 349 367 369 380 387 428 432 474 520 523 526 533 538 563 593 611 623 650 656 679 696 716 718 721 727 735 736 743 746 748 753 763 794 803 807 862 875 890 926 930 935 941 950 953 994 1013 1015 1018 1019 1028 1071 1089 1114 1119 1124 1152 1170 1231 1234 1238 1294 1295 1302 1312 1325 1331 1334 1339 1405 1422 1431 1441 1467 1480 1510 1522 1526 1532 1589 1604 1634 1655 1658 1659 1667 1712 1717 1756 1780 1791 1793 1794 1812 1839 1863 1870 1901 1917 1919 1920 1924 1940 1966 1979 1980 1981 1989 2009 2038,C1CCC(CC1)NC(=[NH+]C2CCOCC2)NC(=O)CN3CCC(C4=CC(=CN4)[NH+]=C5C=C6C(=CNN6C5)NC7CCOCC7)NC8CCCCC8
1058,C C 1 = C ( C 2 = C ( S 1 ) N = C N ( C 2 = O ) / N = C / C 3 = C C ( = C ( C ( = C 3 ) O C ) O C ) O C ) C 4 = C C = C C = C 4,4 12 43 47 86 138 162 174 182 196 198 210 241 249 255 259 260 263 271 282 313 314 328 333 336 355 356 378 385 389 397 456 466 482 491 500 504 510 511 562 565 593 607 615 624 632 635 650 675 681 692 694 695 697 699 710 725 726 736 774 776 781 818 821 841 864 873 875 910 914 932 935 936 1030 1049 1057 1088 1092 1120 1146 1160 1182 1187 1198 1199 1217 1252 1285 1313 1320 1333 1336 1345 1379 1380 1398 1438 1449 1452 1485 1488 1512 1536 1542 1553 1558 1599 1610 1618 1620 1651 1699 1708 1713 1717 1722 1747 1748 1750 1768 1774 1792 1806 1814 1823 1828 1839 1848 1867 1873 1892 1900 1916 1942 1970 1971 1984 2033,B(N1C=NC(=C(C1=O)/C=N/N2C=NC(=C(S2)C(=O)O)C3=CC=CC=C3)OC)(N4C(=O)C(=C5N(P4OC)C=NC=N5)C6=CC=CC=C6)N
1059,C 1 = C C = C ( C ( = C 1 ) N C C C N ) Br,57 80 128 155 206 208 224 253 268 275 296 344 370 389 406 411 467 492 515 524 533 538 540 555 611 621 635 653 657 658 667 691 728 767 833 888 899 901 918 933 968 973 976 979 981 993 997 998 1018 1088 1152 1171 1187 1196 1199 1211 1213 1224 1245 1246 1299 1323 1342 1377 1380 1395 1416 1422 1438 1480 1517 1542 1550 1551 1597 1631 1646 1685 1696 1733 1750 1793 1798 1801 1840 1844 1854 1873 1911 1915 1943 1946 1972 1985 2002 2044,C1=CC=C(C=C1)[Se]NCCCNC2=CC([NH2+]C=C2C3=CC(=C([NH2+]3)NCCCN)P=NC4=CC=CC=C4Br)(N)NNCCCN
1060,C C O C ( = O ) C 1 = N C = C 2 C = C S C 2 = C 1,14 57 80 145 147 171 206 209 248 252 294 363 378 383 395 428 430 456 461 464 477 489 515 554 586 591 606 650 675 695 701 702 707 709 723 736 752 759 770 777 807 827 835 836 838 855 860 866 875 876 885 915 921 936 967 988 996 1025 1038 1047 1048 1050 1057 1126 1158 1184 1218 1238 1346 1380 1417 1420 1425 1426 1429 1452 1479 1482 1491 1498 1529 1535 1537 1538 1566 1567 1574 1603 1606 1607 1643 1646 1664 1711 1714 1718 1722 1750 1759 1777 1780 1786 1788 1794 1796 1803 1808 1811 1819 1851 1855 1859 1865 1873 1895 1910 1917 1944 1951 1984 1985 1988 2006 2013 2043,[B-]1(C(=C(C(=C([Se]1)C)C)C)C)(C2=C(C(=C(C(=C2C)[Se]CC)C)C(=O)OCC)C)OC(=C3C=C4C(=CN=CN=C4)S3)[Se]CC
1061,C C O C 1 = C C = C ( C = C 1 ) N C ( = S ) N 2 C C C C C [C@@H] 2 C 3 = C C = C N 3 C,2 8 13 25 26 58 69 80 81 95 97 102 110 136 137 140 151 163 172 186 187 191 193 203 231 237 242 266 272 294 322 323 335 347 364 384 392 413 449 462 510 512 532 534 599 614 665 688 695 709 718 729 749 753 807 818 843 863 868 890 894 900 908 909 926 935 942 1004 1019 1028 1032 1056 1057 1058 1077 1088 1099 1101 1104 1133 1139 1145 1150 1152 1154 1168 1185 1238 1290 1312 1325 1336 1380 1384 1400 1409 1448 1452 1463 1475 1480 1515 1522 1583 1605 1638 1651 1664 1667 1738 1748 1750 1765 1778 1811 1816 1873 1926 1966 1979 1998 2028 2037,CCOC1=CC=C(C=C1)NN2CCC(C2=S)N3C(CCN(C3=S)NCC#CCCOC4(CCCCC4)OCC)C5=CC=CN5C
1062,C 1 = C C = C ( C = C 1 ) C O C 2 = C C = C ( C = C 2 ) N C ( = O ) C O C 3 = C 4 C ( = C S C 4 = N C = N 3 ) C 5 = C C = C C = C 5,41 42 80 89 102 107 134 167 191 192 220 222 244 271 280 301 322 325 349 352 378 384 389 397 401 406 412 419 422 444 464 489 510 511 517 528 552 587 590 597 606 608 620 649 650 654 658 675 684 695 700 706 718 736 744 745 751 770 795 807 836 843 854 858 875 891 898 899 901 934 941 956 960 979 980 1015 1023 1047 1051 1066 1069 1077 1088 1095 1106 1116 1152 1153 1156 1160 1185 1199 1216 1263 1281 1286 1333 1343 1348 1350 1358 1370 1380 1381 1388 1420 1452 1506 1519 1548 1567 1625 1654 1655 1658 1671 1707 1721 1730 1750 1754 1810 1816 1840 1859 1873 1881 1917 1938 1956 1981 1982 1984 2004 2042,C1=CC=C(C=C1)COC2=CC=C(C=C2)[NH2+]C3=CC(=C(C(=C3)C4=CC=CC=C4)[NH2+]C5=CC=C(C=C5)NP(=O)(C6=CC=CC=C6)C7=CC=NS7)C8=CC=CC=C8
1063,C C C 1 = C C = C C = C 1 C C 2 = N C C N 2,2 49 58 66 80 89 93 98 130 152 204 207 215 222 232 278 279 294 305 311 313 325 354 378 382 416 480 495 516 545 582 599 610 650 665 671 672 680 691 711 740 742 768 792 874 881 895 926 950 966 986 1000 1001 1005 1013 1049 1057 1061 1062 1063 1078 1079 1088 1089 1106 1114 1117 1130 1199 1209 1322 1349 1380 1425 1430 1499 1531 1533 1558 1562 1581 1597 1666 1668 1674 1719 1720 1725 1739 1750 1799 1822 1852 1860 1866 1873 1896 1932 1947 1992 2000 2002 2017 2038 2040 2041,CCC1=CC=CC=C1CC2=C(C(=C(C(=C3NCCN3)N(C4=NCCN4)C5=NCCN5)N(N2)N6CNC(=N6)CC7=NCCN7)CC)CC
1064,C [C@H] 1 [C@@H] ( [C@H] ( O [C@@] 1 2 C 3 = C ( C = C C ( = C 3 ) N 4 C ( = O ) C O C 5 = C C = C C = C 5 4 ) N ( C 2 = O ) C C = C ) C C N 6 C = C ( N = N 6 ) [C@@H] ( C 7 = C C = C C = C 7 ) O ) [Si] ( C ) ( C ) O,1 10 13 19 60 78 79 80 139 141 143 156 166 205 223 226 227 233 238 255 260 314 336 339 347 378 389 396 422 434 441 459 461 464 472 493 501 503 520 522 588 609 610 614 620 629 650 656 678 694 696 700 713 747 750 767 781 783 790 798 807 812 832 840 850 853 856 862 875 919 926 929 935 940 941 946 952 959 973 977 985 994 1010 1019 1030 1055 1056 1057 1060 1070 1088 1099 1112 1138 1141 1145 1147 1152 1164 1197 1199 1206 1227 1244 1245 1262 1270 1295 1309 1312 1322 1344 1347 1365 1366 1380 1393 1411 1420 1427 1447 1480 1481 1503 1523 1541 1581 1588 1595 1614 1623 1642 1645 1646 1647 1686 1687 1693 1701 1708 1719 1734 1750 1783 1801 1816 1820 1821 1822 1825 1846 1873 1905 1915 1917 1919 1930 1980 2014 2038 2044 2046,C[Si](C)(C)[C@@H]1[C@H](O[C@]2([C@@H]1[Si](C)(C)O)CC(=O)N(C2=O)CCOC(=O)[Si](C)(C)C3=CC=CC=C3)CCN4C(=O)COC4=O
1065,C O C C C 1 = C C = C ( C = C 1 ) O C 2 C C C C C C C 2 N,2 13 21 31 54 71 80 102 132 138 184 188 230 235 251 294 310 322 338 354 362 401 407 486 523 524 548 576 647 666 682 695 708 718 728 760 790 798 813 841 866 890 919 926 948 962 977 1005 1018 1019 1020 1026 1028 1038 1044 1045 1057 1078 1093 1101 1144 1171 1175 1192 1202 1213 1228 1243 1250 1257 1290 1312 1325 1356 1360 1380 1390 1392 1394 1409 1444 1476 1549 1551 1561 1575 1631 1632 1639 1645 1673 1750 1754 1778 1800 1808 1832 1873 1893 1932 1933 1944 1952 1956 1988 2014 2023 2024 2027 2046,COCCC1=C(C2C#CC#CC3CCCCC3(C#CC(=C2C#C1)PC4=CC=C(C=C4)CCOC)OC5CCCCC5N)CCOC
1066,C 1 = C C = C ( C = C 1 ) C N 2 C ( = O ) / C ( = C / C 3 = C ( C = C C ( = C 3 ) I ) O ) / S C 2 = O,50 67 80 133 135 176 178 192 222 226 236 242 248 269 273 281 289 304 314 340 341 373 389 437 467 470 475 506 519 523 524 540 541 559 579 580 588 595 621 648 650 661 663 675 694 705 719 756 764 794 807 811 854 863 865 875 879 901 928 935 939 943 947 961 973 981 986 1003 1037 1055 1065 1066 1073 1088 1112 1131 1146 1167 1170 1184 1199 1213 1217 1224 1248 1297 1354 1375 1380 1382 1417 1469 1475 1481 1494 1514 1533 1560 1580 1582 1594 1602 1607 1610 1630 1683 1691 1724 1750 1754 1762 1765 1767 1768 1816 1853 1858 1860 1873 1947 2044,C1=CC=C(C=C1)[Se]/C(=C\2/C(=C/C3=C(C=CC(=C3)I)O)/[Se]C(=C4[Se]C(=CC5=C([Se]4)C=C(C=C5)I)C6=CC=CC=C6)[Se]2)/N7C(=O)/C(=C/CO)/SC7=O
1067,C C ( C ) C 1 = C C = C ( C = C 1 ) C ( = O ) N C ( = S ) N C 2 = C C = C ( C = C 2 ) C ( = O ) C,1 42 94 97 108 110 112 191 197 243 244 273 283 343 360 364 371 411 441 451 457 475 476 486 494 550 561 598 599 617 650 652 660 706 714 783 799 807 820 843 887 930 985 1017 1023 1038 1055 1057 1071 1073 1077 1119 1139 1152 1171 1195 1213 1230 1250 1259 1267 1298 1324 1330 1342 1343 1355 1365 1380 1385 1397 1412 1418 1436 1440 1451 1468 1531 1542 1630 1650 1659 1665 1678 1692 1697 1698 1702 1705 1717 1736 1748 1750 1763 1804 1816 1818 1820 1853 1865 1873 1917 1945 1946 1952 1960 1965 1974,CC(C)C1=CC=C(C=C1)C(=O)NC(=S)NC(=C2C(=S)C=C[Se]2)C3=CC=C(C=C3)C(=O)NC(=S)NCC(=C4C=CC(=C5C=CC(=C(C)C)[Se]5)C=C4)C
1068,C C 1 ( C ( = O ) N ( C ( = O ) N 1 ) C C C 2 = C C 3 = C ( C = C 2 ) N C ( = C 3 C C N ( C ) C ) C ( = O ) N C C 4 = C C ( = C ( C = C 4 ) Cl ) Cl ) C,34 50 66 69 80 104 119 127 130 131 145 149 156 197 201 206 212 230 255 279 287 296 310 314 323 347 366 374 408 420 425 432 436 475 486 503 513 551 559 561 575 580 582 588 606 616 632 650 652 666 693 722 724 741 761 766 787 791 797 799 804 807 813 828 847 875 879 881 884 903 935 950 969 1001 1023 1050 1057 1060 1096 1108 1114 1145 1152 1163 1188 1198 1200 1203 1243 1274 1282 1299 1310 1326 1357 1380 1402 1405 1423 1459 1504 1511 1516 1527 1539 1554 1558 1560 1569 1573 1576 1580 1625 1636 1640 1663 1673 1675 1676 1683 1686 1691 1696 1745 1750 1754 1779 1790 1798 1801 1812 1862 1873 1910 1912 1917 1931 1932 1939 1948 1951 1957 1958 1961 1970 1976 1984 1994 2019 2021 2024 2026 2034,CC1(C(=O)N(C(=O)N1)CCN2C(=O)C(=C(NC2(C)C)[Sn](C)(C)C)C3=C(C=C4C(=C3)C(=C(N4)C(=O)NCC5=CC(N(N5)C)(C)C)[Sn](C)(C)C)Cl)C
1069,c 1 c c c 2 c ( c 1 ) c 1 c ( c ( n 2 ) O C ) c 2 c ( C 1 = O ) c c ( c c 2 ) O C,9 11 16 21 24 26 27 58 76 155 249 289 308 314 315 322 343 352 356 378 389 392 401 416 458 489 511 533 534 616 636 648 650 680 691 695 702 709 718 720 732 781 783 819 841 875 884 887 906 956 957 973 981 996 1009 1010 1024 1047 1057 1058 1061 1063 1086 1088 1097 1115 1153 1154 1180 1183 1185 1195 1199 1201 1214 1335 1337 1343 1357 1362 1372 1380 1389 1427 1446 1455 1476 1486 1515 1536 1551 1561 1573 1583 1599 1607 1612 1635 1659 1661 1685 1686 1692 1747 1750 1753 1775 1797 1842 1844 1846 1855 1865 1873 1972 2014,COC1=CC2=C(C=C1)C3=C4C5=CC=CC=C5C(=C4C6=CC7=CC=CC=C7C8=C6C(=O)C9=CC=CC=C9C8=C9)C3=C[N+]27C1=CC2=CC=CC=C2C(=C1)[N-]9
1070,C C C [Si] ( O C ( C ) C ) O C ( C ) C,1 6 53 65 80 100 107 109 116 129 151 196 206 209 247 283 294 301 352 428 438 446 449 478 482 597 603 638 661 674 695 734 738 794 814 820 843 851 860 868 885 915 947 951 955 966 976 989 990 1001 1002 1011 1017 1046 1057 1087 1104 1113 1123 1255 1283 1303 1309 1316 1378 1381 1383 1389 1419 1432 1452 1513 1519 1541 1569 1577 1610 1663 1734 1751 1878 1880 1900 1905 1971 1978 2022 2032 2035,CCC[Si](CC#CC/C(=C/1\C(=C(/C(=C(\C)/C2=C(C(=C(C2(C#C)C#C)I)C#C)CC#CCC)/C)I)CC#CCC)/C)OC(C)C
1071,C ( N ( C c 1 c c c ( c ( c 1 ) C ( = O ) O ) C ( = O ) O ) C c 1 c c c c c 1 Br ) C C ( = O ) O,14 21 42 57 67 71 77 80 118 122 136 151 170 173 196 251 263 310 334 345 351 357 378 389 392 404 456 467 496 507 543 581 602 605 618 650 664 672 694 701 715 728 766 804 807 812 816 833 870 875 877 881 892 905 909 929 938 980 997 1000 1013 1015 1020 1041 1047 1088 1104 1120 1152 1153 1178 1199 1225 1248 1287 1294 1324 1331 1349 1380 1392 1404 1406 1454 1483 1509 1541 1564 1581 1589 1597 1603 1631 1636 1647 1653 1682 1698 1720 1724 1726 1727 1737 1746 1750 1754 1789 1794 1815 1825 1855 1873 1893 1917 1928 1932 1941 1942 1945 1951 1956 1960 1966 1984 1989 1991 2003 2008 2015,[B-]1(C(=C2C(=C3C=C(C=C(C3=N2)Br)Br)[B-](C1(F)F)(C4=CC=CC=C4Br)C5=CC=CC=C5Br)/C(=C/C(=C/6\C=C(C=C(C6(F)F)Br)Br)/O)/CCC(=O)O)([O-])[O-]
1072,C / C ( = N / N C ( = O ) C 1 = C C = C C = N 1 ) / C 2 = C C ( = C C = C 2 ) O C,0 19 42 82 89 91 130 217 225 236 277 280 285 318 322 345 372 378 384 413 418 420 437 441 448 471 486 498 519 550 552 562 565 573 587 620 650 651 665 682 695 700 720 725 726 737 781 789 807 841 847 848 849 855 867 868 875 920 940 973 1006 1017 1039 1057 1065 1088 1097 1102 1119 1124 1129 1137 1152 1155 1192 1199 1215 1247 1252 1254 1264 1266 1300 1327 1333 1336 1337 1361 1380 1384 1385 1387 1431 1442 1452 1532 1536 1565 1571 1602 1609 1625 1626 1639 1642 1683 1727 1750 1755 1773 1777 1793 1841 1845 1847 1866 1873 1901 1917 1944 1965 1972 1974 1985 1995 2012 2032,C/C(=C\1/C=C2C=C(C=C3C2=NS1=N3)/C(=N/N/C(=C/4\C=NC=N4)/C5=CC=CC=N5)/C6=CC=CC=N6)/N/N=C/7\C=CC=N7
1073,C C 1 = C ( C = C C ( = C 1 O C O C ) O C ) N C ( = O ) C 2 = C C ( = C ( C ( = C 2 ) O C ) O C ) O C,70 80 86 94 109 113 161 169 215 216 225 249 252 275 282 294 332 333 352 361 379 383 406 410 428 482 486 545 547 551 613 618 650 652 659 669 685 695 720 725 730 770 783 807 822 833 835 841 869 872 875 885 894 897 914 926 938 939 947 959 965 1005 1057 1068 1086 1116 1152 1153 1156 1186 1196 1224 1241 1258 1281 1326 1340 1352 1368 1380 1385 1394 1431 1452 1456 1458 1472 1517 1536 1539 1563 1578 1588 1599 1622 1650 1678 1699 1716 1722 1736 1750 1785 1795 1816 1817 1840 1843 1856 1873 1883 1892 1903 1917 1934 1944 1956 1968 1970 1986 1989 2000 2024,CC/C=C/1\C=C/C(=C(/C2=CC(=C(C(=C2OCOC)C)OC)NN/C(=C/3\C=C\C(=C/4\C=C/C(=N\5/C=CC(=C(C5=C4)OC)OC)/C=C3)OC)/OC)\OC)/C=C1
1074,C [C@H] ( C 1 = C C ( = C ( C = C 1 ) O C ) Br ) [NH2+] C C ( = O ) N C C C 2 = C C = C C = C 2,1 9 16 31 40 41 45 56 57 58 66 68 75 80 94 105 135 155 164 173 197 239 249 283 308 381 384 389 392 419 444 479 488 499 500 524 588 597 613 650 654 667 674 695 697 705 717 728 737 761 775 781 807 816 828 829 833 841 845 866 875 878 930 955 973 977 1000 1038 1044 1045 1057 1066 1072 1088 1092 1093 1105 1121 1127 1152 1155 1157 1199 1227 1236 1240 1243 1300 1302 1365 1380 1445 1447 1472 1507 1536 1565 1580 1596 1617 1631 1649 1676 1726 1750 1754 1763 1772 1795 1825 1853 1873 1916 1917 1943 1967 1970 2004 2009 2012,CC(C1=CC(=C(C(=C1)OC)[Se]C#CO)OC)[NH2+]CC(=O)NCCC2=CC=CC=C2
1075,C [C@] 1 ( C C C [C@@] 2 ( [C@@H] 1 C C [C@] 3 4 [C@H] 2 C C [C@@H] ( C 3 ) [C@@H] ( C 4 ) C ( = O ) O ) C ) C = O,36 62 121 152 193 209 245 262 267 285 301 310 313 338 351 365 379 389 391 416 477 478 483 492 503 558 584 585 587 596 614 644 650 663 669 679 694 731 757 763 768 773 794 798 807 814 830 838 872 886 889 907 908 926 1004 1019 1028 1044 1057 1059 1060 1066 1067 1080 1113 1154 1162 1186 1226 1249 1274 1315 1325 1338 1342 1351 1354 1381 1391 1431 1434 1477 1482 1515 1523 1535 1584 1585 1604 1618 1651 1656 1681 1688 1692 1709 1734 1765 1778 1802 1830 1832 1867 1882 1904 1917 1934 1955 1960 1984 1994 1997 2023 2028 2031 2040 2047,C[C@]1(CC[C@@]2(C[C@@]3(CC[C@@H]4[C@]5(CC[C@@H]6[C@]7([C@H]5CC[C@]6(C7)C=O)C)C)[C@H]8[C@]2(C1)C=C8)C=C3C9=CC=C(O9)C1(CC1)O)C=O
1076,C C O C 1 = C C = C C = C 1 N 2 C ( = N N = C 2 S C C ( = O ) O C ) C 3 = C C = C O 3,2 4 28 52 54 55 77 80 94 105 116 121 190 195 198 206 231 236 237 257 272 294 307 308 341 362 365 378 384 407 425 443 474 496 499 543 547 548 566 579 625 644 650 655 656 677 684 695 737 747 749 754 787 807 841 935 1011 1016 1025 1057 1061 1068 1088 1092 1110 1113 1129 1145 1148 1151 1152 1164 1191 1199 1212 1218 1225 1233 1238 1246 1248 1295 1313 1354 1363 1380 1386 1404 1410 1422 1449 1452 1508 1509 1536 1558 1579 1601 1606 1647 1661 1700 1702 1722 1723 1724 1727 1750 1765 1777 1780 1803 1805 1814 1838 1873 1878 1917 1926 1934 1947 1956 1959 1969 1970 1993 2018 2021 2032 2047,CCOC1=CC=CC=C1N2CCN(C2=C3C=CC(=C(OC)OCC)C=C3)C4=NN=C5N4C(=C6C=CC(=C(OC)OC)C=C6)C=C5
1077,c 1 ( c ( n c ( c n 1 ) N ( C C C C O C C ( = O ) O ) C C = C ) c 1 c c c c c 1 ) c 1 c c c c c 1,13 29 35 41 44 50 59 80 93 126 160 175 177 185 193 204 220 233 235 288 291 296 319 323 378 389 416 470 471 484 488 492 519 545 554 604 612 632 648 650 679 684 690 692 694 695 736 775 792 807 819 826 865 877 881 925 939 940 967 976 978 1013 1018 1023 1024 1065 1077 1080 1088 1106 1148 1157 1160 1165 1178 1199 1207 1210 1213 1220 1228 1249 1268 1275 1325 1329 1366 1380 1392 1406 1425 1435 1452 1454 1503 1535 1569 1579 1582 1584 1592 1618 1645 1669 1687 1713 1723 1735 1737 1750 1758 1780 1788 1804 1812 1847 1855 1873 1885 1903 1904 1911 1917 1918 1951 1962 1964 1974 1977 1992 2004 2012,C=CCN(CC=C)C(=PN(CC=C)CC=C)ON1C(=CC=C(C1=C)C2=C(N=CC(=C)N2)C3=CC=CC=C3)C4=CC=CC=C4
1078,C 1 C N C ( = N C 1 ) N C ( = O ) C C C 2 = C C = C ( S 2 ) C ( = O ) N C C ( C ( = O ) O ) N S ( = O ) ( = O ) C C ( F ) ( F ) F,1 12 26 33 41 59 64 69 80 114 118 162 169 197 213 232 256 268 278 283 289 305 307 313 334 348 350 359 367 378 380 389 395 415 417 419 437 474 475 484 486 496 504 540 544 545 548 569 586 606 609 611 620 623 646 648 650 656 675 677 680 702 724 736 745 747 765 768 781 787 799 800 807 826 832 835 849 867 879 881 888 926 931 932 943 961 984 1002 1017 1019 1028 1030 1033 1068 1091 1092 1114 1121 1124 1133 1148 1152 1214 1222 1243 1280 1302 1305 1321 1351 1380 1382 1390 1404 1432 1447 1449 1453 1476 1479 1486 1490 1493 1494 1498 1517 1546 1564 1599 1600 1604 1614 1624 1632 1657 1662 1721 1727 1745 1750 1754 1787 1798 1812 1816 1819 1844 1845 1866 1873 1889 1917 1926 1928 1929 1941 1943 1950 1971 1996 1997 2006 2014 2027,C1CNC(=NC1)C(C(C)NNC(=O)C2=CC=C(S2)C(=O)NS(=O)(=O)CC(C(C)C(C(C)C)(C(C(C(C)C)(C(C(C)C)(F)F)O)(F)F)O)(F)F)(F)F
1079,C 1 = C C = C ( C = C 1 ) C 2 = N C = C ( C 3 = C C = C C = C 3 2 ) N,15 30 50 57 63 68 108 115 130 159 183 187 259 323 328 335 347 349 362 378 380 389 410 420 446 471 512 570 591 618 625 626 680 719 723 736 750 766 774 784 793 816 864 871 904 910 978 1003 1005 1054 1059 1076 1077 1088 1105 1128 1142 1160 1166 1171 1172 1180 1198 1199 1202 1217 1231 1256 1272 1316 1327 1331 1340 1353 1357 1362 1380 1393 1406 1411 1438 1452 1456 1457 1532 1535 1540 1544 1568 1573 1584 1593 1610 1612 1639 1641 1724 1750 1762 1767 1801 1812 1841 1873 1908 1997 2014 2041 2045,C1=CC=C(C=C1)[C]2[CH][CH][C]([CH]2)[C]3[CH][CH][C]([CH]3)/C(=C/4\[CH][CH][C]([CH]4)N)/C5=C6C=CC=CC6=C(C7=CC=CC=C75)[As](N)[Se]C8=C9C=CC=CC9=C(N=C8)N
1080,C C N ( C C ) C 1 = C C = C ( C = C 1 ) [C@@H] 2 C 3 = C ( C [C@H] ( C C 3 = O ) C 4 = C C = C ( C = C 4 ) Cl ) N C ( = C 2 C ( = O ) O C C ) C,3 12 16 32 34 80 90 116 118 145 147 156 180 211 216 231 256 257 287 294 300 308 309 310 314 316 426 557 561 614 626 634 644 650 651 674 675 695 722 729 730 751 753 759 772 778 789 805 807 810 816 821 839 881 890 897 902 926 932 955 960 961 1005 1019 1057 1060 1070 1077 1079 1096 1114 1156 1158 1169 1171 1186 1205 1206 1238 1242 1267 1279 1300 1311 1321 1334 1347 1355 1376 1380 1381 1382 1392 1412 1419 1442 1455 1464 1488 1506 1518 1582 1585 1591 1604 1616 1630 1645 1651 1683 1687 1693 1705 1718 1722 1741 1750 1786 1803 1806 1827 1841 1853 1873 1917 1993 2000 2024 2034 2047,CCN1CC(C=C1C(=O)OCC)(CN(CC)C2=CC=C(C=C2)Cl)N(C3=CC=C(C=C3)Cl)C4(C=C5C(C6=C(N5)CC(C6=O)C(=O)OO)C(=C4)C(=O)OCC)OO
1081,C C ( C C Br ) ( C C Br ) C C Br,40 80 85 86 114 136 160 168 218 227 237 251 253 259 287 317 328 345 358 388 392 398 409 413 447 454 492 493 495 517 522 525 529 532 556 565 589 607 611 620 662 725 728 756 763 767 771 773 774 776 783 788 803 887 889 1012 1013 1038 1046 1049 1057 1059 1077 1096 1113 1126 1175 1189 1225 1244 1251 1262 1264 1267 1303 1308 1328 1340 1381 1385 1400 1417 1483 1585 1637 1667 1694 1702 1706 1709 1724 1800 1803 1814 1815 1820 1843 1885 1943 1952 2012,CC(C)(CCBr)C1=CC(=C(C(=C1)C(C)(CCBr)C2=CC(=C(C(=C2)C(C)(CCBr)C(C)(CCBr)CBr)Br)C(C)(C)CBr)C(C)(C)CBr)C(C)(C)CBr
1082,C O C 1 = C C ( = C ( C = C 1 ) [C@H] ( C ( = O ) N C 2 C C C C 2 ) N ( C C 3 = C N = C C = C 3 ) C ( = O ) C C 4 = C C = C S 4 ) O C,1 10 14 58 80 196 197 199 237 241 247 249 287 292 321 322 325 330 335 378 382 383 384 387 396 397 428 431 437 464 470 475 499 507 509 521 531 550 557 573 596 610 619 635 645 650 656 658 675 695 703 718 767 770 781 802 805 807 819 827 841 866 875 881 890 911 926 930 1019 1028 1043 1057 1059 1066 1088 1125 1150 1152 1153 1180 1238 1249 1256 1283 1301 1322 1325 1340 1380 1382 1391 1392 1454 1526 1535 1536 1567 1586 1589 1603 1634 1655 1657 1673 1691 1730 1734 1745 1750 1754 1789 1790 1791 1797 1826 1830 1861 1863 1866 1873 1900 1917 1921 1924 1929 1937 1970 1972 1982 1992 2021 2037,COC1=CC(=C(C=C1)C(C(=O)NC2CCCC2)N(CC3=CN=CC=C3)C(=O)CC4=CC=CS4)ONC5CCCC5
1083,C C 1 = C ( C [C@H] ( [C@H] ( C 1 ) C ( = O ) N N C ( = O ) C 2 = C S C ( = C 2 ) C ) C ( = O ) O ) C,21 24 39 54 64 102 128 139 203 209 218 231 233 247 270 285 304 331 371 373 388 389 421 434 461 486 488 513 530 552 560 573 575 623 650 666 675 684 689 721 745 807 816 837 843 875 891 904 911 920 926 937 942 974 985 993 1011 1014 1019 1037 1046 1057 1086 1107 1144 1152 1178 1270 1291 1301 1327 1380 1385 1419 1425 1431 1444 1448 1451 1452 1464 1474 1484 1512 1524 1527 1567 1576 1599 1641 1644 1652 1679 1688 1694 1702 1713 1722 1729 1798 1823 1855 1858 1861 1873 1886 1907 1917 1942 1951 1974 1975 2004 2027,CC1=C(C[N+]2(C(C1)C(CC2=C3C(=C4SC(=C(S4)C)C)C(=C5SC=C(S5)C)NNC(=O)C6=CC(=CS6)C)C(=O)NNC(=N)N)C7=CC(=CS7)C)C
1084,C C C C O C 1 = C C = C ( C = C 1 ) C = N N C ( = O ) C O C 2 = C C = C ( C = C 2 ) Cl,1 13 25 36 41 61 62 69 72 80 102 132 149 164 192 199 206 216 256 270 272 294 297 305 308 309 318 322 347 376 402 449 474 479 481 497 502 507 525 537 540 545 561 575 591 650 660 670 694 695 704 718 720 725 751 782 794 807 816 831 834 845 846 847 864 868 881 914 924 926 954 987 1011 1034 1057 1070 1090 1098 1105 1151 1152 1186 1258 1262 1286 1347 1379 1380 1389 1406 1410 1419 1452 1479 1524 1621 1681 1683 1735 1739 1750 1831 1836 1842 1859 1867 1871 1873 1876 1887 1905 1911 1915 1917 1961 1983 1998 2004 2033 2034 2045,CCCCOC1=CC=C(C=C1)/C=N/C(=C(\C(Cl)Cl)/N(CC2=S(CC(=[NH+]CC)C=C2)CC)N=CC3=CC=C(C=C3)Cl)/OO
