id,SMILES_input,fingerprints_input_ECFP4
815,CC(C)(C)N1CCC(NC(=O)N2CCCCC2)C1,2 114 218 369 387 392 408 433 650 739 807 858 926 935 951 1019 1028 1057 1087 1152 1168 1218 1325 1415 1468 1480 1501 1634 1873 1917 1998 2009
816,CCCCCCCCC1CCCc2c1c1ccc(Cl)cc1oc2=O,80 141 165 182 216 294 305 314 334 361 406 473 561 591 650 656 681 794 816 832 875 926 1019 1028 1057 1112 1143 1290 1325 1357 1380 1391 1444 1468 1604 1611 1648 1683 1733 1738 1750 1792 1808 1873 1911 2025 2036
817,CCCOc1csc2cc(C(=O)NC(=O)Nc3ccncc3)cc-2c1,0 13 62 76 80 191 233 294 322 378 383 486 552 587 650 675 695 794 806 807 870 875 915 930 1034 1057 1077 1119 1146 1152 1160 1208 1334 1380 1385 1452 1456 1563 1567 1603 1695 1750 1777 1816 1866 1873 1917 1989 1990 2046
818,Cc1sc2c3nc(n2C)n(CCC(N)CC(C)(C)C)c13,1 80 105 114 162 313 378 392 401 550 564 675 710 739 786 802 825 871 935 982 997 1057 1073 1101 1123 1145 1171 1303 1380 1423 1440 1495 1618 1624 1722 1724 1787 1790 1855 1909
819,COc1ccc(SC=CC(=O)N(C)C(=O)N(C)C)cc1,31 46 116 129 151 239 282 297 322 650 688 694 695 718 781 807 811 829 831 841 881 1042 1057 1163 1231 1255 1275 1380 1536 1548 1648 1653 1750 1873 1917
820,CC(C(=O)O)N(C(=O)c1ccc2ccccc2c1)S(C)(=O)=O,1 50 81 193 203 283 322 350 389 598 650 692 746 766 779 807 875 881 898 1057 1087 1088 1199 1221 1380 1385 1476 1597 1697 1750 1844 1855 1873 1917 1950 1984
821,CC(=O)OCCN(C(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)n1c(=O)c2ccc1c(C)c2,13 45 69 80 147 191 193 203 223 283 312 314 343 504 650 695 715 753 769 807 815 838 843 846 875 881 935 1017 1035 1057 1077 1152 1195 1209 1274 1282 1380 1391 1427 1470 1479 1648 1668 1695 1722 1750 1809 1814 1816 1855 1873 1917 1936 1951 1963 2019 2021
822,CC(=CC(=O)NC(=O)C(F)(F)c1ccccc1)C(=O)N1CCCCC1,2 62 114 123 287 369 389 547 650 694 728 807 829 926 935 1017 1028 1057 1088 1110 1119 1120 1152 1181 1199 1344 1380 1417 1453 1480 1522 1605 1639 1687 1750 1782 1873 1917 1928 1998 2009 2017
823,CN1CCCC(CCC2CCC3C(NC(=O)c4ccccc4)CCC4CCCN2C43)C1=O,5 80 129 155 190 263 276 314 324 387 389 446 486 522 585 622 623 650 704 807 832 926 935 956 1019 1028 1057 1088 1111 1112 1141 1145 1152 1156 1199 1228 1249 1265 1320 1325 1380 1385 1403 1480 1552 1611 1665 1693 1750 1862 1873 1917 1969 1985 1992 2047
824,COCCN(CCN1CCCCC1)S(=O)(=O)c1ccc2nc1O2,2 13 15 61 80 193 350 378 392 402 466 486 640 650 656 695 779 815 841 881 926 935 1005 1028 1057 1145 1161 1222 1314 1328 1380 1422 1453 1476 1480 1482 1521 1592 1750 1752 1791 1810 1855 1873 1951 1998
825,CCOc1ccc(OC=Cc2sc(NC(=O)N(C)CC)nc2C)cc1,21 69 80 92 102 109 162 193 196 237 273 294 317 322 334 378 385 627 637 650 675 694 695 718 733 807 835 881 932 1055 1057 1152 1163 1166 1238 1283 1301 1380 1436 1452 1722 1747 1750 1808 1816 1855 1873 1917 1947
826,CC(C)(C)c1cnn2c(NS(=O)(=O)c3cccc(F)c3)cnc2n1,4 43 105 114 198 223 230 235 319 350 378 392 412 502 575 650 699 755 875 932 935 1039 1057 1088 1123 1152 1270 1279 1339 1366 1380 1446 1452 1476 1487 1535 1569 1589 1670 1750 1834 1839 1855 1873 1928
827,CC(=O)N(Cc1ccc(C)cc1)c1ccc(C)c2cc(C)ccc12,46 58 80 146 235 310 507 541 626 650 783 807 875 881 922 1013 1017 1047 1057 1147 1357 1362 1380 1391 1588 1691 1722 1733 1750 1754 1807 1823 1873 1917 1920 2018
828,CCOc1ccc2c(c1)N(c1c(C)n3c(=O)n1CC3)CCC2,69 80 177 215 237 277 294 314 322 392 445 488 498 556 650 695 718 771 875 926 935 1028 1057 1138 1174 1236 1238 1295 1359 1380 1452 1457 1480 1496 1501 1571 1687 1722 1738 1750 1766 1853 1873 1980
829,CNC(=O)C1=C(NC(=O)NC(=O)c2ccccc2)C(=Cc2cc3cc(OC)ccc3c(=O)[nH]2)C(=O)O1,30 52 86 144 222 233 281 314 322 345 362 384 389 486 650 656 694 695 718 750 781 807 835 841 875 930 1057 1088 1114 1119 1120 1152 1199 1255 1305 1357 1380 1385 1415 1422 1430 1456 1530 1536 1655 1665 1733 1741 1745 1750 1810 1816 1855 1873 1917 1972 1985 1989 2001 2026
830,O=C(c1cccs1)N1CC(=O)N(C(F)(F)c2ccccc2)C1=O,14 27 79 92 114 175 241 314 383 389 419 539 650 675 700 759 798 807 815 915 926 935 1031 1088 1154 1199 1303 1380 1387 1417 1453 1504 1567 1750 1850 1873 1917 1928 1946 2017 2021
831,O=C(c1cccc(CCCC2Cc3ccccc3N(C(=O)c3ccc(F)cc3)C2)c1)N1CCOCC1,11 29 80 90 104 231 497 523 567 611 618 624 626 650 656 699 712 739 807 832 875 880 926 935 942 950 978 1001 1019 1039 1066 1088 1199 1236 1243 1295 1380 1385 1387 1405 1410 1441 1480 1504 1510 1511 1539 1647 1670 1697 1708 1750 1754 1853 1873 1911 1917 1928 1985 2009
832,CCOC(=O)CC(c1ccc(C=CC=C(OC)C(C)=O)cc1)C1OC(CC)C(O)C1O,1 25 80 106 127 147 285 294 372 432 610 636 650 656 694 695 761 774 807 835 841 878 916 1017 1019 1057 1071 1152 1220 1238 1257 1290 1296 1319 1365 1370 1380 1386 1453 1454 1471 1487 1719 1722 1750 1844 1853 1873 1917 1918 1921 2029 2033 2042 2044
833,COc1cc2cc3c1c1ccc(c-1c2OC(C)(C)C)C(C1C2OCC4C(OC41)C2O)=C(O)O3,41 114 178 221 249 288 333 352 391 392 433 487 548 622 656 680 695 729 769 802 807 815 841 845 858 875 926 997 1019 1057 1116 1120 1142 1212 1251 1257 1286 1294 1351 1380 1404 1457 1487 1535 1536 1582 1602 1648 1747 1750 1810 1855 1859 1873 1884 1905 1921 1923 1970 1984
834,CCN(CCOc1cccc(OC)c1)C(=O)CSCC(=O)OCCNS(=O)(=O)c1ccccc1,13 80 116 147 294 317 319 322 323 350 389 429 502 562 575 592 603 650 667 695 732 781 807 841 875 881 883 932 953 978 1008 1031 1034 1039 1057 1088 1152 1174 1188 1199 1238 1380 1386 1404 1452 1476 1501 1536 1614 1626 1750 1839 1873 1917 1951 1959 1972 2005
835,O=C1c2c(N3CCCC3)n[nH]c2CN2CCN1CC2,74 90 130 314 378 407 460 650 653 676 680 734 781 879 926 935 1028 1114 1251 1333 1380 1472 1480 1508 1511 1573 1611 1747 1762 1946 1998 2004
836,CCN(C)CCCc1ccc(C(=O)Nc2ccc3c(Sc4ccccc4Cl)nc(SC)nc3c2)o1,32 80 116 184 191 250 294 310 366 377 378 394 486 552 555 561 562 650 656 797 806 807 823 843 875 881 932 966 974 1025 1041 1057 1062 1086 1088 1096 1097 1106 1149 1152 1163 1199 1236 1243 1259 1357 1380 1530 1582 1586 1604 1683 1723 1733 1750 1754 1793 1794 1816 1855 1873 1887 1911 1917 1934 1951 1978 2025 2039
837,CC(=O)Nc1cnc(N2CCCN(CCCCCCn3c(=O)c4ccc3cc4)C2=O)s1,80 92 162 203 215 245 285 314 360 371 378 393 395 504 515 647 650 675 695 773 802 807 849 893 926 935 951 1017 1028 1036 1057 1083 1089 1123 1143 1145 1152 1231 1318 1380 1395 1407 1452 1457 1474 1480 1535 1601 1620 1750 1816 1855 1873 1884 1911 1917
838,Cc1cnc(NC(C)CN2CCCC(NC(=O)c3ccccc3)C2=O)s1,1 5 36 80 162 283 314 378 385 387 389 446 451 486 611 650 675 690 721 760 807 909 926 935 1019 1020 1022 1028 1057 1088 1089 1123 1151 1152 1199 1249 1325 1380 1385 1452 1480 1523 1535 1665 1692 1722 1750 1782 1873 1917 1922 1979 1985 2000 2018 2032
839,N#Cc1ccc2nc3c4c(N5CCCCC5)nc=4n(c2c1)CCCC3,2 45 102 130 305 310 357 366 378 407 674 680 712 790 875 894 926 935 961 987 1028 1097 1102 1134 1136 1247 1304 1380 1384 1472 1480 1496 1605 1718 1727 1738 1750 1789 1855 1865 1873 1948 1954 1975 1998
840,CCCN(C)C(=O)Nc1ccccc1NC1=CC=C2C=NC=C21,20 41 80 193 294 334 378 410 475 491 589 650 794 807 861 881 944 998 1057 1088 1146 1152 1163 1167 1199 1200 1224 1249 1260 1371 1380 1436 1465 1526 1692 1696 1750 1761 1816 1833 1873 1890 1891 1903 1917 1951
841,O=C(NCCOS(=O)(=O)O)OCCOC(=O)OCCSCCO,13 26 80 91 116 147 197 222 234 245 283 336 350 360 473 500 592 650 667 695 789 807 953 1041 1149 1152 1182 1209 1243 1280 1476 1482 1758 1790 1916 1917 2020
842,COc1cccc(NC(=O)c2cccc(C(=O)N(CC(=O)O)C(=O)NC(=O)CC#N)c2)c1,20 41 80 184 191 193 287 322 361 373 389 417 486 526 562 581 605 650 674 695 703 781 790 807 839 841 875 881 1039 1057 1088 1089 1119 1152 1161 1190 1221 1380 1384 1385 1410 1536 1559 1648 1737 1750 1795 1816 1873 1917 1972 1978 1984 1985 2031
843,O=C(Nc1nc2c(Cl)c3c1n2CO3)N1CCCCC1,2 68 218 369 378 382 398 408 441 458 561 615 650 656 708 807 892 926 935 1011 1018 1028 1152 1294 1380 1381 1440 1468 1480 1496 1619 1645 1683 1696 1792 1816 1855 1917 1998 2009
844,CC(=O)Oc1cc(C(F)(F)F)ccc1OCCC1Oc2cccc(c2)C1=O,13 80 94 114 146 276 314 326 378 411 550 570 650 656 695 736 750 772 807 809 832 875 933 998 1017 1019 1035 1039 1057 1088 1142 1160 1194 1260 1380 1417 1452 1453 1468 1518 1522 1542 1612 1665 1670 1729 1750 1775 1873 1917 1928 1970
845,CCCCCCCN1CCCN(CCO[N+](=O)[O-])C1=O,13 80 92 294 314 342 371 591 650 664 692 695 702 715 753 794 838 893 926 935 951 1028 1057 1083 1089 1123 1143 1145 1380 1444 1480 1831 1911 1955 1963 2032
846,Cc1ccc(-c2ccc(Cl)cc2-c2ccccc2)[n+]2c(CC(C)(C)C)cncc12,43 80 114 142 165 216 222 268 343 352 378 389 392 463 486 554 561 680 716 736 749 769 816 843 875 888 997 1057 1081 1088 1160 1199 1280 1331 1380 1391 1405 1519 1535 1597 1603 1683 1691 1722 1750 1853 1873 1912
847,COc1ccccc1-n1c(=O)n(C)c2nc(C)ccc21,11 45 249 297 314 335 378 394 564 618 650 695 771 841 935 1024 1057 1088 1145 1199 1248 1295 1380 1410 1536 1647 1696 1722 1731 1750 1855 1873 1939 1970 1993 2021
848,CCC(=O)Nc1ncc(-c2cccc3ccccc23)s1,1 41 62 80 162 273 294 352 378 385 650 671 675 807 898 984 1034 1039 1057 1087 1088 1104 1141 1152 1199 1316 1357 1380 1452 1535 1573 1750 1759 1782 1796 1816 1855 1873 1917 2028
849,COc1ccc(C=C(C(=O)N2CCCCC2C)c2ccc(OC)cc2)cc1,25 193 242 299 322 376 412 650 684 694 695 718 734 781 807 831 841 890 926 935 1019 1028 1057 1077 1110 1238 1269 1309 1325 1380 1385 1480 1536 1569 1697 1746 1750 1873 1917 1998 2033
850,C1=Cc2ccc(o2)C(CN2CCN3CCCC3C2)=C1,74 80 121 345 351 446 547 558 656 683 739 766 862 894 926 935 981 998 1019 1028 1205 1249 1318 1325 1368 1380 1480 1524 1579 1604 1736 1750 1765 1791 1854 1873 1910 1937 1968 1993 2033
851,CC(=O)OCCCC(=O)N(Cc1ccc(C)cc1)c1ccc([N+](=O)[O-])cc1,13 80 147 235 310 312 507 619 626 650 695 715 741 753 769 777 783 807 838 846 881 960 1017 1035 1057 1096 1147 1195 1238 1274 1311 1380 1564 1597 1722 1734 1750 1754 1809 1814 1823 1873 1911 1917 1920 1963
852,COC(=O)c1cc(C=CN2CCNC2=O)cc(OC)c1,35 145 191 210 305 314 322 323 466 595 650 663 694 695 781 807 835 841 875 906 926 935 1057 1085 1114 1150 1152 1218 1276 1327 1380 1384 1385 1476 1480 1536 1715 1757 1866 1873 1917 2033
853,CC(N)COCOC(C)C,1 80 118 283 316 567 647 695 786 1057 1164 1171 1355 1447 1605 1929 1956 1978 1992
854,O=c1c2nc3c1c(OS(=O)(=O)N(CCCN1CCCCC1)CCOc1ccc(C(F)(F)F)cc1)c1c2c31,2 13 80 102 114 206 314 322 333 345 350 378 383 525 650 653 695 718 727 740 771 807 809 828 845 881 926 935 955 967 1028 1034 1137 1145 1158 1161 1260 1328 1380 1417 1422 1431 1452 1453 1476 1480 1482 1587 1665 1724 1750 1791 1839 1855 1873 1882 1911 1928 1951 1984 1998
855,C#COC1=CSC(NC(=O)c2ccccc2)=Nc2ncccc21,82 224 310 313 352 378 389 448 486 608 650 658 674 675 695 725 807 890 915 927 974 984 1043 1067 1088 1152 1199 1310 1380 1385 1391 1395 1452 1617 1640 1665 1743 1750 1770 1776 1795 1816 1866 1873 1890 1917 1985
856,O=C(Nc1cccc2c(=O)[nH]c3ccncc3c12)c1cccc(Cl)c1O,80 119 178 202 278 314 366 378 486 561 650 750 807 847 947 974 991 1039 1088 1114 1152 1208 1224 1231 1299 1357 1380 1447 1454 1512 1535 1551 1573 1586 1602 1603 1683 1696 1745 1750 1816 1854 1866 1873 1917 1984 1991 2026
857,COC1=CC(Cl)=CC=c2oc(=O)n(C)c2=C1Cl,60 84 89 314 400 448 561 564 650 656 695 725 817 841 935 951 1000 1057 1145 1200 1204 1240 1249 1260 1380 1465 1536 1580 1604 1683 1697 1825 1873 1929 2023
858,CCOS(=O)(=O)OS(C)(=O)=O,6 15 80 91 294 350 596 650 692 695 809 1057 1238 1384 1457 1476 1730 2005
859,O=S(=O)(c1ccccc1)N(c1ccccc1)c1nc(-c2cccc(-c3ccccc3)n2)ns1,77 122 130 211 230 288 319 350 374 378 389 494 514 575 650 675 736 815 881 964 980 1039 1054 1088 1096 1129 1160 1178 1199 1232 1257 1380 1385 1476 1750 1851 1855 1873 1946 1971 2036
860,O=C1N(S(=O)(=O)c2nccc(Br)c2Br)CCc2nc3ccccc3n21,45 60 92 195 289 314 350 357 378 421 526 554 650 728 787 800 833 926 935 1051 1088 1097 1199 1212 1229 1285 1380 1443 1452 1458 1476 1477 1480 1512 1528 1631 1681 1704 1738 1750 1770 1855 1866 1873 1874 1993 2027
861,Cc1ccc(C#N)c(C(=O)N2CCN(CCCC3CCCOC3=O)CC2)c1F,74 80 110 182 194 314 361 421 441 576 586 650 653 656 674 699 790 806 807 832 833 890 926 935 941 942 950 1019 1028 1057 1112 1136 1145 1325 1380 1384 1391 1445 1463 1464 1468 1480 1482 1504 1589 1611 1687 1691 1722 1750 1791 1830 1862 1873 1911 1917 1928 2009
862,CC(C)(C)C1(C(=O)OCCC2(C(=O)C3CCCCC3)CCCCC2)CCCC1,2 13 80 114 147 306 392 453 483 485 522 558 650 695 795 807 833 890 926 955 974 1019 1028 1057 1060 1121 1162 1260 1325 1406 1468 1549 1557 1638 1706 1917 2016 2043
863,CC(C)(C)CC=C1CCN(C(=O)c2cc3c(=O)[nH]c4ccc5c2=CC=c5c4=3)CC1,31 37 45 80 114 119 166 210 314 317 362 392 414 586 616 650 694 750 770 807 854 875 926 935 942 997 1057 1097 1104 1114 1138 1202 1249 1357 1380 1440 1480 1504 1718 1733 1738 1739 1745 1750 1839 1841 1854 1868 1872 1873 1917 1939 1991 2009
864,C#CC1=C2CCCN(S(=O)(=O)c3ccccc3)CCN2CCN1C(=O)C(C)(C)C,48 114 145 235 268 270 319 334 350 366 374 389 392 407 539 575 585 650 667 674 757 800 807 842 915 926 935 974 1028 1057 1088 1138 1154 1199 1246 1335 1380 1387 1476 1480 1508 1629 1635 1738 1750 1873 1917 1929 1937
865,CC(C)(C)C1=C(C(=O)N2CCCN(S(=O)(=O)c3ccc(F)cc3F)S2(=O)=O)C(=O)C=C1,114 134 207 314 325 326 350 392 469 547 640 650 699 731 747 754 800 807 829 875 926 935 938 960 1028 1033 1057 1083 1154 1161 1239 1272 1339 1348 1380 1410 1476 1480 1487 1504 1670 1737 1750 1758 1798 1840 1873 1917 1925 1928 1991 2029
866,CC1C(=O)c2ccccc2CC1NC(=O)c1ccccc1,190 206 231 234 276 314 352 387 389 438 486 650 780 807 926 984 1019 1057 1088 1152 1199 1236 1249 1309 1340 1380 1385 1403 1665 1708 1750 1818 1873 1888 1917 1985
867,COC(=O)CCCC1Oc2ccc(Cl)cc2OC2CCCOC1C2O,14 16 80 165 172 184 195 216 221 361 362 384 561 602 610 650 656 661 695 750 802 807 816 832 841 875 906 926 950 967 1019 1028 1035 1057 1152 1257 1283 1325 1380 1386 1399 1468 1487 1564 1612 1683 1695 1750 1819 1873 1905 1911 1917 1953
868,CCn1c(=O)c2cc(OC)ccc2n(-c2cc(OC)ccc2OC)c1=O,34 45 60 80 94 239 249 294 297 314 322 498 504 575 650 695 718 771 781 802 841 850 875 935 1010 1057 1295 1357 1380 1536 1546 1696 1750 1811 1873 1939 1970 1972 1993 2021
869,O=C1NC(=O)C(=C(c2ccc(Cl)c(C(=O)O)c2)N2C3CCC4C(OC42)C3O)C=C1C(=O)Nc1ccc(Cl)cc1,31 76 84 191 205 216 218 221 263 311 314 366 389 414 456 486 522 561 622 632 650 656 666 807 816 843 849 875 911 926 935 1019 1035 1045 1047 1060 1070 1075 1077 1114 1116 1145 1152 1156 1176 1257 1325 1332 1361 1380 1385 1442 1487 1617 1657 1683 1689 1697 1750 1816 1858 1873 1917 1921 1926 1978 1991 2034
870,CC(=O)N(Cc1ccc(F)cc1C)C(=O)Nc1cccc2ccccc12,80 193 253 303 410 507 540 650 699 807 875 881 1017 1039 1057 1071 1087 1088 1104 1138 1152 1199 1224 1330 1349 1357 1380 1387 1391 1410 1487 1573 1588 1598 1648 1670 1696 1722 1741 1750 1816 1855 1873 1917 1928 2019
871,CC(C)(C)OC(=O)CCCCC(=O)C(=O)O,80 104 114 231 388 389 392 446 650 695 700 715 807 1057 1075 1267 1386 1399 1546 1564 1574 1859 1911 1917
872,C=CC=CC=C(Cl)c1cccc2nc(SC)c3ccc(S(=O)(=O)N4CCN(CC)C4=O)cc3c12,23 32 34 80 92 116 192 289 294 295 314 319 350 378 394 432 493 504 531 598 650 694 715 784 800 807 862 875 926 935 1039 1051 1057 1088 1089 1097 1212 1273 1292 1313 1319 1357 1366 1380 1444 1447 1476 1480 1507 1515 1560 1645 1683 1723 1729 1733 1750 1786 1843 1855 1873 1932 1957 1984 1991 2041
873,C=C(C)C1CC2C(=O)C3CCC(C)(C3C3CCCC(C)(C)C23)C(C(=O)OCC)C1(C)C,80 89 120 123 147 173 294 314 337 425 432 455 534 536 549 577 611 622 650 677 695 807 831 883 926 937 979 1009 1017 1019 1022 1028 1057 1060 1066 1096 1115 1162 1216 1232 1238 1254 1274 1292 1313 1325 1366 1380 1477 1561 1722 1786 1917 1951
874,COc1nc(Nc2cccc(Cl)c2)ncc1-c1ccccc1C,7 165 191 216 329 352 378 401 458 491 544 561 592 695 703 743 841 875 984 1039 1057 1088 1128 1152 1199 1374 1380 1391 1452 1530 1535 1536 1582 1586 1683 1722 1750 1842 1855 1873 1901 1923 1999
875,CC(C)(C)Oc1ccccc1S(=O)(=O)NC1CCCCC1,2 114 350 392 428 502 548 650 695 769 890 911 926 992 1019 1028 1057 1088 1152 1199 1325 1380 1410 1476 1630 1634 1683 1691 1750 1831 1859 1873 1932 1970 2021
876,COC(=O)c1ccc(F)c(OCC2CCC3(CCCCC3)CC2)c1,2 29 80 145 216 335 425 428 469 637 650 695 699 807 841 859 875 906 925 926 1019 1028 1057 1060 1136 1152 1162 1222 1325 1361 1380 1385 1449 1452 1638 1690 1697 1715 1745 1750 1840 1873 1917 1928 1970
877,N#CN1CCN(C(=O)c2ccc(Cl)cc2)C(COc2ccccc2)C1=O,5 58 80 100 102 216 242 314 322 389 561 562 650 674 695 749 790 807 816 925 926 935 1019 1070 1077 1088 1118 1136 1199 1212 1380 1384 1385 1411 1452 1480 1504 1511 1650 1661 1665 1683 1697 1722 1750 1873 1917 1951
878,C=NC=CC=C1C=C(C(=O)c2ccccc2)C(=O)NC1=O,9 23 84 314 359 389 414 432 535 577 650 694 725 807 842 843 890 961 1060 1088 1114 1167 1199 1233 1366 1380 1385 1540 1599 1612 1657 1750 1762 1775 1858 1873 1917 1985 2009
879,O=C1CCCCN1C(=O)[N+]1=C(c2ccccc2CCc2ccccc2)c2ccccc2C1=O,80 109 310 314 352 362 389 459 463 499 528 650 798 807 900 926 935 944 984 1028 1045 1066 1088 1182 1199 1215 1243 1253 1298 1305 1349 1380 1387 1480 1588 1589 1597 1616 1723 1738 1750 1754 1873 1917 1998 2024
880,O=C(NCCN1C=C2C=C(C=N2)S1(=O)=O)c1ccc(CN2CCCCC2)cc1,2 8 80 84 197 207 265 310 378 423 452 469 471 486 552 586 650 667 784 807 926 935 938 990 1028 1108 1121 1130 1145 1146 1152 1380 1385 1422 1439 1472 1480 1567 1665 1683 1697 1750 1754 1765 1771 1791 1849 1873 1885 1917 1998
881,COc1ccnc(NC(=O)N(C)C(=O)N2CC2)c1,193 283 322 329 359 378 439 479 619 650 688 695 781 787 807 841 875 881 926 935 993 1057 1099 1152 1163 1342 1380 1452 1480 1536 1589 1692 1750 1816 1818 1866 1873 1917 1972 2009
882,CC1CN(C(=COCCc2c[nH]c(-c3ccc(-c4ccccc4)[nH]3)c2)NC2CCNC2=O)C(=O)N1,13 42 80 170 193 253 296 301 305 314 342 358 387 389 606 650 694 695 736 739 806 807 875 926 935 944 1019 1032 1034 1053 1057 1088 1114 1152 1160 1199 1216 1243 1257 1309 1324 1325 1351 1352 1380 1387 1432 1461 1665 1694 1708 1714 1745 1750 1754 1817 1861 1866 1873 1879 1893 1899 1916 1918 1937 2000 2020 2023
883,CC1(c2ncnc(NC3=NN3)n2)CCCCC1,2 38 72 123 378 458 489 491 551 903 926 1028 1057 1060 1114 1152 1162 1274 1280 1380 1452 1527 1571 1582 1638 1648 1697 1798 1810 1855 1873 1919 1973 2046
884,CCOC(=O)CCCn1c(=O)sc(CC)c(C(C)=O)c1=O,63 80 112 136 147 162 294 314 466 504 586 650 675 677 695 754 802 807 935 1014 1017 1057 1145 1238 1380 1386 1399 1564 1597 1620 1722 1727 1799 1820 1903 1911 1917 2005 2033 2045
885,CCCN(CCCN(C(=O)C#N)C(C)(C)C)C(=O)c1ccc(OC)cc1,80 114 207 294 301 322 392 426 538 587 601 650 666 674 690 695 718 738 781 790 794 803 807 828 831 841 881 978 1057 1221 1272 1380 1384 1385 1427 1536 1697 1750 1757 1761 1873 1911 1917 1951 2043
886,CC(C)(C)OC(=O)N1C(=O)CCCN(CCCCC2CCCCC2)C1=O,2 29 80 92 114 231 314 334 371 392 461 484 650 695 712 733 798 807 813 832 890 893 926 935 951 1019 1028 1057 1065 1089 1123 1138 1145 1182 1275 1325 1380 1426 1480 1574 1738 1859 1890 1911 1917
887,CC(O)N(C(=O)O)C(=O)O,1 82 227 267 283 291 389 650 807 881 1057 1147 1286 1704 1917
888,Cc1nnc(-c2ccccc2N2CCCC2)s1,82 162 231 305 352 378 407 634 665 675 680 926 935 942 984 1028 1057 1088 1164 1199 1295 1380 1480 1498 1510 1647 1722 1750 1873 1934 1998 2019
889,CC1(C)CN2CCN3CCN(C2=O)C2CCCN(C2)C2=CC=C(C=C4NC(=O)C2=C4NC3=O)O1,84 92 170 264 273 314 349 407 446 566 602 621 650 656 680 684 739 757 765 886 926 935 993 1019 1028 1057 1060 1111 1114 1190 1200 1249 1274 1282 1319 1325 1380 1407 1480 1488 1492 1501 1508 1594 1644 1657 1675 1679 1719 1771 1811 1840 1873 1910 1917 1993
890,Clc1ccc(Sc2nnc3n2CCC3)c(Cl)c1,116 129 165 216 338 366 378 421 552 561 747 816 875 926 935 987 1025 1028 1033 1138 1164 1209 1375 1380 1449 1480 1496 1580 1646 1652 1683 1738 1750 1873 2039 2043
891,CCNC(=O)NC(C)C,1 80 117 197 283 294 650 709 807 1006 1028 1057 1152 1329 1404 1624 1726 1917 1989
892,CCOC(=O)c1c(C(=O)OCCCCCC2OC(=O)C3CCCCC23)ccc2c1CCCC2=O,2 13 54 67 80 145 147 191 294 314 334 352 361 455 523 586 610 622 650 656 680 695 750 751 759 807 832 890 892 926 937 941 1019 1028 1057 1143 1238 1249 1283 1325 1358 1380 1387 1391 1447 1456 1592 1673 1699 1722 1734 1738 1750 1873 1903 1911 1917 1930 1985 1991
893,COc1c(Oc2ccccc2)ccc(-c2ccc(C)cc2)c1C(=O)c1ccc2ccccc2n1,9 94 193 203 211 222 235 240 289 322 333 352 378 389 562 586 642 650 680 695 807 841 855 896 1057 1087 1088 1097 1160 1178 1199 1203 1363 1380 1434 1436 1536 1599 1617 1721 1722 1750 1823 1855 1873 1900 1917 1920 1951 1970
894,O=C(CCc1ccccc1)Nc1ccc(SC(=Cc2ccccc2)C(=O)c2ccccc2)cc1,41 80 116 119 191 376 389 458 518 650 694 807 811 843 861 901 999 1027 1045 1066 1077 1088 1090 1152 1199 1243 1250 1255 1352 1353 1380 1382 1385 1414 1564 1721 1746 1750 1754 1816 1873 1917 1985 2033
895,COc1ccc2c(c1)c(=O)c1ccc(S(=O)(=O)O)cc1n2C(=O)c1cc(Cl)cc(Cl)c1Cl,45 60 147 151 216 239 314 319 322 350 352 366 525 561 592 626 650 695 713 715 718 742 781 807 841 875 935 1011 1057 1191 1209 1282 1357 1380 1415 1476 1480 1504 1528 1529 1536 1683 1733 1747 1750 1846 1873 1917 1972 1991 2010 2021 2043
896,O=C(NC1C2CCCC1N1CCCC21)c1c2c(F)cn1nc2-c1cccc(Cl)c1,5 39 165 189 216 275 323 378 387 446 458 462 464 486 561 590 592 622 650 699 736 807 861 875 926 935 937 946 1019 1027 1028 1039 1056 1063 1088 1111 1136 1152 1160 1210 1325 1380 1443 1480 1483 1571 1614 1683 1689 1750 1794 1840 1873 1878 1917 1928 1956 1980 1984
897,CN(C(=O)CC(=O)C(F)(F)c1ccccc1)C(=O)NN=C1Cn2c(-c3ccccc3)nn1c2=O,80 114 186 193 287 314 318 368 369 378 389 490 650 688 725 729 736 771 785 807 881 926 935 945 1007 1057 1088 1091 1130 1152 1160 1163 1199 1233 1238 1255 1267 1297 1336 1380 1381 1417 1438 1453 1496 1503 1522 1605 1722 1750 1852 1873 1917 1928 1946 1956 2017
898,COc1cccc(S(=O)(=O)NCCOc2ccc(C)cc2)c1N(C)CCCl,13 80 102 200 235 249 292 322 350 392 407 490 502 650 667 695 718 732 841 881 992 1028 1034 1039 1057 1088 1101 1109 1152 1158 1163 1166 1174 1380 1410 1452 1456 1476 1536 1626 1683 1722 1750 1769 1823 1873 1920 1951 1970
899,CCCCCC1=C(C)C(=O)CC(C)(C)C1,80 149 294 314 402 584 591 650 751 772 794 872 926 940 1057 1060 1093 1184 1243 1274 1301 1380 1444 1487 1677 1722 1880 1911
900,COc1c2c3ccc-2c(C(NC(=O)Nc2ccccc2C(F)(F)F)N2CC2)ccc1s3,1 100 114 117 162 197 237 262 333 352 365 419 475 573 650 675 680 695 805 807 809 841 885 910 915 926 935 1057 1088 1110 1152 1181 1199 1224 1265 1334 1380 1453 1480 1523 1536 1596 1597 1599 1627 1672 1696 1703 1747 1750 1808 1816 1873 1917 1928 1989 2036
