id,SMILES_input,fingerprints_input_ECFP4
1166,s 1 c ( C ( = O ) N c 2 c c ( N 3 C C O C C 3 ) c c c 2 ) c c c 1,14 79 184 191 241 383 407 419 486 496 523 650 656 675 687 703 722 807 875 915 926 935 950 1014 1039 1049 1088 1152 1380 1405 1441 1480 1567 1619 1685 1750 1816 1825 1873 1917 1978
1167,C C 1 = N C ( = C ( C = C 1 ) S C 2 = C C = C ( C = C 2 ) O C ) Cl,116 322 335 339 378 394 552 561 695 718 781 811 831 841 944 1025 1033 1057 1092 1255 1348 1380 1536 1683 1722 1731 1750 1802 1834 1855 1873
1168,C C 1 C N ( C C N 1 C 2 = C C = C C ( = C 2 ) C ) C ( = O ) N C 3 = C N ( C ( = O ) C 4 = C C = C C = C 4 3 ) C,20 25 218 278 314 368 464 504 650 684 732 734 739 807 819 849 852 875 926 929 935 1013 1019 1027 1039 1049 1055 1057 1088 1145 1152 1199 1224 1309 1357 1367 1380 1381 1409 1480 1573 1589 1637 1722 1750 1816 1823 1825 1840 1873 1917 1938 2009
1169,C 1 = C C = C ( C = C 1 ) C 2 ( C = C ( N N 2 ) C ( = O ) N N = C C 3 = C C = C ( C = C 3 ) O C ( = O ) C 4 = C C ( = C C = C 4 ) Br ) C 5 = C C = C C = C 5,25 52 145 153 190 212 270 294 309 318 322 389 445 469 485 486 511 556 644 650 694 695 718 725 728 766 772 807 864 866 875 909 924 1011 1039 1060 1088 1114 1152 1199 1368 1380 1385 1403 1446 1631 1668 1729 1750 1867 1873 1917 1983 1985 1992 2033
1170,o 1 n c ( c c 1 C c 1 c c c c c 1 ) C ( = O ) N [C@@H] 1 C ( = O ) N ( c 2 c ( O C 1 ) c c c c 2 ) C 1 C C 1,5 29 66 80 216 248 314 338 339 369 378 387 389 422 441 486 650 656 689 807 855 875 926 935 976 1019 1022 1063 1066 1088 1152 1199 1295 1325 1347 1380 1407 1430 1444 1481 1494 1542 1647 1746 1750 1754 1873 1905 1910 1917 1922 1923 1934 2000 2044
1171,C N 1 [C@@H] ( C C C 1 = O ) C 2 = C [N+] ( = C C = C 2 ) [C@H] 3 [C@@H] ( [C@H] ( [C@@H] ( [C@H] ( O 3 ) C ( = O ) [O-] ) O ) O ) O,156 165 212 254 314 328 332 350 463 542 598 648 650 656 715 798 807 878 926 935 960 1000 1003 1019 1037 1057 1088 1145 1226 1257 1279 1312 1325 1380 1487 1528 1641 1661 1663 1686 1738 1745 1750 1819 1871 1873 1917 1921 1962 1963
1172,C C N S ( = O ) ( = O ) C 1 = C C ( = C ( C = C 1 ) O C ) N C ( = O ) C 2 = C C = C C = C 2 C,80 94 198 249 258 294 317 319 350 486 502 650 695 715 805 807 841 847 875 927 947 1057 1058 1088 1152 1199 1224 1380 1391 1447 1476 1536 1626 1661 1722 1726 1735 1750 1816 1873 1917 1970 1991 1999 2030
1173,C C ( C ) O C 1 = C ( C = C C = C 1 O C ) C 2 C 3 = C ( C C ( C C 3 = O ) C 4 = C C = C ( C = C 4 ) C ( C ) ( C ) C ) N C 5 = C C = C C = C 5 N 2,1 33 68 114 211 231 249 257 283 300 301 314 333 371 392 505 511 555 613 650 651 664 695 751 771 841 926 1019 1027 1039 1057 1060 1088 1114 1116 1158 1169 1199 1279 1339 1380 1410 1417 1419 1470 1488 1536 1556 1582 1632 1637 1665 1750 1803 1873 1943 1970 1978 1982 2000
1174,C C O C ( = O ) C 1 2 C N ( C C ( = O ) N 1 C C 3 ( O 2 ) C C N ( C C 3 ) C 4 = C C = N C = C 4 ) S ( = O ) ( = O ) C 5 = C C 6 = C ( C = C 5 ) C = C ( C = C 6 ) Cl,80 147 165 192 203 216 294 314 319 322 338 350 378 383 407 507 561 585 602 611 650 656 660 687 695 715 744 757 767 776 798 800 807 816 833 875 926 935 988 1053 1057 1060 1096 1162 1208 1238 1380 1405 1432 1441 1476 1480 1587 1603 1604 1683 1722 1729 1730 1750 1758 1825 1832 1855 1866 1873 1877 1897 1917 1946
1175,C 1 [C@H] 2 [C@@H] ( C S 1 ( = O ) = O ) O C ( = S ) N 2 C 3 = C C = C C = C 3,97 207 265 298 389 469 520 592 650 656 750 926 935 1019 1049 1083 1088 1178 1199 1362 1380 1579 1629 1689 1717 1750 1763 1773 1819 1825 1873 1922
1176,C C 1 = C 2 C ( = C C = C 1 ) C ( = C C ( = N 2 ) C 3 = C C = C ( C = C 3 ) N 4 C ( = O ) C 5 C 6 C = C C ( C 5 C 4 = O ) C 7 C 6 C 7 ) C ( = O ) O C C ( = O ) C 8 = C C = C C = C 8 O,5 80 145 147 233 257 314 378 446 617 622 650 670 695 749 799 807 828 875 896 916 922 926 935 980 1019 1039 1056 1057 1058 1083 1088 1160 1166 1176 1199 1211 1292 1337 1357 1362 1364 1380 1391 1403 1447 1457 1554 1573 1602 1607 1664 1673 1686 1693 1722 1724 1750 1825 1831 1855 1873 1917 1971 1991 1997 1999 2004
1177,C O C 1 = C C = C C = C 1 C N C ( = O ) C C C ( = O ) N 2 C 3 = C ( C = C C ( = C 3 ) Cl ) C = N 2,23 41 43 45 80 165 197 203 216 249 255 333 378 390 522 561 615 650 695 807 816 840 841 875 935 1009 1048 1057 1088 1152 1187 1199 1205 1349 1380 1410 1535 1536 1564 1589 1597 1661 1683 1750 1792 1855 1873 1917 1922 1970 1999 2023
1178,C O C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) / C = C / C ( = O ) C 2 = C C = C ( C = C 2 ) Cl,31 47 216 256 319 322 350 561 650 682 694 695 715 718 774 781 807 816 831 841 1057 1070 1177 1234 1380 1385 1430 1476 1536 1667 1683 1697 1713 1750 1873 1917
1179,C C N ( C C ) S ( = O ) ( = O ) C 1 = C C ( = C ( C = C 1 ) O C C ) N C ( = O ) C 2 = C C ( = C C = C 2 ) N 3 C ( = O ) C C C 3 = O,19 80 94 237 282 294 314 319 350 425 486 526 650 695 715 785 798 805 807 815 875 877 881 926 932 935 947 1039 1049 1057 1058 1088 1152 1219 1224 1238 1285 1314 1328 1380 1385 1452 1476 1661 1686 1738 1750 1785 1795 1809 1816 1825 1873 1917 1970 1985
1180,C C 1 = C C = C ( C = C 1 ) O C C 2 = N C ( = C S 2 ) C ( = O ) O C C ( = O ) N C 3 C C O C 4 = C C = C C = C 3 4,41 80 102 145 147 203 235 322 371 378 385 387 441 552 650 654 656 675 695 701 718 745 807 836 855 926 949 950 1019 1027 1057 1088 1152 1154 1199 1325 1380 1382 1452 1481 1499 1529 1567 1578 1642 1722 1746 1750 1810 1823 1833 1851 1855 1873 1905 1917 1920 1997 2000 2004 2021
1181,C [Si] 1 ( O [Si] ( O [Si] ( O [Si] ( O [Si] ( O 1 ) ( C ) C Cl ) ( C ) C Cl ) ( C ) C Cl ) ( C ) C Cl ) C Cl,80 656 1057 1078 1109 1179 1325 1506 1541 1683 1848 1982 2010
1182,C 1 = C C = C ( C = C 1 ) S C 2 = C 3 C ( = C ( C = C 2 ) S C 4 = C C = C ( C = C 4 ) O ) C ( = O ) C 5 = C ( C = C C ( = C 5 C 3 = O ) S C 6 = C C = C ( C = C 6 ) O ) S C 7 = C C = C C = C 7,27 116 314 389 552 587 650 745 807 811 1025 1033 1088 1092 1194 1199 1250 1255 1313 1380 1476 1602 1747 1750 1778 1802 1873
1183,C 1 = C C = C ( C = C 1 ) C 2 = N / C ( = C / C 3 = C C = C C = C 3 S ) / C ( = O ) N 2 C ( = S ) C ( = S ) N 4 C ( = N / C ( = C \ C 5 = C C = C C = C 5 S ) / C 4 = O ) C 6 = C C = C C = C 6,1 4 95 97 110 196 229 281 314 349 378 389 425 441 461 525 579 650 694 707 736 807 809 879 927 935 955 961 1088 1160 1199 1210 1380 1429 1485 1750 1807 1873 1930
1184,C 1 = C C = C 2 C ( = C 1 ) C = C C = C 2 C C ( = O ) N C 3 = N N = C ( S 3 ) S C C ( = O ) N C 4 = C C ( = C C = C 4 ) [N+] ( = O ) [O-],41 80 116 162 184 191 255 325 341 378 385 459 584 649 650 675 703 715 753 797 807 838 875 901 999 1007 1039 1056 1087 1088 1104 1152 1164 1195 1199 1274 1349 1357 1380 1414 1455 1506 1573 1597 1610 1707 1750 1756 1759 1809 1816 1855 1873 1917 1940 1959 1963
1185,C C 1 = C ( [C@H] ( C 2 = C ( N 1 ) C C ( C C 2 = O ) ( C ) C ) C 3 = C C = C ( C = C 3 ) O C C 4 = C C = C C = C 4 ) C ( = O ) O C C C 5 = C C = C C = C 5,13 80 102 107 145 147 149 256 257 307 314 322 389 391 505 650 654 674 695 718 745 751 807 926 940 961 1005 1019 1045 1057 1060 1066 1088 1114 1171 1199 1243 1274 1279 1301 1321 1380 1390 1452 1464 1487 1582 1592 1651 1722 1750 1754 1803 1873 1917 2023 2034 2042
1186,C C C 1 = C C = C C = C 1 N 2 C ( = O ) / C ( = C / C 3 = C C = C C = C 3 O C C 4 = C C = C ( C = C 4 ) C ( = O ) [O-] ) / C ( = O ) N C 2 = O,80 107 160 281 294 310 314 441 650 694 695 715 722 745 796 807 817 879 911 935 961 1019 1057 1060 1088 1091 1114 1120 1128 1179 1199 1226 1295 1349 1380 1385 1410 1412 1452 1518 1560 1568 1597 1647 1657 1686 1697 1750 1754 1799 1873 1917 1970 2042
1187,C 1 = C S C ( = C 1 ) C ( = O ) N C ( = S ) N C 2 = N C 3 = C ( S 2 ) C = C ( C = C 3 ) F,14 79 97 110 162 241 317 378 383 385 419 486 557 650 675 699 716 738 807 875 885 915 961 1038 1088 1097 1119 1152 1180 1380 1410 1436 1487 1542 1567 1669 1670 1685 1750 1816 1833 1855 1865 1873 1917 1928
1188,C C ( C 1 = C C ( = C C = C 1 ) F ) N C 2 C C C C 2,1 29 201 230 283 428 532 699 875 890 926 958 1019 1028 1039 1057 1088 1152 1325 1365 1380 1487 1581 1603 1627 1634 1670 1750 1873 1928 2009
1189,C \ 1 ( = C \ c 2 c c n c c 2 ) / C ( = O ) c 2 c ( C C 1 ) c c c c 2,281 314 352 354 378 383 395 409 650 694 789 926 984 1038 1088 1183 1199 1208 1236 1380 1476 1565 1603 1665 1708 1738 1750 1773 1866 1873 1992 2033
1190,C C 1 = C C ( = C ( C = C 1 ) O C ) C N 2 C C N ( C C 2 ) C ( = O ) C 3 C C N ( C C 3 ) C 4 = N S ( = O ) ( = O ) C 5 = C C = C C = C 5 4,53 74 80 94 95 207 235 246 249 335 352 378 407 454 467 469 588 650 695 776 784 807 841 875 926 935 944 974 984 1013 1019 1057 1088 1175 1199 1325 1349 1370 1380 1394 1428 1480 1535 1536 1589 1607 1661 1722 1750 1765 1791 1792 1823 1837 1873 1907 1917 1937 1948 1970 2009
1191,C C 1 = C [NH+] = C ( C = C 1 ) N [C@] 2 ( C ( = O ) N C ( = N 2 ) C 3 = C C = C C = C 3 ) C ( F ) ( F ) F,114 235 314 329 378 389 650 713 736 739 893 1021 1057 1060 1088 1095 1114 1152 1160 1199 1255 1257 1292 1351 1374 1380 1386 1393 1435 1453 1458 1479 1722 1731 1750 1815 1823 1862 1871 1873 1898 1928 1950
1192,C C ( C ) C N C ( = O ) C 1 C C ( = O ) N ( C 1 ) C 2 = C C = C ( C = C 2 ) Br,1 80 93 94 197 231 233 283 314 552 606 650 689 728 739 798 807 909 926 935 974 1019 1057 1137 1152 1157 1380 1457 1547 1598 1631 1642 1649 1750 1825 1845 1847 1873 1897 1917 1972
1193,C C C C S C 1 = N C 2 = C ( C 3 = C ( C = C C ( = C 3 ) Br ) N C ( O 2 ) C 4 = C C ( = C ( C = C 4 ) O C ) C ) N = N 1,12 74 80 94 116 123 249 294 301 323 341 352 378 379 405 492 511 591 656 695 728 750 766 794 841 875 909 910 1019 1057 1086 1114 1157 1164 1182 1197 1279 1313 1380 1391 1453 1491 1528 1536 1568 1587 1620 1631 1687 1722 1724 1729 1750 1763 1803 1855 1873 1911 1970 1982 2003
1194,C C N 1 C 2 = C C = C C = C 2 N = C 1 S C C ( = O ) N / N = C / C 3 = C C = C ( C = C 3 ) Cl,25 34 41 45 80 116 216 270 289 294 309 318 341 357 378 384 561 650 694 725 747 802 807 816 850 864 924 935 1057 1070 1088 1097 1152 1199 1285 1310 1380 1506 1540 1577 1655 1683 1750 1855 1867 1873 1876 1912 1917 1959 2033
1195,C 1 C N ( C C 2 = C C = C C = C 2 1 ) C C 3 = C C = C ( C = C 3 ) C ( = O ) N C 4 5 C C 6 C C ( C 4 ) C C ( C 6 ) C 5,80 172 175 242 310 344 486 650 664 679 807 926 935 1019 1036 1060 1088 1152 1199 1236 1267 1292 1380 1385 1446 1480 1526 1527 1665 1683 1697 1699 1708 1738 1750 1754 1765 1771 1791 1831 1873 1888 1901 1917 1946 1976
1196,C C 1 = C ( O C 2 = C ( C = C C = C 2 C 1 = O ) C O C C N ( C ) C C C C ( C # N ) ( C 3 = C C ( = C ( C = C 3 ) O C ) O C ) C ( C ) C ) C 4 = C C = C C = C 4,1 13 73 80 94 114 133 140 214 231 249 252 283 314 359 380 389 524 525 632 642 650 656 674 677 695 736 745 790 841 858 875 881 1036 1039 1057 1088 1160 1163 1199 1201 1236 1245 1280 1308 1337 1339 1349 1357 1366 1380 1384 1417 1457 1530 1536 1573 1597 1604 1612 1665 1668 1700 1722 1750 1802 1873 1911 1951 1970 1992 1997 2028
1197,C 1 C C 2 = C ( C 1 ) C = C ( C = C 2 ) N C ( = O ) C 3 = N C = C C ( = C 3 ) Cl,165 184 191 216 242 378 445 486 552 556 561 650 708 787 807 843 855 875 892 926 1028 1095 1152 1236 1327 1360 1380 1452 1683 1738 1750 1816 1866 1873 1917 1978 1980
1198,C C ( C ) ( C ) [Si] ( C 1 = C C = C C = C 1 ) ( C 2 = C C = C C = C 2 ) O C [C@@H] 3 C ( = O ) [C@H] ( C [C@H] ( O 3 ) O C ) O C ( = O ) C 4 = C C = C C = C 4,11 80 114 145 260 314 352 378 389 392 442 465 473 606 611 636 650 656 695 807 841 926 937 972 1019 1057 1088 1104 1126 1136 1142 1199 1274 1292 1363 1380 1385 1473 1509 1527 1538 1717 1721 1750 1775 1796 1873 1917 1921 1977 1985 2045
1199,C C 1 = C 2 C ( = N C 3 = N O N = C 3 N 2 C ( = C 1 ) C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5,263 323 378 389 471 548 600 614 656 690 736 743 842 875 883 935 1057 1088 1112 1160 1199 1238 1380 1391 1440 1446 1480 1542 1601 1692 1696 1722 1750 1855 1873 1894 1939 2011
1200,C C ( = O ) C C ( C ) ( C ) N C 1 = C C = C C = C 1,80 114 191 389 392 475 631 650 701 703 807 1009 1017 1057 1061 1065 1088 1152 1199 1299 1380 1550 1750 1873 1917 1973
1201,C C 1 = C C ( = C C ( = C 1 C ) S ( = O ) ( = O ) N C C 2 C C C C C 2 ) N,2 29 80 118 155 232 252 350 392 425 484 502 650 875 888 890 926 1019 1028 1057 1152 1158 1171 1193 1271 1325 1380 1391 1397 1416 1457 1476 1604 1626 1719 1722 1873
1202,C C O C 1 = C ( C = C ( C = C 1 ) Br ) C ( C 2 = C C 3 = C C = C C = C 3 S 2 ) N 4 C C C ( C C 4 ) C ( = O ) O,1 80 94 162 237 287 294 298 336 389 425 461 650 674 675 695 728 738 766 807 850 851 875 885 909 926 928 935 974 1019 1057 1087 1088 1157 1199 1238 1242 1250 1265 1324 1325 1364 1380 1431 1452 1480 1631 1750 1790 1837 1855 1873 1917 1918 1970
1203,C C 1 = C C = C ( C = C 1 ) C 2 = N C ( = N O 2 ) C 3 = C C = C ( C = C 3 ) F,90 168 235 248 378 656 699 720 896 1047 1057 1160 1289 1380 1385 1410 1542 1631 1670 1722 1750 1823 1855 1873 1910 1920 1928 2013
1204,C N 1 C ( = O ) C ( C ( = O ) N ( C 1 = O ) C ) ( C 2 = C C ( = C ( C = C 2 ) Cl ) C ( F ) ( F ) F ) C ( = O ) N,92 114 140 255 261 262 314 366 419 484 556 561 645 650 666 807 809 875 935 987 1033 1057 1060 1145 1171 1219 1329 1341 1380 1453 1545 1592 1671 1683 1713 1750 1799 1873 1917 1928
1205,C N ( C ) C = C C ( = O ) C 1 = C C 2 = C ( O N = C 2 C = C 1 ) C 3 = C C = C ( C = C 3 ) O C,12 31 234 236 248 322 355 378 404 496 646 650 656 667 694 695 718 781 807 831 841 844 875 881 896 961 1057 1058 1060 1097 1160 1163 1201 1357 1380 1385 1536 1542 1667 1697 1713 1750 1847 1873 1917 2028
1206,C C 1 = C ( S C ( = C 1 C ( = O ) O C ) N C ( = O ) C [NH2+] [C@H] ( C ) C 2 = C C ( = C ( C = C 2 ) F ) F ) C,1 14 41 50 57 80 122 145 162 214 216 252 283 313 444 531 586 613 650 675 695 699 807 816 820 841 875 906 977 1057 1152 1155 1304 1340 1365 1380 1411 1539 1651 1722 1750 1816 1840 1853 1873 1916 1917 1928 2009
1207,C C = C C C ( C 1 = C C = C C = C 1 ) C ( = O ) C,1 80 186 208 254 389 403 650 694 746 803 807 844 1017 1057 1088 1157 1199 1262 1356 1365 1380 1564 1581 1625 1750 1873 1917
1208,C C 1 = C ( N = C ( S 1 ) N ) C 2 = C C 3 = C ( C = C 2 ) N ( C C 3 ) C ( = O ) C ( C ) ( C ) C,89 114 145 162 270 313 323 334 378 392 626 650 675 807 875 896 926 935 1056 1057 1078 1160 1170 1171 1236 1264 1295 1301 1380 1384 1387 1401 1457 1480 1515 1627 1722 1738 1750 1855 1873 1888 1915 1917 1937 1980
1209,C C C O C 1 = C C = C ( C = C 1 ) C ( = C 2 C ( N ( C ( = O ) C 2 = O ) C C [NH+] ( C ) C ) C 3 = C C = C ( C = C 3 ) O C ) [O-],13 76 80 93 102 194 257 294 314 322 574 607 650 695 715 718 781 783 794 797 807 831 841 870 879 935 1003 1019 1034 1057 1075 1130 1145 1184 1222 1226 1279 1380 1385 1420 1427 1431 1440 1452 1476 1536 1634 1697 1750 1775 1803 1873 2031
1210,C C C ( C C 1 = C C = C C = C 1 ) N C ( = O ) C C,1 41 75 79 80 117 294 389 551 650 807 857 898 911 1057 1066 1088 1141 1152 1199 1240 1380 1515 1544 1633 1750 1754 1873 1917
1211,C N 1 C ( = N N = C 1 S C C ( = O ) N C 2 = C C ( = C C = C 2 ) S C ) C 3 C C 3,27 41 80 116 184 191 341 378 380 383 384 394 564 650 703 711 721 747 807 811 875 901 926 935 1019 1039 1057 1088 1145 1152 1164 1212 1325 1379 1380 1449 1455 1506 1513 1598 1602 1723 1750 1784 1816 1873 1917 1959 2000
1212,C O C 1 = C ( C ( = C ( C = C 1 ) N C ( = O ) C [C@@H] 2 C ( = O ) N C 3 = C C = C C = C 3 N 2 C C 4 = C C = C ( C = C 4 ) C 5 = C C = C C = C 5 C ( = O ) O C ) O C ) O C,7 41 80 94 135 145 222 249 310 314 333 352 363 525 613 650 695 807 841 896 899 906 935 936 980 984 1004 1019 1034 1057 1060 1088 1114 1118 1152 1157 1160 1199 1224 1295 1298 1329 1341 1380 1447 1468 1470 1536 1599 1647 1683 1750 1754 1765 1775 1777 1783 1816 1856 1873 1886 1917 1948 1970 1982 1991
1213,C C 1 = C C ( = C ( C 2 = C 1 C ( = O ) / C ( = C / C 3 = C C = C C = C 3 O C ) / O 2 ) C [NH+] 4 C C [NH+] ( C C 4 ) C C O ) O,18 44 80 104 118 221 222 249 281 314 441 473 547 615 650 656 694 695 807 841 875 926 961 969 1057 1088 1091 1183 1194 1199 1205 1249 1252 1294 1324 1380 1391 1410 1476 1536 1602 1607 1667 1690 1722 1729 1738 1747 1750 1810 1873 1886 1926 1949 1970 2003 2010 2034
1214,C = C C N C ( = O ) C 1 = C C = C C = C 1 N C ( = O ) C O C 2 = C C = C ( C = C 2 ) O C 3 = C C = C C = C 3,41 80 102 167 192 193 197 322 389 486 562 589 650 694 695 718 745 765 807 940 1077 1088 1114 1152 1199 1224 1252 1317 1366 1380 1447 1452 1617 1645 1696 1750 1816 1873 1887 1917 1948 1951 1991 2004
1215,C O C 1 = C C = C C = C 1 C 2 ( C C O C C 2 ) C N C ( = O ) C 3 = C C ( = C C ( = C 3 ) O C ) O C,80 197 229 249 250 265 322 483 486 523 650 656 695 781 807 841 875 926 950 1031 1057 1060 1070 1088 1133 1152 1162 1199 1218 1380 1384 1385 1405 1410 1460 1536 1563 1659 1727 1750 1824 1830 1873 1917 1970 1980
1216,C C ( C ) C 1 = N C ( = C S 1 ) C C ( = O ) N 2 C C C 3 = C ( C 2 ) C = C S 3,1 6 14 42 80 105 117 283 315 325 378 526 552 554 585 598 650 675 724 734 807 842 867 926 935 1009 1057 1091 1236 1343 1380 1477 1480 1567 1682 1738 1750 1839 1855 1873 1917 1946 1988 2009
1217,C O C 1 = C C = C C = C 1 N 2 C ( = N N = C 2 S C C 3 = N C ( = C S 3 ) C ( = O ) N C C C ( C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5 ) C 6 = C C = N C = C 6,1 8 75 80 116 121 137 197 249 255 341 378 383 389 473 486 490 552 650 667 675 695 739 747 762 807 836 841 855 890 935 1057 1088 1152 1160 1164 1191 1199 1208 1248 1283 1295 1365 1380 1410 1449 1508 1509 1536 1567 1578 1581 1603 1647 1689 1722 1750 1810 1855 1866 1873 1917 1939 1952 1970 1993 2018 2021
1218,C C 1 = C C ( = C ( C = C 1 C O C ( = O ) [C@H] ( C ) O C 2 = C C = C ( C = C 2 ) C # N ) O C ) O C,1 34 35 80 102 147 249 283 305 322 422 650 664 674 695 701 718 731 745 768 790 807 841 875 968 1057 1071 1136 1245 1269 1297 1349 1380 1384 1391 1536 1592 1656 1722 1750 1873 1917 1954 1970
1219,C C ( C ) ( C ) [Si] ( C ) ( C ) O C ( C ( C C 1 = C C = C C = C 1 ) N C ( = O ) C N 2 C = C ( C = C ( C 2 = O ) N C ( = O ) O C C 3 = C C = C C = C 3 ) C 4 = C C = C C = C 4 ) C ( F ) ( F ) F,1 41 79 80 114 117 136 147 242 314 378 389 392 464 465 504 540 583 650 656 695 736 745 805 807 857 875 935 1013 1027 1039 1057 1064 1066 1088 1140 1152 1160 1199 1224 1262 1312 1326 1380 1399 1424 1453 1455 1578 1579 1749 1750 1754 1758 1771 1776 1816 1830 1845 1864 1873 1902 1909 1914 1917 1928 1964 2042
1220,C C [C@H] 1 [C@H] ( C S C 1 = S ) C C 2 = C N = C N 2 C,80 97 135 142 157 165 209 226 294 354 378 432 458 636 675 685 710 926 932 935 1019 1057 1145 1380 1409 1449 1451 1454 1459 1523 1535 1550 1603 1717 1810 1828 1873
1221,C C 1 = N C ( = C O 1 ) C 2 = C C = C ( C = C 2 ) S ( = O ) ( = O ) N C 3 = C C ( = C C = C 3 ) F,4 191 230 319 350 378 384 404 502 650 656 669 699 703 715 743 744 875 883 896 980 1039 1057 1088 1151 1152 1160 1179 1233 1270 1280 1380 1429 1476 1487 1670 1722 1750 1853 1855 1873 1928 1971
1222,C N ( C ) S ( = O ) ( = O ) C 1 = C C = C C = C 1 C N C ( = O ) C 2 = C C 3 = C ( S 2 ) C C C C C 3,2 42 80 112 162 197 255 310 350 371 392 419 486 556 650 675 763 807 813 815 875 881 926 961 992 1028 1048 1057 1088 1152 1163 1199 1214 1236 1339 1349 1379 1380 1476 1479 1493 1597 1738 1750 1762 1817 1873 1917 2028
1223,C C O C 1 = C C 2 = C C ( = C ( N = C 2 C = C 1 ) Cl ) / C = N \ N C 3 = N C 4 = C ( C = C ( C = C 4 ) Cl ) C ( = N 3 ) C 5 = C C = C C = C 5,69 80 155 165 201 214 216 230 237 294 322 323 339 378 389 454 471 561 591 694 695 699 718 725 730 736 816 835 864 875 961 1008 1016 1057 1088 1097 1152 1160 1197 1199 1238 1357 1380 1452 1455 1501 1582 1683 1739 1750 1779 1855 1867 1873 1891 1951
1224,C C O C ( = O ) [C@] ( C ) ( C C ( = O ) O C ) N C ( = O ) C,37 70 80 114 147 195 245 294 354 392 552 650 695 807 830 841 1017 1047 1057 1061 1152 1238 1314 1386 1488 1524 1564 1722 1917
1225,C C N 1 C C N ( C C 1 ) C 2 = C ( C = C ( C = C 2 ) S ( = O ) ( = O ) N ( C C ) C C ) N C ( = O ) C C 3 = C C ( = C C = C 3 ) F,34 41 74 80 230 231 282 294 319 325 350 407 507 650 699 715 720 730 785 805 807 815 865 875 881 926 932 935 1039 1057 1066 1088 1152 1224 1295 1328 1380 1476 1480 1487 1508 1661 1670 1750 1754 1756 1778 1791 1793 1809 1816 1822 1873 1915 1917 1928 1948
1226,C C ( C ) ( C ) C 1 = N N ( C ( = C 1 ) O C ( = O ) C 2 = C C = C C 3 = C C = C C = C 3 2 ) C 4 = C C ( = C C = C 4 ) F,114 145 177 230 235 277 319 368 378 392 650 693 695 699 741 797 801 807 875 935 1039 1049 1057 1087 1088 1104 1194 1199 1339 1357 1380 1447 1487 1573 1586 1590 1656 1670 1729 1750 1825 1852 1855 1873 1917 1928 1956 1991
1227,C C 1 = N C 2 = C ( C 1 ( C ) C ) C = C ( C 3 = C C = C C = C 3 2 ) O,99 224 378 401 533 691 709 807 843 875 927 1057 1060 1067 1088 1199 1274 1279 1357 1380 1503 1573 1602 1607 1722 1750 1873 1884 1951 1980
1228,C C C C C C 1 O C ( C C ( O 1 ) C C ( C C ( C ) O C ( = O ) C ) O ) C C,1 69 72 80 227 283 294 296 334 354 591 650 656 658 680 689 695 794 807 832 907 926 962 1017 1019 1035 1056 1057 1105 1292 1391 1394 1433 1444 1454 1523 1646 1679 1718 1766 1911 1917 1921 2038
1229,C [C@@H] 1 C [C@@H] 1 N C 2 = C C = C C = C 2,12 74 191 389 703 926 1019 1042 1057 1088 1112 1152 1199 1292 1309 1380 1403 1589 1750 1859 1873
1230,C 1 = C C ( = C ( C = C 1 N C ( = O ) C 2 = C C = C ( S 2 ) Br ) Cl ) C # N,162 184 191 194 241 278 361 366 419 486 561 623 650 674 675 701 722 728 790 807 843 875 1136 1152 1380 1384 1459 1530 1581 1623 1631 1683 1750 1763 1816 1862 1873 1917 1978
1231,C C ( C ( C ) O C 1 = N O N = C 1 N ) O C 2 = N O N = C 2 N,1 32 110 210 283 324 378 401 480 656 664 695 738 950 1057 1171 1238 1380 1457 1459 1542 1894
1232,C C N 1 C 2 = C ( C = C ( C ( = C 2 ) C ) C ) S C 1 = N C ( = O ) C C S C 3 = C C = C C = C 3,13 27 30 34 45 46 80 116 162 294 341 389 650 675 681 725 802 807 811 834 850 867 875 885 935 1057 1078 1088 1182 1199 1227 1249 1273 1380 1391 1438 1564 1646 1722 1749 1750 1765 1850 1873 1917 1930 1990
1233,C C 1 = C ( C = C C 2 = C C = C C = C 1 2 ) O C C 3 = N N = C ( N 3 C C = C ) S C C ( = O ) N C 4 = C C = C C = C 4 F,41 80 94 116 203 252 318 341 378 384 650 677 694 695 699 745 747 802 807 862 935 940 1032 1057 1087 1088 1104 1121 1133 1152 1164 1199 1211 1224 1226 1357 1366 1380 1449 1452 1455 1468 1503 1506 1573 1615 1645 1696 1712 1722 1750 1816 1820 1840 1853 1855 1873 1917 1928 1948 1959 1970 2026 2040
1234,C 1 = C C ( = C 2 C ( = C 1 ) O C = N 2 ) C O C C O,11 13 80 222 378 473 594 632 641 656 695 745 786 807 848 1039 1069 1088 1128 1232 1233 1349 1369 1380 1452 1597 1724 1750 1808 1873 1992 1997 1999
1235,C C 1 = C C ( = C ( C = C 1 C ) C ( C ) N C ( C ) C 2 = C C ( = C C = C 2 ) Cl ) C,1 2 7 78 165 216 222 237 283 372 532 561 592 774 875 979 1039 1057 1088 1152 1273 1365 1380 1391 1520 1581 1627 1683 1692 1722 1750 1873
