id,SMILES_input,fingerprints_input_ECFP4
978,C O C ( = O ) C 1 = C C = C ( C = C 1 ) / C = N / N 2 C C N ( C C 2 ) C 3 = C C = C C = [NH+] 3,25 112 145 147 195 270 286 303 328 352 407 428 472 507 534 565 590 606 636 650 694 695 704 707 725 780 807 829 833 841 864 869 906 926 935 989 1000 1021 1055 1057 1064 1088 1117 1118 1152 1199 1331 1339 1380 1385 1386 1400 1422 1480 1481 1482 1508 1555 1575 1586 1641 1684 1697 1715 1745 1750 1764 1806 1809 1849 1873 1917 1990 2033
979,C 1 C [C@H] ( N ( C 1 ) C ( = S ) S C C C # N ) C ( = O ) O,38 69 80 97 108 110 116 130 142 180 193 208 242 244 290 332 354 367 384 389 413 446 531 558 567 587 603 650 674 687 755 770 790 807 808 825 844 884 917 926 934 935 939 989 1019 1028 1057 1089 1122 1128 1142 1168 1182 1325 1359 1372 1383 1384 1386 1402 1431 1480 1482 1566 1583 1584 1608 1617 1690 1704 1739 1803 1917 1919
980,C O C ( = O ) C ( = O ) C 1 = C ( N C ( = S ) N [C@@H] 1 C 2 = C C ( = C ( C = C 2 ) F ) F ) C 3 = C C = C C = C 3 F,29 84 97 101 210 216 273 301 321 352 378 409 433 451 515 528 531 581 610 650 659 660 667 678 695 699 807 823 841 875 926 930 932 934 966 984 1019 1032 1051 1057 1060 1088 1114 1152 1199 1201 1207 1221 1257 1279 1316 1319 1328 1352 1375 1380 1422 1472 1539 1593 1609 1645 1691 1717 1731 1750 1801 1803 1818 1824 1840 1855 1857 1873 1905 1917 1928 1940 1970 2013 2024
981,C C 1 = C C ( = C ( C = C 1 ) N 2 C ( = C ( C ( = N 2 ) C 3 = C ( C = C ( C = C 3 ) O C ) O C ) C 4 = C C = C ( C = C 4 ) N C ( = O ) C C ( C ) ( C ) C ) O C ( = O ) C ) C,19 30 41 50 80 89 98 114 191 204 206 231 235 249 275 322 323 352 374 378 392 425 432 565 602 616 624 635 650 661 680 695 705 718 728 742 781 801 807 825 836 841 843 875 878 896 901 909 935 965 971 976 997 1013 1017 1026 1035 1036 1057 1061 1074 1077 1103 1113 1132 1152 1159 1160 1228 1246 1271 1295 1348 1380 1386 1391 1448 1478 1515 1536 1543 1557 1637 1653 1722 1729 1747 1750 1766 1775 1776 1795 1811 1816 1823 1843 1852 1869 1873 1897 1915 1917 1953 1956 1961 1970 1972 1978 2012 2042
982,C C 1 C N 1 C 2 = C ( C ( = O ) C 3 = C ( C 2 = O ) N = C C = C 3 ) O C,248 314 323 352 357 378 413 426 448 461 484 522 571 650 672 684 695 734 739 743 761 829 841 918 926 935 984 1005 1019 1043 1057 1088 1093 1121 1309 1318 1380 1452 1463 1476 1508 1536 1540 1677 1701 1746 1750 1825 1866 1873 1875 1916 1951 1960 1995 2008 2038
983,C 1 C C ( N C 1 ) C 2 = N N = C ( O 2 ) N 3 C C C C 4 = C C = C C = C 4 3,77 88 107 146 149 172 173 177 200 215 217 221 244 305 316 378 381 382 391 445 547 556 557 602 649 653 656 742 755 840 874 926 935 941 974 1019 1027 1028 1037 1051 1084 1088 1114 1138 1146 1150 1154 1164 1176 1189 1199 1236 1237 1295 1325 1379 1380 1457 1466 1467 1475 1480 1486 1503 1507 1523 1537 1538 1553 1563 1567 1574 1590 1604 1647 1686 1687 1708 1722 1738 1741 1746 1750 1757 1832 1873 1907 1912 1914 1962 1997 1999 2022 2030
984,C 1 = C C ( = C C = C 1 C 2 = N C 3 = C C ( = N N 3 C ( = C 2 ) C ( C ( F ) ( F ) F ) ( F ) F ) C ( = O ) N C 4 = C N ( N = C 4 ) C C 5 = C ( C = C ( C = C 5 ) F ) Cl ) F,43 59 63 68 71 80 90 114 125 191 272 283 350 353 366 369 378 392 394 404 412 464 486 511 561 632 650 699 727 729 747 779 807 819 855 875 896 916 933 935 956 965 980 1022 1027 1029 1152 1160 1172 1197 1204 1221 1324 1349 1358 1380 1408 1410 1428 1451 1453 1487 1503 1535 1592 1606 1648 1670 1682 1683 1694 1700 1706 1741 1750 1765 1815 1816 1843 1855 1859 1861 1873 1911 1917 1922 1927 1928 1956 1960 1965 1971 1978 1990 1991 1998 2002 2007 2017 2020
985,C 1 C O C ( = O ) [C@H] 1 N C ( = O ) C C 2 = C C = C ( C = C 2 ) C # N,20 34 41 62 80 102 203 236 247 305 310 314 318 325 341 385 387 435 441 455 535 595 650 656 657 674 730 746 763 790 807 885 913 926 941 950 961 979 1019 1136 1152 1154 1165 1278 1325 1380 1384 1464 1540 1573 1591 1611 1716 1750 1754 1786 1851 1873 1893 1909 1917 1918 1953 1954 2000 2004
986,C [C@] 1 2 C C C ( = O ) C = C 1 C C [C@@H] 3 [C@@H] 2 [C@H] ( C [C@] 4 ( [C@H] 3 C C [C@@] 4 ( C 5 = N C 6 = C C = C C = C 6 N = C 5 ) O ) C ) O,1 34 51 57 84 88 91 168 182 242 259 289 297 314 375 377 378 408 421 478 479 495 499 504 519 529 537 560 563 580 596 622 641 650 656 679 697 710 801 807 820 838 841 842 849 869 890 895 897 924 926 964 1009 1019 1040 1043 1057 1060 1077 1079 1080 1088 1097 1114 1154 1162 1199 1219 1225 1257 1272 1274 1286 1296 1312 1325 1335 1345 1354 1359 1380 1436 1452 1488 1489 1519 1525 1531 1535 1606 1697 1738 1750 1751 1785 1793 1797 1835 1855 1873 1884 1903 1927 1938 2003
987,C [Si] ( C ) ( C ) C ( C ( C Cl ) Cl ) O,1 36 65 80 93 118 189 199 208 227 335 378 422 442 567 570 587 656 683 693 754 782 807 818 826 846 914 920 966 978 1057 1109 1194 1231 1276 1335 1365 1494 1504 1507 1525 1529 1591 1632 1683 1691 1711 1757 1776 1785 1792 1811 1820 1925 1949 1950 1955 2009
988,n 1 c ( c 2 c ( c n ( n 2 ) c 2 c c c ( c c 2 ) C ) c 2 c 1 c c c c 2 ) N C ( = O ) N C c 1 c c c c c 1,72 80 93 96 126 135 197 198 226 233 235 237 255 289 312 335 378 389 393 402 428 441 460 464 510 635 638 650 708 736 744 748 807 864 935 982 994 1035 1057 1060 1066 1081 1088 1097 1123 1145 1152 1167 1199 1214 1218 1242 1246 1288 1344 1357 1380 1451 1452 1455 1501 1518 1552 1573 1652 1669 1682 1722 1724 1735 1750 1753 1754 1816 1823 1825 1842 1844 1846 1853 1855 1873 1916 1917 1920 1921 1951 1956 1989 2014 2018 2035 2046
989,C 1 = C C ( = C ( C ( = C 1 C ( = O ) O ) N ) N ) C ( = O ) O,13 67 103 108 158 205 211 236 243 244 275 322 389 427 442 444 456 562 600 650 666 690 704 707 732 734 807 819 828 1012 1047 1070 1121 1171 1337 1380 1401 1457 1510 1539 1556 1635 1657 1661 1674 1722 1750 1809 1830 1873 1917 1957 1991
990,C O C 1 = C C = C C ( = C 1 ) / C = C ( / C ( = O ) N C 2 = C C ( = C C = C 2 ) S C ( C 3 = C C = C C = C 3 ) C ( = O ) N C 4 = N C 5 = C C = C C = C 5 S 4 ) \ N C ( = O ) C 6 = C C = C C = C 6,1 24 27 31 44 67 78 80 103 113 116 162 184 191 193 197 260 270 271 289 317 318 322 324 365 378 385 389 450 461 466 485 486 527 528 557 562 573 609 648 650 675 694 695 703 716 720 721 727 781 783 798 807 811 833 841 847 875 877 885 927 930 951 952 958 960 980 1032 1035 1038 1039 1057 1088 1097 1103 1107 1118 1119 1152 1180 1185 1192 1199 1210 1242 1258 1309 1353 1365 1380 1385 1507 1516 1523 1530 1536 1565 1581 1665 1695 1739 1746 1750 1785 1816 1855 1863 1873 1917 1937 1972 1985 2022 2029 2033
991,C C ( C ) [C@H] ( C O ) N 1 [C@H] ( [C@] 2 3 C C [C@H] ( O 2 ) [C@H] ( [C@@H] 3 C 1 = O ) C ( = O ) O [C@H] ( C N C ( = O ) C C C = C ) C 4 = C C = C C = C 4 ) C ( = O ) N ( C C = C ) C 5 = C C = C C = C 5 Cl,1 5 25 31 41 69 80 86 110 144 146 182 197 198 212 222 223 231 283 314 335 366 389 400 401 425 430 481 482 487 494 510 534 561 604 606 616 618 627 636 650 651 656 668 673 680 685 694 695 728 760 783 807 872 881 887 915 926 935 940 958 974 976 986 1019 1057 1058 1060 1064 1070 1071 1080 1088 1089 1152 1162 1181 1199 1325 1329 1348 1362 1365 1366 1380 1391 1412 1420 1461 1471 1524 1527 1537 1559 1564 1581 1589 1645 1657 1683 1685 1728 1735 1750 1757 1761 1770 1772 1773 1790 1804 1819 1846 1853 1873 1913 1917 1951 1960 1993 2014 2018 2046
992,C 1 = C C = C ( C = C 1 ) C C 2 = N C ( = C [Se] 2 ) C 3 = C C = C ( C = C 3 ) [N+] ( = O ) [O-],31 62 74 80 252 253 342 345 375 378 389 433 436 451 459 468 482 485 521 599 621 628 650 662 697 715 753 769 838 896 949 968 980 983 1063 1066 1073 1088 1112 1160 1169 1174 1176 1195 1199 1201 1202 1248 1260 1274 1298 1335 1380 1412 1427 1430 1434 1451 1464 1506 1514 1589 1601 1635 1650 1707 1748 1750 1754 1809 1814 1824 1855 1873 1921 1923 1931 1963 1971 2000 2006
993,C C ( C 1 N = C 2 C = C C = C C 2 = N 1 ) N C C 3 = C C = C ( C = C 3 ) C 4 = C ( C = C 5 C ( = N 4 ) C = C N C 5 = O ) C 6 = C C = C C = C 6,1 40 72 80 106 113 191 196 222 226 255 265 283 310 311 314 323 335 352 365 378 380 389 471 498 556 593 594 627 634 638 650 665 671 683 708 711 719 736 750 774 782 806 875 896 945 965 986 1016 1019 1032 1055 1057 1062 1088 1097 1098 1114 1115 1137 1152 1160 1186 1199 1266 1282 1305 1336 1357 1380 1385 1387 1396 1438 1493 1506 1561 1564 1595 1598 1601 1650 1672 1692 1730 1750 1754 1771 1778 1850 1855 1873 1892 1961 1984
994,C O C 1 = C C = C C ( = C 1 ) N C ( = O ) C 2 = C C = C N ( C 2 = O ) C C 3 = C C = C C = C 3 Cl,80 90 95 184 191 201 216 257 295 314 322 355 366 383 486 494 504 558 561 562 578 622 640 650 682 695 703 781 807 839 841 847 869 875 916 935 974 1039 1054 1057 1088 1099 1101 1117 1152 1165 1199 1220 1349 1357 1380 1410 1413 1447 1455 1481 1485 1499 1536 1587 1597 1683 1750 1751 1765 1816 1829 1848 1873 1917 1919 1957 1962 1972 1978 1990 1991 2012 2034 2046
995,C 1 C C 2 C ( = N O C 2 3 C S [C@@H] 4 [C@@H] ( C ( = O ) N 4 [C@H] 3 C ( = O ) O C ( C 5 = C C = C C = C 5 ) C 6 = C C = C C = C 6 ) N C ( = O ) C C 7 = C C = C C = C 7 ) C 1,1 5 12 41 69 80 118 233 245 271 314 325 362 376 378 387 389 396 421 439 458 465 473 534 556 576 639 650 656 673 675 695 730 751 753 759 773 807 851 884 913 926 935 936 950 959 993 998 1019 1028 1055 1060 1066 1085 1088 1150 1152 1186 1199 1205 1279 1325 1362 1365 1380 1391 1450 1456 1538 1541 1581 1592 1602 1609 1615 1634 1701 1703 1715 1733 1738 1750 1754 1813 1818 1830 1843 1873 1899 1917 1932 1936 1943 1950 1967
996,C C ( C ) C 1 = C C ( = N O 1 ) C ( = O ) N C 2 C C 2,1 9 49 248 255 283 339 348 351 378 387 402 419 486 499 598 641 650 656 667 707 725 807 814 855 875 926 930 1000 1019 1032 1057 1152 1160 1185 1265 1324 1325 1366 1380 1409 1444 1490 1497 1520 1542 1580 1634 1655 1691 1692 1752 1760 1774 1779 1790 1873 1893 1901 1913 1917 1941 1978
997,C N 1 C ( = O ) C 2 = C ( N = C 1 N C C N ) S C 3 = C 2 C C C 3,10 35 42 43 45 52 80 100 103 124 157 162 174 204 220 241 279 281 299 314 336 361 378 392 397 427 459 504 511 538 564 571 647 650 667 671 675 704 740 749 752 802 828 887 892 926 935 981 997 1019 1028 1049 1057 1078 1110 1132 1139 1145 1152 1171 1199 1210 1236 1375 1380 1391 1395 1400 1416 1430 1479 1483 1508 1564 1651 1715 1738 1759 1760 1804 1817 1831 1840 1855 1899 1928 1962 1966 1984 2010
998,C 1 C C N ( C C 1 ) C C 2 = C C = C ( O 2 ) C ( = O ) N ( C 3 = C C 4 = C C = C C = C 4 N = C 3 ) C ( C 5 = C C = C ( C = C 5 ) O ) C ( = O ) N C C 6 = C C = C C = C 6,1 2 28 31 80 168 178 197 243 250 255 289 294 310 325 330 346 360 378 389 421 504 573 607 638 650 656 664 700 704 745 752 784 797 807 875 881 894 897 921 926 935 976 1019 1028 1034 1039 1052 1062 1066 1087 1088 1096 1097 1126 1139 1152 1163 1167 1199 1221 1232 1267 1313 1330 1365 1380 1400 1410 1422 1440 1441 1452 1463 1480 1499 1504 1518 1535 1573 1602 1604 1630 1666 1714 1726 1750 1754 1765 1778 1791 1805 1812 1853 1855 1861 1873 1895 1917 1934 1985 1998 2036
999,C 1 C N ( C C N 1 ) C 2 = N C ( = N C 3 = C 2 C = C C ( = C 3 ) Cl ) C 4 = C C = C C = C 4 Cl,130 156 165 214 216 257 285 299 300 305 319 352 358 366 371 378 407 433 448 551 561 601 603 630 681 778 793 795 804 816 842 857 875 926 931 935 974 984 1001 1008 1057 1088 1097 1106 1111 1114 1131 1138 1147 1199 1241 1262 1285 1300 1308 1309 1332 1356 1357 1380 1385 1436 1448 1450 1472 1480 1506 1507 1515 1516 1576 1586 1594 1605 1678 1683 1716 1730 1733 1750 1772 1821 1844 1855 1873 1874 1905 2020 2025
1000,C C ( = O ) O C 1 C ( O C ( C ( C 1 O C ( = O ) C ) O C ( = O ) C ) S C 2 C = C [C@H] 3 [C@H] 4 C C 5 = C 6 [C@] 3 ( [C@H] 2 O C 6 = C ( C = C 5 ) O C ) C C N 4 C ) C O,8 67 80 90 94 97 116 136 211 218 222 230 231 249 295 296 300 311 354 395 396 403 413 429 455 486 497 508 510 521 541 548 554 563 564 580 599 610 624 650 656 670 695 697 705 734 750 761 791 807 841 845 862 865 869 873 926 935 940 956 1017 1019 1035 1039 1057 1060 1062 1077 1083 1091 1126 1132 1145 1162 1171 1177 1236 1246 1254 1283 1294 1325 1329 1348 1352 1372 1380 1391 1420 1428 1480 1492 1516 1536 1591 1622 1671 1689 1750 1762 1764 1783 1860 1873 1883 1917 1921 1950 1970 1980 2001 2004 2022 2034
1001,C C ( = O ) N C 1 = C S C 2 = C 1 C 3 = N N C ( = O ) C C 3 C C 2,42 55 122 141 167 169 179 231 245 251 260 308 314 325 378 410 428 440 516 552 630 650 675 728 731 735 762 793 807 843 849 887 903 906 926 928 948 981 1010 1017 1019 1049 1056 1057 1071 1102 1114 1152 1166 1174 1183 1191 1210 1224 1248 1266 1276 1298 1304 1325 1380 1388 1513 1534 1567 1571 1575 1577 1581 1688 1712 1727 1738 1747 1798 1815 1816 1873 1907 1909 1910 1917 1956 1968 1978 2000 2045
1002,C 1 = C C ( = C N = C 1 ) C ( = O ) O C C ( C O C ( = O ) C 2 = C N = C C = C 2 ) O,1 49 80 107 118 142 145 147 222 225 227 231 266 278 352 378 419 424 437 523 549 556 559 583 650 695 698 807 847 881 890 904 949 959 969 987 1043 1088 1178 1202 1208 1210 1221 1255 1319 1334 1380 1385 1442 1510 1522 1527 1535 1581 1586 1603 1673 1721 1750 1751 1812 1847 1866 1873 1905 1914 1917 1932 1942 1950 1959 1962 1985 2038
1003,C C 1 = N N ( C ( = S ) N 1 C 2 = C C = C C = C 2 ) C N 3 C C C [C@@H] 4 [C@@H] 3 C C C C 4,58 76 80 97 129 135 147 148 158 160 276 311 378 380 389 396 446 470 500 508 585 605 636 765 858 890 903 917 926 932 935 959 960 983 989 1011 1018 1019 1028 1049 1057 1088 1124 1143 1153 1176 1199 1325 1328 1329 1354 1380 1466 1480 1494 1533 1557 1637 1689 1714 1717 1722 1746 1750 1764 1776 1803 1810 1819 1825 1873 1894 1952 1956 1986 1993 2011 2022 2037
1004,C C 1 = N C 2 = C C = C C = C 2 C ( = C 1 ) C ( = O ) O [C@H] ( C 3 = C C = C ( C = C 3 ) F ) C ( = O ) N,1 44 67 69 90 96 110 127 140 145 153 161 200 229 247 263 289 336 348 378 389 434 495 520 571 598 628 650 655 692 695 699 726 747 807 833 875 902 961 970 1017 1057 1079 1088 1089 1097 1151 1171 1194 1199 1212 1350 1357 1365 1380 1381 1399 1410 1416 1516 1520 1573 1574 1639 1664 1670 1684 1705 1722 1731 1750 1779 1801 1821 1853 1855 1857 1865 1873 1917 1928 1939 1948 1982 1991 2010 2015
1005,C N C ( C 1 = C C = C S 1 ) C 2 = C ( C = C C ( = C 2 ) F ) Br,1 14 52 65 148 173 211 221 237 241 269 278 286 287 295 377 383 459 526 543 591 604 633 668 675 699 704 728 765 787 802 817 833 875 892 940 954 983 1037 1056 1057 1088 1103 1152 1185 1192 1225 1236 1322 1330 1361 1371 1380 1410 1421 1430 1487 1511 1567 1584 1631 1670 1705 1750 1754 1823 1873 1907 1924 1928 1963 2031
1006,C N ( C ) C C N C ( = O ) C 1 2 C C C 3 C [C@H] ( C 1 ) C [C@H] ( C 3 ) C 2,0 13 51 59 78 80 114 197 291 310 373 400 486 494 556 600 604 650 652 667 679 693 789 807 856 881 882 907 908 926 993 1019 1020 1026 1057 1060 1148 1151 1152 1162 1163 1190 1210 1277 1280 1292 1325 1350 1429 1446 1607 1699 1708 1721 1759 1917 1951 1963 1976 1983 2025 2028 2039
1007,c 1 c ( c c c ( c 1 ) c 1 c c ( c c c 1 ) Cl ) C N ( C c 1 c c c c n 1 ) S ( = O ) ( = O ) c 1 c c c ( c c 1 ) Cl,46 80 125 126 165 172 190 216 282 310 319 337 350 378 448 507 561 562 590 592 614 615 638 650 698 710 715 724 736 785 815 816 843 847 875 881 896 957 958 983 997 1039 1070 1081 1088 1093 1147 1153 1155 1156 1157 1160 1193 1196 1199 1206 1227 1232 1318 1328 1380 1430 1443 1452 1468 1476 1531 1561 1563 1599 1610 1683 1737 1746 1750 1754 1770 1786 1862 1866 1873 1897 1946 1964 2003 2013 2025
1008,C 1 = C C = C 2 C ( = C 1 ) C ( = O ) C 3 = C C 4 = N S N = C 4 C = C 3 C 2 = O,1 41 107 122 145 179 184 196 204 290 308 314 352 374 378 399 482 498 559 636 650 675 684 686 693 741 875 948 984 1017 1026 1044 1088 1097 1174 1199 1240 1335 1347 1365 1374 1380 1434 1476 1486 1511 1615 1640 1650 1672 1689 1693 1708 1750 1857 1873 1891 1925 1960 1964 1999 2018
1009,C O C 1 = C 2 C 3 = C C = C C = C 3 N C 2 = C ( C = C 1 ) C ( C 4 = C 5 C ( = C ( C = C 4 ) O C ) C 6 = C C = C C = C 6 N 5 ) O,1 27 59 67 94 104 119 159 161 165 223 227 230 237 249 287 320 384 396 407 410 423 441 482 516 523 593 610 628 629 655 664 695 728 788 805 807 809 820 832 841 928 976 1016 1057 1088 1090 1104 1114 1130 1184 1199 1237 1247 1279 1298 1299 1335 1342 1357 1368 1380 1394 1396 1472 1526 1530 1532 1536 1538 1573 1638 1689 1745 1750 1767 1772 1777 1783 1831 1873 1909 1951 1970 1984 1986
1010,C 1 = C C = C ( C = C 1 ) C ( = O ) N C C N C ( = O ) C 2 = C C = C ( C = C 2 ) N S ( = O ) ( = O ) C 3 = C C ( = C ( C = C 3 ) F ) Cl,4 8 31 80 148 163 189 191 195 197 198 216 263 265 279 291 319 335 350 364 366 389 439 450 458 465 486 493 502 561 575 608 650 667 677 699 715 742 743 751 807 843 850 875 886 898 1024 1028 1088 1102 1117 1152 1199 1256 1264 1270 1310 1329 1333 1343 1380 1385 1476 1481 1484 1488 1516 1519 1524 1580 1665 1683 1685 1697 1750 1785 1840 1857 1868 1873 1917 1918 1928 1964 1985
1011,C C 1 = N C 2 = C C = C C = C 2 C ( = O ) N 1 O C ( = O ) C 3 = C C ( = C C = C 3 ) O C,64 81 83 107 145 157 168 289 290 314 322 338 378 389 411 414 466 469 485 504 562 610 625 650 654 695 727 751 781 807 811 835 841 875 917 935 950 1039 1053 1057 1088 1097 1105 1107 1162 1199 1245 1283 1357 1371 1380 1384 1385 1393 1530 1536 1562 1573 1634 1636 1719 1722 1750 1831 1855 1873 1897 1917 1930 1972 1985 1989 2015 2039
1012,C N 1 C 2 = C C = C C = C 2 S C 1 = C 3 C ( = O ) N C ( = O ) N C 3 = O,37 101 115 125 136 314 321 362 377 397 401 433 442 499 502 507 518 535 549 650 675 771 773 801 819 866 917 928 935 949 966 974 980 987 997 1050 1057 1060 1088 1090 1114 1132 1143 1145 1146 1199 1226 1285 1295 1380 1428 1452 1462 1464 1488 1522 1576 1577 1594 1647 1657 1662 1669 1674 1750 1767 1793 1853 1873 1945 1952 1959 1974 2035 2044
1013,C O C 1 = C ( C = C C ( = C 1 C / C = C / C 2 = C C = C C = C 2 ) O ) C / C = C / C 3 = C C = C C = C 3,11 25 80 123 127 152 214 333 370 389 440 475 526 623 694 695 760 767 786 798 807 809 835 841 859 878 888 977 988 996 1032 1039 1047 1052 1057 1088 1089 1102 1109 1150 1157 1183 1189 1198 1199 1232 1294 1349 1353 1356 1358 1373 1380 1404 1418 1475 1536 1543 1556 1591 1598 1599 1602 1607 1630 1656 1685 1696 1740 1741 1750 1779 1812 1825 1833 1861 1868 1873 1928 1955 1959 2033 2034 2046
1014,C C 1 = C C C 2 C ( C C C C 2 ( C 1 C C C ( = C C C C ( C ) O C ( = O ) C ) C ) C ) ( C ) C,1 69 80 88 95 109 141 171 190 237 253 270 283 285 304 385 401 427 465 478 479 556 598 604 621 650 652 654 694 695 735 739 767 777 807 832 864 874 883 925 926 968 1017 1019 1028 1035 1036 1048 1056 1057 1060 1096 1116 1162 1232 1274 1287 1325 1354 1380 1394 1422 1424 1430 1459 1461 1477 1492 1500 1531 1564 1572 1618 1628 1646 1656 1714 1722 1728 1740 1746 1747 1781 1873 1892 1905 1917 1994 2005 2028
1015,C O C 1 = C C = C ( C = C 1 ) C 2 = C C ( = N C ( = C 2 C # N ) S C C ( = O ) N C 3 = C C = C ( C = C 3 ) C ( = O ) O C ) C 4 = C C = C C = C 4,20 32 36 41 74 75 80 101 116 145 191 199 213 219 222 229 281 282 290 322 341 350 352 358 378 389 396 406 514 606 608 623 650 674 695 714 718 736 766 780 781 790 807 831 841 843 875 896 901 906 916 925 980 1057 1077 1078 1088 1094 1136 1152 1160 1172 1199 1292 1380 1381 1384 1385 1417 1440 1455 1506 1525 1526 1536 1625 1664 1685 1697 1715 1720 1750 1809 1816 1855 1864 1873 1917 1920 1949 1959 1971
1016,C [C@@H] ( C 1 = C ( C = C ( C = C 1 ) Cl ) Cl ) N C ( = O ) [C@H] ( C ) S C 2 = N N = C ( N 2 C ) C 3 = C C = C ( C = C 3 ) O C,1 8 83 94 97 112 116 117 157 159 164 165 175 216 220 237 283 302 322 366 368 378 439 469 490 514 554 556 561 564 573 650 695 718 747 753 781 805 807 816 819 831 839 841 875 896 929 935 1001 1057 1145 1148 1152 1159 1160 1162 1164 1173 1209 1280 1363 1380 1417 1428 1449 1469 1507 1508 1536 1543 1627 1639 1676 1683 1722 1738 1750 1828 1850 1857 1873 1917 1926 1929 1935 1949
1017,C C 1 = C N = C 2 N 1 C 3 = C ( C = C ( S 3 ) C 4 = C C = C C = C 4 ) N = C 2 N C 5 C C N ( C C 5 ) C C 6 = C C = C C = C 6,62 71 75 80 105 153 157 162 262 296 330 372 378 383 389 421 448 456 466 492 542 548 600 627 637 675 708 736 777 784 875 883 892 926 935 963 993 1019 1021 1032 1037 1039 1053 1057 1066 1084 1088 1097 1123 1143 1152 1160 1164 1166 1168 1199 1211 1231 1261 1262 1278 1316 1325 1327 1349 1365 1380 1424 1452 1480 1519 1535 1589 1634 1683 1696 1702 1710 1722 1750 1754 1764 1765 1771 1791 1834 1855 1873 1888 1921 1959 1961 1967
1018,C C 1 = C ( C = C ( C = C 1 ) Cl ) N 2 C C N ( C C 2 ) C ( = S ) N C 3 = C ( C = C C ( = C 3 ) C ( = O ) O C ) C ( = O ) O C,24 56 58 67 97 110 145 153 164 165 168 177 215 216 231 257 283 284 310 328 337 383 407 429 432 469 497 510 549 557 561 569 599 627 650 666 671 695 715 736 799 807 816 820 841 875 906 919 926 929 935 936 986 1014 1057 1093 1097 1120 1136 1142 1144 1152 1196 1224 1295 1319 1337 1380 1385 1391 1470 1471 1480 1492 1508 1573 1589 1591 1601 1616 1667 1683 1691 1697 1715 1722 1750 1808 1816 1873 1917 1947 1949 1959 1991 2005 2009 2045
1019,C C 1 2 C C C ( = O ) N ( C 1 C C C 3 C 2 C C C 4 ( C 3 C C C 4 = O ) C ) C,7 21 34 61 105 121 126 187 212 226 239 293 314 344 394 511 519 522 529 591 613 622 630 650 716 718 728 738 758 768 798 830 838 845 854 860 878 879 926 935 1009 1019 1030 1036 1039 1057 1060 1087 1095 1106 1120 1134 1139 1145 1162 1197 1274 1324 1325 1380 1389 1395 1461 1464 1477 1561 1726 1738 1760 1793 1806 1824 1855 1884 1961 1991 2001 2022
1020,C 1 = C C = C ( C ( = C 1 ) C 2 = N N = C ( O 2 ) S C C 3 = C C = C ( C = C 3 ) C # N ) Cl,34 46 58 80 102 103 116 136 240 305 310 341 352 366 378 400 410 463 512 561 623 649 652 656 659 660 674 696 707 762 790 815 816 842 891 941 950 953 974 979 984 1047 1084 1088 1114 1136 1137 1158 1164 1184 1199 1276 1279 1301 1356 1375 1380 1384 1439 1440 1496 1565 1572 1573 1604 1683 1701 1750 1754 1773 1801 1873 1884 1913 1954 1976 2017
1021,C C C N 1 C 2 = C ( C = C ( C = C 2 ) C ) S C 1 = N C ( = O ) C C,30 45 74 79 80 91 139 154 162 165 202 235 294 339 450 455 464 519 563 585 603 612 636 650 666 675 681 698 725 759 794 802 807 820 875 885 898 935 938 974 1013 1048 1057 1145 1219 1246 1367 1380 1398 1435 1462 1548 1549 1558 1620 1622 1632 1646 1655 1715 1718 1722 1728 1749 1750 1754 1765 1768 1823 1842 1850 1855 1857 1873 1896 1917 1930 1945 1985 2014 2016 2021 2028 2037
1022,C 1 = C C = C ( C = C 1 ) C O C ( = O ) N C C 2 = C C = C ( C = C 2 ) C ( = O ) Cl,1 80 118 147 157 197 238 255 256 310 339 352 389 401 419 492 499 579 587 638 650 658 673 678 695 719 745 769 793 807 837 933 1033 1053 1066 1068 1088 1097 1133 1152 1178 1199 1262 1292 1310 1370 1380 1385 1416 1427 1477 1521 1523 1540 1573 1614 1683 1697 1750 1754 1758 1782 1826 1846 1873 1894 1896 1914 1917 1930 1939 1941 1949 1955 1978 2000 2020 2026 2042
1023,[C@@H] 1 ( [C@@H] ( C C C 1 ) C 1 = N O C ( C 1 ) c 1 c c ( c c c 1 ) C ( = O ) O C ) C ( = O ) N C c 1 c c c ( c c 1 ) O C ( F ) ( F ) F,15 35 80 97 103 114 145 147 197 209 231 240 255 260 310 317 322 345 353 378 430 440 449 455 469 475 544 548 576 638 639 640 642 649 650 656 675 689 695 718 725 727 728 766 769 772 807 841 849 858 875 906 923 926 948 971 975 980 983 1019 1028 1029 1039 1057 1063 1088 1135 1149 1152 1219 1226 1277 1279 1284 1289 1325 1349 1380 1385 1397 1409 1447 1453 1516 1521 1573 1575 1582 1587 1634 1661 1663 1715 1722 1750 1754 1820 1855 1873 1890 1907 1917 1928 1957 1975 1985 2005 2018 2035
1024,C O C 1 = C ( C = C ( C = C 1 ) C ( = O ) N 2 C C N ( C C 2 ) C 3 = C ( C = C ( C = C 3 ) F ) [N+] ( = O ) [O-] ) O C,0 38 68 94 140 149 172 231 246 249 259 276 319 354 355 376 387 388 407 417 428 444 483 497 524 557 567 573 595 618 650 663 680 695 699 715 716 753 807 838 841 875 907 926 935 939 942 952 972 1057 1088 1124 1144 1151 1165 1195 1206 1228 1245 1295 1322 1359 1377 1380 1385 1410 1433 1441 1447 1480 1487 1503 1504 1508 1536 1558 1589 1632 1670 1686 1690 1697 1699 1723 1750 1760 1797 1844 1869 1873 1915 1917 1928 1955 1963 1970 2009
