id,SMILES_input,fingerprints_input_ECFP4,SMILES_out,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN,SMILES_input_canonical,SMILES_output_ECFP4_canonical,Canonical_SMILES_match_Inv_0,Canonical_SMILES_match_Inv_NaN
1395,C C C C C C C C C C C C [C@@H] 1 [C@H] ( O S ( = O ) ( = O ) O 1 ) [C@H] ( C O C C 2 = C C = C C = C 2 ) N C ( = O ) O C C 3 = C C = C C = C 3,1 80 117 118 147 207 220 221 266 294 307 334 348 389 394 397 436 469 474 488 535 591 610 650 656 695 745 794 796 807 832 865 882 890 905 1002 1003 1008 1019 1044 1057 1059 1066 1088 1092 1143 1152 1186 1199 1200 1262 1283 1361 1380 1419 1444 1526 1574 1609 1749 1750 1754 1758 1762 1827 1852 1873 1911 1914 1916 1917 1992 2042 2044,CCCCCCCCCCCCCCCCCC1C2C(C(OS(=O)(=O)O2)C(COCC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)OS(=O)(=O)O1,CCCCCCCCCCCCCCCCCC1C2C(C(OS(=O)(=O)O2)C(COCC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)OS(=O)(=O)O1,1 80 117 118 147 161 185 207 221 294 334 389 469 474 488 535 591 610 650 656 695 726 745 794 807 832 865 905 1002 1003 1019 1057 1066 1088 1092 1115 1143 1152 1186 1199 1200 1262 1283 1380 1444 1554 1574 1750 1754 1758 1852 1873 1911 1914 1917 1992 2042 2044,91.78082191780823,91.78082191780823,69.23076923076923,69.23076923076923,100.0,100.0,100.0,100.0,67.72727272727272,67.72727272727272,72.61904761904762,72.61904761904762,72.61904761904762,72.61904761904762,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,75.0,75.0,76.92307692307693,76.92307692307693,77.33333333333333,77.33333333333333,76.92307692307693,76.92307692307693,96.96969696969697,96.96969696969697,86.66666666666667,86.66666666666667,CCCCCCCCCCCC[C@H]1OS(=O)(=O)O[C@@H]1[C@H](COCc1ccccc1)NC(=O)OCc1ccccc1,CCCCCCCCCCCCCCCCCC1OS(=O)(=O)OC2C(C(COCc3ccccc3)NC(=O)OCc3ccccc3)OS(=O)(=O)OC12,0,0.0
1396,C C C 1 = C C = C ( C = C 1 ) N = C 2 N ( C ( = O ) / C ( = C / C 3 = C C ( = C ( C = C 3 ) O C ) O C ) / S 2 ) C 4 = C C = C ( C = C 4 ) C C,25 80 93 94 103 112 131 140 145 202 210 225 233 249 257 273 281 294 310 314 397 450 457 463 626 650 675 694 695 725 728 841 863 870 874 875 879 935 1027 1054 1057 1097 1130 1165 1176 1180 1210 1213 1217 1221 1242 1245 1289 1309 1331 1345 1380 1382 1389 1408 1536 1636 1640 1658 1686 1750 1753 1754 1799 1808 1825 1828 1834 1854 1863 1873 1900 1970 2013 2033 2044,CCC1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=CC(=C(C=C3)OC)OC)/S2)N4C(=O)/C(=C/C5=CC(=C(C=C5)OC)OC)/SN4O[Sn](CC)(CC)Br,CCC1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=CC(=C(C=C3)OC)OC)/S2)N4C(=O)/C(=C/C5=CC(=C(C=C5)OC)OC)/SN4O[Sn](CC)(CC)Br,25 65 80 93 94 140 145 202 249 264 273 281 294 295 310 314 428 429 463 488 513 554 650 675 694 695 725 728 841 863 870 875 879 892 935 1003 1027 1057 1183 1188 1245 1306 1380 1382 1418 1441 1515 1536 1542 1636 1750 1754 1762 1799 1828 1854 1867 1873 1900 1970 1992 2033 2044,63.85542168674698,63.85542168674698,55.465587044534416,55.465587044534416,45.28301886792453,45.28301886792453,47.77070063694268,47.77070063694268,49.23371647509578,49.23371647509578,42.62295081967213,42.62295081967213,42.62295081967213,42.62295081967213,64.70588235294117,64.70588235294117,57.009345794392516,57.009345794392516,50.955414012738856,50.955414012738856,61.53846153846154,61.53846153846154,54.90196078431373,54.90196078431373,57.009345794392516,57.009345794392516,71.05263157894737,71.05263157894737,61.42857142857143,61.42857142857143,CCc1ccc(N=C2S/C(=C\c3ccc(OC)c(OC)c3)C(=O)N2c2ccc(CC)cc2)cc1,CCc1ccc(N=C2S/C(=C\c3ccc(OC)c(OC)c3)C(=O)N2N2C(=O)/C(=C/c3ccc(OC)c(OC)c3)SN2[O][Sn]([Br])([CH2]C)[CH2]C)cc1,0,0.0
1397,C C ( = O ) N [C@@H] ( C C 1 = C C ( = C ( C ( = C 1 ) O C ) O ) C 2 = C ( C ( = C C ( = C 2 ) C [C@@H] ( C ( = O ) O ) N C ( = O ) C ) O C ) O ) C ( = O ) O,1 49 79 80 117 190 202 245 249 251 352 387 389 501 575 587 589 591 604 650 695 736 767 790 798 807 841 851 869 875 882 912 1017 1027 1038 1057 1102 1130 1138 1152 1240 1322 1377 1380 1536 1564 1595 1602 1624 1754 1838 1844 1864 1873 1917 1962 1970 2006 2021,CC(=O)NC(CC1=CC(=C(C(=C1)OC)O)C2=C(C(=CC(=C2)CC(C(=O)O)NC(=O)C)OOOC)O)C3=CC(=C(C(=C3)OC)O)OC,CC(=O)NC(CC1=CC(=C(C(=C1)OC)O)C2=C(C(=CC(=C2)CC(C(=O)O)NC(=O)C)OOOC)O)C3=CC(=C(C(=C3)OC)O)OC,1 79 80 117 202 245 249 274 291 299 352 387 389 480 575 650 695 736 798 807 841 851 875 981 1017 1027 1040 1057 1090 1093 1113 1130 1152 1158 1234 1365 1380 1536 1544 1556 1564 1602 1624 1682 1754 1844 1864 1873 1917 1970 2006 2021,91.48936170212765,91.48936170212765,76.11940298507463,76.11940298507463,75.26881720430107,75.26881720430107,72.05882352941177,72.05882352941177,67.01902748414376,67.01902748414376,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,70.83333333333334,70.83333333333334,67.3469387755102,67.3469387755102,63.70370370370371,63.70370370370371,67.3469387755102,67.3469387755102,63.70370370370371,63.70370370370371,67.3469387755102,67.3469387755102,83.33333333333334,83.33333333333334,71.15384615384616,71.15384615384616,COc1cc(C[C@H](NC(C)=O)C(=O)O)cc(-c2cc(C[C@H](NC(C)=O)C(=O)O)cc(OC)c2O)c1O,COOOc1cc(CC(NC(C)=O)C(=O)O)cc(-c2cc(CC(NC(C)=O)c3cc(OC)c(O)c(OC)c3)cc(OC)c2O)c1O,0,0.0
1398,C C ( C ) [C@@H] ( C 1 = N N = N N 1 C ( C ) C ) [NH+] 2 C C N ( C C 2 ) C 3 = C C ( = C C = C 3 ) Cl,1 157 165 186 216 257 282 283 350 378 407 496 539 561 568 585 592 650 687 709 721 866 875 879 926 935 984 1039 1049 1057 1088 1153 1164 1174 1179 1237 1240 1255 1259 1359 1365 1380 1389 1422 1480 1647 1683 1690 1697 1729 1730 1750 1773 1783 1818 1825 1839 1873 2029 2036 2038,CC(C)[C@H](C1=NN=NN1C(C)C)[NH+]2CCN(CC2)S(=O)(=O)C3=CC=CC4=C3[NH2+]N(C4=O)C5=CC(=CC=C5)Cl,CC(C)[C@H](C1=NN=NN1C(C)C)[NH+]2CCN(CC2)S(=O)(=O)C3=CC=CC4=C3[NH2+]N(C4=O)C5=CC(=CC=C5)Cl,1 129 157 165 186 216 257 282 283 314 350 352 366 378 392 561 585 592 613 650 675 800 848 875 879 894 926 935 984 992 1039 1049 1057 1088 1139 1164 1179 1237 1255 1359 1365 1380 1476 1480 1683 1685 1690 1697 1729 1741 1750 1773 1783 1813 1825 1839 1873 1957 2029 2038,63.33333333333333,63.33333333333333,71.96531791907515,71.96531791907515,48.86363636363637,48.86363636363637,50.877192982456144,50.877192982456144,50.51546391752577,50.51546391752577,46.808510638297875,46.808510638297875,46.808510638297875,46.808510638297875,65.78947368421053,65.78947368421053,63.63636363636363,63.63636363636363,58.55855855855856,58.55855855855856,57.49999999999999,57.49999999999999,50.427350427350426,50.427350427350426,63.63636363636363,63.63636363636363,65.85365853658537,65.85365853658537,65.625,65.625,CC(C)[C@@H](c1nnnn1C(C)C)[NH+]1CCN(c2cccc(Cl)c2)CC1,CC(C)[C@H](c1nnnn1C(C)C)[NH+]1CCN(S(=O)(=O)c2cccc3c2[NH2+]N(c2cccc(Cl)c2)C3=O)CC1,0,0.0
1399,C C 1 = C C = C ( N C 1 ) C,4 14 87 479 495 567 579 604 616 645 724 767 796 926 942 1057 1082 1093 1114 1117 1195 1212 1222 1249 1280 1380 1416 1418 1550 1722 1746 1831 1866 1873 1919 1946 1955 1973 1979 1991 1997 1998 2047,CC1=CC=C2CNC(=C2C)CNC3=CC=C(CNC(=C4C(=C(C(=CC=C5C(=C(C(=C1CN5)C)C)C)NC4)C)C)C=C3)C,CC1=CC=C2CNC(=C2C)CNC3=CC=C(CNC(=C4C(=C(C(=CC=C5C(=C(C(=C1CN5)C)C)C)NC4)C)C)C=C3)C,41 83 131 191 218 257 296 330 353 392 398 495 547 684 727 782 796 825 866 890 926 995 1057 1082 1092 1093 1114 1200 1239 1249 1380 1407 1463 1521 1596 1611 1665 1722 1768 1833 1835 1866 1873 1919 1953 1973 1979 2008,46.51162790697674,46.51162790697674,31.693989071038253,31.693989071038253,65.0,65.0,71.42857142857143,71.42857142857143,6.352941176470588,6.352941176470588,10.0,10.0,10.0,10.0,19.047619047619047,19.047619047619047,17.647058823529413,17.647058823529413,14.754098360655737,14.754098360655737,19.047619047619047,19.047619047619047,17.647058823529413,17.647058823529413,17.647058823529413,17.647058823529413,50.0,50.0,25.0,25.0,CC1=CC=C(C)NC1,CC1=CC=C2C=CC(=C3CNC(=CC=C4NCC(=C(C)C(C)=C4C)C(C)=CC=C4CNC(=C4C)CN2)C(C)=C3C)NC1,0,0.0
1400,[C@H] 1 ( [C@H] ( N [C@H] ( C C 1 = O ) c 1 c c c ( c c 1 ) C ) c 1 c c c ( c c 1 ) C ) c 1 c c c c c 1,10 44 63 89 231 235 252 314 388 389 427 650 777 804 840 926 974 1019 1057 1088 1090 1114 1148 1172 1199 1279 1289 1380 1453 1483 1522 1633 1637 1663 1675 1709 1722 1730 1750 1769 1794 1803 1823 1856 1873 1878 1893 1920 1946,CC1=CC=C(C=C1)C2CC3=C(C(C(N2)C4=CC=CC=C4)C5=CC=CC=C5)C6=C(C(=C(C(=O)N6)C7=CC=C(C=C7)C)C)C,CC1=CC=C(C=C1)C2CC3=C(C(C(N2)C4=CC=CC=C4)C5=CC=CC=C5)C6=C(C(=C(C(=O)N6)C7=CC=C(C=C7)C)C)C,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,Cc1ccc([C@H]2N[C@@H](c3ccc(C)cc3)CC(=O)[C@@H]2c2ccccc2)cc1,InvalidSMILE,0,
1401,C C 1 ( O C ( O 1 ) C 2 = C C = C ( C = C 2 ) C O ) C,58 80 81 97 130 215 222 251 310 414 461 577 646 656 807 837 901 952 1019 1057 1060 1070 1073 1074 1117 1120 1217 1274 1279 1283 1288 1291 1380 1395 1569 1742 1750 1754 1767 1803 1825 1873 1883 1906 1910 2003,CC1(OC(C([Se]1)(CC2=CC=C(C=C2)CO)CC(=S)C3(C(OC(O3)(C)C)C4=CC=C(C=C4)CO)CC(=S)C5=CC=C(C=C5)[N+](C)(C)C)C6=CC=C(C=C6)CO)C,CC1(OC(C([Se]1)(CC2=CC=C(C=C2)CO)CC(=S)C3(C(OC(O3)(C)C)C4=CC=C(C=C4)CO)CC(=S)C5=CC=C(C=C5)[N+](C)(C)C)C6=CC=C(C=C6)CO)C,58 80 97 110 215 222 286 310 354 372 409 414 453 490 603 608 610 628 651 656 789 807 813 826 837 878 901 1019 1038 1057 1060 1070 1073 1113 1120 1171 1180 1256 1274 1279 1316 1380 1385 1407 1412 1497 1656 1697 1730 1734 1750 1754 1767 1783 1803 1810 1873 1985,40.0,40.0,26.181818181818183,26.181818181818183,21.705426356589147,21.705426356589147,25.31645569620253,25.31645569620253,13.705583756345177,13.705583756345177,18.852459016393443,18.852459016393443,18.852459016393443,18.852459016393443,25.454545454545453,25.454545454545453,24.324324324324326,24.324324324324326,20.88607594936709,20.88607594936709,24.324324324324326,24.324324324324326,21.656050955414013,21.656050955414013,24.324324324324326,24.324324324324326,47.05882352941176,47.05882352941176,31.746031746031743,31.746031746031743,CC1(C)OC(c2ccc(CO)cc2)O1,CC1(C)OC(c2ccc(CO)cc2)C(CC(=S)c2ccc([N+](C)(C)C)cc2)(C(=S)CC2(Cc3ccc(CO)cc3)[Se]C(C)(C)OC2c2ccc(CO)cc2)O1,0,0.0
1402,C C C C C N 1 C C = C [C@@] 2 3 [C@@H] ( [C@@H] 4 [C@H] ( O 2 ) / C = C \ C C C C O C 4 = O ) C ( = O ) N ( C 3 C 1 = O ) [C@H] ( C C 5 = C C = C C = C 5 ) C O,1 12 37 39 79 80 99 110 194 202 222 231 276 278 294 314 376 389 400 431 441 482 570 589 591 593 650 656 662 721 765 780 781 787 794 807 857 893 926 935 941 950 951 953 967 1019 1028 1047 1057 1058 1060 1066 1070 1083 1088 1089 1092 1128 1145 1147 1181 1182 1199 1224 1249 1333 1380 1411 1444 1457 1464 1496 1499 1521 1584 1614 1616 1629 1716 1750 1754 1767 1810 1832 1848 1849 1855 1873 1911 1961 1965 2001,CCCCCN1CC=C[C@@]23[C@@H]([C@@H]4[C@H](O2)/C=C\CCCCOC4=O)C(=O)N(C3C1=O)[C@H](CC5=CC=CC=C5)CO,CCCCCN1CC=C[C@@]23[C@@H]([C@@H]4[C@H](O2)/C=C\CCCCOC4=O)C(=O)N(C3C1=O)[C@H](CC5=CC=CC=C5)CO,1 5 37 39 79 80 99 110 222 231 276 294 314 376 389 400 441 482 591 593 650 656 721 765 780 787 794 807 857 893 926 935 941 950 951 953 1019 1028 1047 1057 1058 1060 1066 1070 1083 1088 1089 1128 1145 1147 1181 1182 1199 1224 1249 1333 1380 1444 1457 1464 1499 1521 1614 1716 1750 1754 1767 1810 1832 1849 1873 1911 1961 2001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,CCCCCN1CC=C[C@]23O[C@@H]4/C=C\CCCCOC(=O)[C@@H]4[C@H]2C(=O)N([C@@H](CO)Cc2ccccc2)C3C1=O,CCCCCN1CC=C[C@]23O[C@@H]4/C=C\CCCCOC(=O)[C@@H]4[C@H]2C(=O)N([C@@H](CO)Cc2ccccc2)C3C1=O,1,1.0
1403,C C C N ( C ( C 1 = C C ( = C C ( = C 1 ) C ) C ) C ( = O ) N C ( C ) ( C ) C ) C ( = O ) C ( C ( C ) C C ) N C ( = O ) O C ( C ) ( C ) C,1 80 114 117 124 223 227 231 283 294 330 345 354 362 392 460 477 543 571 573 603 629 650 695 752 778 800 807 860 875 881 888 893 1040 1057 1118 1152 1206 1280 1309 1351 1354 1365 1374 1375 1380 1491 1541 1544 1574 1678 1682 1719 1722 1758 1761 1785 1823 1824 1859 1861 1871 1873 1917 1951 1953 2037,CCC(C)C(C(=O)N(CCC)C(C1=CC(=CC(=C1)C)C)C(=O)NC(C)(C)C)NC(=O)C(C(C)CC)N(C(C)(C)C)C(=O)C(C(C)CC)O,CCC(C)C(C(=O)N(CCC)C(C1=CC(=CC(=C1)C)C)C(=O)NC(C)(C)C)NC(=O)C(C(C)CC)N(C(C)(C)C)C(=O)C(C(C)CC)O,1 66 80 114 117 227 283 294 330 345 354 392 426 460 472 573 599 603 607 650 794 807 846 860 875 881 888 1057 1118 1152 1206 1354 1365 1380 1407 1411 1471 1491 1530 1531 1541 1544 1678 1682 1719 1722 1761 1785 1823 1861 1873 1917 1946 1950 1951 1953 2037,87.2340425531915,87.2340425531915,73.91304347826086,73.91304347826086,73.11827956989248,73.11827956989248,74.13793103448276,74.13793103448276,59.34065934065934,59.34065934065934,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,69.38775510204081,69.38775510204081,66.0,66.0,62.878787878787875,62.878787878787875,67.67676767676768,67.67676767676768,64.12213740458014,64.12213740458014,66.0,66.0,76.92307692307693,76.92307692307693,67.6923076923077,67.6923076923077,CCCN(C(=O)C(NC(=O)OC(C)(C)C)C(C)CC)C(C(=O)NC(C)(C)C)c1cc(C)cc(C)c1,CCCN(C(=O)C(NC(=O)C(C(C)CC)N(C(=O)C(O)C(C)CC)C(C)(C)C)C(C)CC)C(C(=O)NC(C)(C)C)c1cc(C)cc(C)c1,0,0.0
1404,C O C 1 = C C = C ( C = C 1 ) S ( = O ) ( = O ) N ( C C 2 C C C C 2 ) C [C@H] ( [C@H] ( C C 3 = C C = C C = C 3 ) N C ( = O ) O [C@@H] 4 C C N C 4 ) O,1 29 32 44 79 80 117 119 187 208 227 234 282 305 319 322 350 389 419 470 484 588 593 649 650 666 695 715 718 781 807 815 831 834 837 841 857 881 888 890 895 903 910 926 974 1019 1028 1050 1057 1066 1088 1114 1126 1152 1179 1199 1259 1308 1325 1328 1330 1350 1380 1391 1399 1461 1476 1536 1546 1598 1692 1746 1750 1754 1758 1771 1860 1873 1917 1946,COC1=CC=C(C=C1)S(=O)(=O)N(CC2CCCC2)C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)O[C@H]4CCNC4)O,COC1=CC=C(C=C1)S(=O)(=O)N(CC2CCCC2)C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)O[C@H]4CCNC4)O,1 29 32 79 80 117 119 208 227 234 282 305 319 322 350 389 419 470 484 548 649 650 695 715 718 781 807 815 831 834 837 841 857 881 888 890 926 1019 1028 1050 1057 1066 1088 1114 1126 1145 1152 1179 1199 1308 1325 1328 1330 1380 1399 1461 1476 1536 1598 1692 1750 1754 1758 1771 1860 1873 1917 1946,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2CCNC2)cc1,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCNC2)cc1,0,0.0
1405,C C [N+] ( = C C ) [O-],10 28 53 75 80 97 113 294 315 689 694 702 715 789 838 844 871 889 981 1057 1071 1174 1178 1244 1319 1332 1665 1773 1829 1842 1877 1899 1963 1972,CC/[N+](=C/C=C/C=C(/C(=C/C=S)/C=S)\C=S)/C=C/C=C(\C(=C/C=C(\CC)/[N+](=C/C)/[O-])\C=S)/C=C/C=C(\CC)/[O-],CC/[N+](=C/C=C/C=C(/C(=C/C=S)/C=S)\C=S)/C=C/C=C(\C(=C/C=C(\CC)/[N+](=C/C)/[O-])\C=S)/C=C/C=C(\CC)/[O-],31 48 54 80 97 117 157 162 290 294 369 420 432 613 631 691 694 715 725 757 759 760 780 807 838 844 858 898 951 981 1057 1071 1079 1226 1279 1319 1383 1418 1515 1535 1588 1623 1626 1643 1668 1678 1843 1864 1873 1963 2024,56.75675675675676,56.75675675675676,32.53012048192771,32.53012048192771,18.571428571428573,18.571428571428573,20.408163265306122,20.408163265306122,4.4520547945205475,4.4520547945205475,3.6363636363636362,3.6363636363636362,3.6363636363636362,3.6363636363636362,15.384615384615385,15.384615384615385,13.924050632911392,13.924050632911392,9.90990990990991,9.90990990990991,15.384615384615385,15.384615384615385,11.926605504587156,11.926605504587156,13.924050632911392,13.924050632911392,35.714285714285715,35.714285714285715,18.181818181818183,18.181818181818183,CC=[N+]([O-])CC,C/C=[N+]([O-])/C(=C/C=C(C=S)\C(=C/C=C/[N+](=C\C=C\C=C(C=S)\C(C=S)=C\C=S)CC)\C=C\C=C(\[O-])CC)CC,0,0.0
1406,C C 1 = C C C [C@] 2 ( [C@H] 1 C C [C@@] 3 4 [C@@H] 2 C [C@@H] 5 C ( C 3 = O ) [C@] 5 ( C 4 = O ) C ) C,9 87 107 142 154 171 180 196 268 269 314 478 519 544 621 650 699 705 720 853 859 926 938 994 1019 1052 1057 1060 1087 1138 1147 1162 1181 1240 1274 1292 1325 1380 1477 1508 1539 1552 1591 1596 1605 1613 1663 1714 1722 1761 1781 1816 1871 1873 1897 1920 1950 2025 2033,CC1=CCC[C@]2([C@H]1CC[C@@]34[C@@H]2[C@@H]5C[C@H]6[C@]3(C4=O)C(=O)[C@@]7([C@@H]8C[C@H]8[C@]9(C7CCC=C9C)C)C(=O)[C@@]6(C5=O)C)C,CC1=CCC[C@]2([C@H]1CC[C@@]34[C@@H]2[C@@H]5C[C@H]6[C@]3(C4=O)C(=O)[C@@]7([C@@H]8C[C@H]8[C@]9(C7CCC=C9C)C)C(=O)[C@@]6(C5=O)C)C,10 51 142 171 196 201 314 371 455 478 480 519 530 544 568 591 617 650 674 699 733 742 768 796 838 859 926 1019 1057 1060 1075 1147 1162 1262 1274 1288 1292 1325 1380 1432 1477 1478 1486 1508 1537 1616 1635 1663 1722 1732 1736 1765 1781 1873 1897 1925 1950 1970 2033,94.11764705882352,94.11764705882352,87.8048780487805,87.8048780487805,96.0,96.0,92.85714285714286,92.85714285714286,35.55555555555556,35.55555555555556,39.75155279503105,39.75155279503105,39.75155279503105,39.75155279503105,55.26315789473685,55.26315789473685,51.28205128205128,51.28205128205128,39.31623931623932,39.31623931623932,55.26315789473685,55.26315789473685,50.92592592592593,50.92592592592593,51.28205128205128,51.28205128205128,71.875,71.875,40.845070422535215,40.845070422535215,CC1=CCC[C@@]2(C)[C@H]1CC[C@]13C(=O)C4[C@@H](C[C@@H]12)[C@]4(C)C3=O,CC1=CCC[C@]2(C)[C@H]3[C@@H]4C[C@@H]5[C@@](C)(C4=O)C(=O)[C@]4(C(=O)[C@@]56C(=O)[C@]36CC[C@@H]12)C1CCC=C(C)[C@@]1(C)[C@@H]1C[C@H]14,0,0.0
1407,C C ( C ) ( C ) [Si] ( C ) ( C ) O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) N 2 C = N C 3 = C 2 C ( = C N = C 3 N ) I ) O [Si] ( C ) ( C ) C ( C ) ( C ) C ) O [Si] ( C ) ( C ) C ( C ) ( C ) C,4 32 75 80 114 119 171 194 321 378 392 432 442 465 475 569 577 582 609 610 627 652 656 661 678 695 770 810 852 873 932 935 947 962 1013 1019 1057 1064 1095 1136 1164 1171 1176 1187 1275 1277 1287 1293 1380 1440 1452 1457 1459 1521 1532 1535 1576 1578 1642 1682 1683 1710 1722 1724 1766 1777 1815 1857 1873 1921 1950 1955 1979 2042 2043,CC1=C2C(=CN=C1N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C)ON4C=NC5=C4C(=CN=C5N)I,CC1=C2C(=CN=C1N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C)ON4C=NC5=C4C(=CN=C5N)I,75 80 114 194 252 288 378 392 431 442 465 577 582 609 610 630 656 661 676 695 751 788 862 932 935 941 947 962 1000 1013 1019 1026 1032 1057 1064 1095 1097 1136 1158 1164 1171 1176 1187 1287 1380 1402 1440 1452 1457 1459 1521 1535 1578 1642 1722 1724 1766 1815 1857 1873 1921 1950 1979 2043,89.87341772151899,89.87341772151899,90.28571428571428,90.28571428571428,76.82119205298014,76.82119205298014,75.0,75.0,59.352517985611506,59.352517985611506,63.02521008403361,63.02521008403361,63.02521008403361,63.02521008403361,72.0,72.0,66.99029126213593,66.99029126213593,63.30935251798561,63.30935251798561,65.38461538461539,65.38461538461539,62.142857142857146,62.142857142857146,65.38461538461539,65.38461538461539,86.48648648648648,86.48648648648648,74.24242424242425,74.24242424242425,CC(C)(C)[Si](C)(C)OC[C@H]1O[C@@H](n2cnc3c(N)ncc(I)c32)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C,Cc1c(N)ncc2ncn([C@@H]3O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]3On3cnc4c(N)ncc(I)c43)c12,0,0.0
1408,C 1 = C C = C 2 C ( = C 1 ) N = C ( S 2 ) C 3 = C ( C = C ( C = C 3 ) N C ( = O ) C 4 = C C ( = C C = C 4 ) Cl ) O C C ( = O ) O,63 77 80 141 162 165 184 191 216 222 245 289 352 378 389 407 461 486 526 535 536 557 561 571 592 650 675 680 684 695 720 758 786 807 843 875 878 885 980 1039 1088 1097 1138 1152 1187 1199 1380 1385 1427 1436 1440 1452 1475 1683 1689 1737 1750 1795 1816 1825 1855 1858 1870 1873 1917 1934 1970 1978 1985 2004,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)NC(=O)C4=CC(=CC=C4)Cl)ONC(=O)OC5=C(C=CC(=C5)NC(=O)C6=CC(=CC=C6)Cl)C7=NC8=CC=CC=C8S7,C1=CC=C2C(=C1)N=C(S2)C3=C(C=C(C=C3)NC(=O)C4=CC(=CC=C4)Cl)ONC(=O)OC5=C(C=CC(=C5)NC(=O)C6=CC(=CC=C6)Cl)C7=NC8=CC=CC=C8S7,54 77 162 165 184 191 216 258 289 291 352 378 461 486 526 557 561 592 650 675 680 695 757 758 789 807 843 870 875 885 980 1039 1088 1097 1104 1138 1152 1171 1199 1380 1385 1436 1448 1683 1729 1750 1758 1795 1816 1855 1858 1873 1917 1934 1970 1978 1985,78.125,78.125,87.35632183908046,87.35632183908046,77.53623188405797,77.53623188405797,75.0,75.0,42.66666666666667,42.66666666666667,44.26229508196721,44.26229508196721,44.26229508196721,44.26229508196721,51.78571428571429,51.78571428571429,47.82608695652174,47.82608695652174,45.562130177514796,45.562130177514796,49.122807017543856,49.122807017543856,47.30538922155689,47.30538922155689,46.55172413793103,46.55172413793103,74.28571428571429,74.28571428571429,71.21212121212122,71.21212121212122,O=C(O)COc1cc(NC(=O)c2cccc(Cl)c2)ccc1-c1nc2ccccc2s1,O=C(NOc1cc(NC(=O)c2cccc(Cl)c2)ccc1-c1nc2ccccc2s1)Oc1cc(NC(=O)c2cccc(Cl)c2)ccc1-c1nc2ccccc2s1,0,0.0
