id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4,fingerprints_output_ECFP4,MACCS_Inv_0,MACCS_Inv_NaN,Avalon_Inv_0,Avalon_Inv_NaN,RDK4_Inv_0,RDK4_Inv_NaN,RDK4-L_Inv_0,RDK4-L_Inv_NaN,HashAP_Inv_0,HashAP_Inv_NaN,TT_Inv_0,TT_Inv_NaN,HashTT_Inv_0,HashTT_Inv_NaN,ECFP0_Inv_0,ECFP0_Inv_NaN,ECFP2_Inv_0,ECFP2_Inv_NaN,ECFP4_Inv_0,ECFP4_Inv_NaN,FCFP2_Inv_0,FCFP2_Inv_NaN,FCFP4_Inv_0,FCFP4_Inv_NaN,AEs_Inv_0,AEs_Inv_NaN,ECFP2*_Inv_0,ECFP2*_Inv_NaN,ECFP4*_Inv_0,ECFP4*_Inv_NaN
1293,O=C(c1cccc(Cl)c1)N1C(=O)N(C2CCCC2)CC12CCSC2,92 165 216 285 299 314 412 555 561 590 592 602 618 650 675 684 719 789 807 875 890 926 935 1019 1028 1039 1060 1063 1088 1108 1162 1172 1325 1380 1385 1442 1455 1459 1504 1671 1683 1750 1784 1858 1873 1899 1910 1917 1985 1993,C1CCC(C1)N2CC3(CCSC3)N(C2=O)C(=O)C4=CC(=CC=C4)Cl,92 165 216 285 299 314 412 555 561 590 592 602 618 650 675 684 719 789 807 875 890 926 935 1019 1028 1039 1060 1063 1088 1108 1162 1172 1325 1380 1385 1442 1455 1459 1504 1671 1683 1750 1784 1858 1873 1899 1910 1917 1985 1993,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1294,CCCCCC(=O)N(CC)S(=O)(=O)c1cccc(N(C=NC)c2nc3ccccc3s2)c1,51 80 112 119 162 188 204 207 288 289 294 319 350 355 378 461 462 506 557 575 591 619 650 675 694 725 785 794 807 815 854 875 881 885 932 943 950 964 980 983 1039 1057 1088 1096 1097 1199 1202 1238 1263 1267 1380 1444 1476 1564 1750 1855 1873 1877 1911 1917 1964,CCCCCC(=O)N(C1=CC(=CC=C1)S(=O)(=O)N(CC)C=NC)C2=NC3=CC=CC=C3S2,80 119 162 188 207 274 288 289 294 319 350 378 461 489 506 557 574 575 591 619 650 675 694 702 725 785 794 807 815 858 875 881 885 932 943 964 965 966 980 1039 1057 1088 1096 1097 1199 1238 1263 1267 1281 1380 1416 1444 1476 1564 1576 1750 1855 1873 1877 1911 1917,94.5945945945946,94.5945945945946,92.22972972972973,92.22972972972973,76.77419354838709,76.77419354838709,74.31192660550458,74.31192660550458,65.24216524216524,65.24216524216524,63.63636363636363,63.63636363636363,63.63636363636363,63.63636363636363,100.0,100.0,93.93939393939394,93.93939393939394,80.0,80.0,100.0,100.0,91.48936170212765,91.48936170212765,93.93939393939394,93.93939393939394,89.47368421052632,89.47368421052632,71.83098591549296,71.83098591549296
1295,O=P(O)(OCC(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1 27 80 101 114 118 184 192 486 499 650 695 803 807 943 972 993 1041 1050 1386 1398 1453 1683 1716 1838 1928 1953 1970 2009,C(C(F)F)OP(=O)(C(C(C(C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1 27 80 101 114 118 184 192 486 499 650 695 803 807 943 972 993 1041 1050 1386 1398 1453 1683 1716 1838 1928 1953 1970 2009,100.0,100.0,97.83783783783784,97.83783783783784,100.0,100.0,100.0,100.0,54.81927710843374,54.81927710843374,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,64.28571428571429,64.28571428571429,64.28571428571429,64.28571428571429,64.64646464646465,64.64646464646465,64.28571428571429,64.28571428571429,64.64646464646465,64.64646464646465,64.28571428571429,64.28571428571429,100.0,100.0,100.0,100.0
1296,CN1C(=O)N(c2ccccc2)CCn2c3ncc2c1cccs3,14 36 45 92 241 314 378 383 389 537 634 650 675 811 871 888 926 935 987 1049 1057 1088 1145 1199 1295 1380 1437 1452 1457 1480 1496 1535 1567 1647 1687 1701 1750 1825 1845 1873 1917 2000 2017,CN1C2=CN=C3N(CCN3C2=CC=CC=C4N(C1=O)C)C5=CC=CS5,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1297,Cc1c2nc(n3c(C(=O)N4CCN(CCN5CCCCC5)CC4C)ccc13)O2,2 45 74 80 127 242 252 378 488 544 548 579 650 656 692 734 739 807 845 866 869 925 926 935 942 991 1019 1028 1057 1080 1145 1309 1380 1422 1441 1453 1462 1480 1482 1504 1511 1587 1722 1750 1791 1810 1855 1873 1917 1932 1998 2021,CC1CN(CCN1C(=O)C2=CC=C3N2C4=C(C(=C3C)C)C)CCN5CCCCC5,InvalidSMILE,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1298,O=C(NC(=O)c1ccc(C(F)(F)F)cc1)C1=CC=C(Oc2cc(Br)ccc2O)C1=O,114 275 306 314 328 383 414 486 650 695 725 728 760 766 807 809 875 909 930 944 1119 1152 1157 1168 1249 1260 1380 1385 1417 1453 1475 1476 1492 1567 1602 1607 1617 1631 1665 1697 1700 1750 1873 1917 1928 1955 1970 2044,C1=CC(=CC=C1C(=O)NC(=C2C(=O)C(=C(F)F)C(=C(F)F)C2=O)OC3=C(C=CC(=C3)Br)O)C(F)(F)F,114 241 314 346 383 427 486 504 650 695 728 761 766 807 809 872 875 909 930 944 1064 1119 1133 1152 1157 1168 1260 1273 1380 1385 1417 1436 1453 1475 1476 1602 1607 1631 1665 1697 1729 1750 1873 1917 1928 1947 1970 2044,95.45454545454545,95.45454545454545,53.266331658291456,53.266331658291456,52.142857142857146,52.142857142857146,51.041666666666664,51.041666666666664,54.666666666666664,54.666666666666664,50.57471264367817,50.57471264367817,50.57471264367817,50.57471264367817,73.68421052631578,73.68421052631578,62.96296296296296,62.96296296296296,57.52212389380531,57.52212389380531,73.68421052631578,73.68421052631578,64.81481481481481,64.81481481481481,62.96296296296296,62.96296296296296,73.52941176470588,73.52941176470588,60.0,60.0
1299,CC(=O)OC(=O)NCCOc1ccccc1[N+](=O)[O-],13 80 164 197 338 354 490 650 667 695 715 716 753 807 838 882 898 1017 1035 1057 1088 1152 1195 1199 1234 1269 1280 1380 1410 1452 1518 1750 1758 1790 1873 1917 1963 1970 1984,CC(=O)OC(=O)NCCOC1=CC=CC=C1[N+](=O)[O-],13 80 164 197 338 354 490 650 667 695 715 716 753 807 838 882 898 1017 1035 1057 1088 1152 1195 1199 1234 1269 1280 1380 1410 1452 1518 1750 1758 1790 1873 1917 1963 1970 1984,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1300,COc1ccc2c(c1)N(c1ccccc1C(C)=O)C(=O)C2=O,314 322 352 498 650 680 695 718 781 807 813 841 875 879 935 982 1017 1052 1057 1088 1199 1295 1352 1380 1447 1473 1476 1536 1556 1647 1686 1750 1820 1873 1899 1917 1972 1978 1991,CC(=O)C1=CC=CC=C1N2C3=C(C=CC(=C3)OC)C(=O)C2=O,314 322 352 498 650 680 695 718 781 807 813 841 875 879 935 982 1017 1052 1057 1088 1199 1295 1352 1380 1447 1473 1476 1536 1556 1647 1686 1750 1820 1873 1899 1917 1972 1978 1991,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1301,COC(=O)c1cc(OC)ccc1S(=O)(=O)c1cc(C(=O)N2CCCC2)ccc1O,145 322 329 350 369 392 497 583 618 638 640 650 695 718 743 781 807 841 875 906 926 935 936 942 1028 1057 1102 1152 1247 1380 1385 1475 1476 1480 1504 1536 1571 1602 1607 1697 1750 1766 1873 1917 1972 1991 1998 2009,COC1=CC(=C(C=C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)N3CCCC3)O)C(=O)OC,145 322 329 350 369 392 497 583 618 638 640 650 695 718 743 781 807 841 875 906 926 935 936 942 1028 1057 1102 1152 1247 1380 1385 1475 1476 1480 1504 1536 1571 1602 1607 1697 1750 1766 1873 1917 1972 1991 1998 2009,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1302,COc1cccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3C=CC(=O)NC(C)C)CC2)c1,1 31 117 268 283 319 322 327 350 362 366 405 441 472 562 575 585 650 694 695 707 755 757 781 800 807 835 841 875 926 935 942 961 972 1028 1039 1057 1088 1152 1181 1199 1380 1404 1447 1476 1480 1504 1536 1556 1589 1729 1750 1873 1917 1972 1991 2009,CC(C)NC(=O)/C=C/C1=CC=CC=C1C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC(=C3)OC,1 31 117 268 283 319 322 327 350 362 366 405 441 472 562 575 585 650 694 695 707 755 757 781 800 807 835 841 875 926 935 942 961 972 1028 1039 1057 1088 1152 1181 1199 1380 1404 1447 1476 1480 1504 1536 1556 1589 1729 1750 1873 1917 1972 1991 2009,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1303,CC(C)(C)C1CCCC2(CCCC(C(=O)O)(C(=O)Oc3cc(Cl)ccc3F)O2)C1,6 58 86 114 149 165 184 216 255 389 392 541 561 611 650 656 679 695 699 719 799 807 816 824 833 875 878 925 926 1019 1028 1033 1057 1060 1096 1162 1216 1325 1380 1618 1643 1664 1683 1692 1729 1730 1750 1766 1840 1873 1917 1928 1970 2028,CC(C)(C)C1CCCC2(C1)CCCC(O2)(C(=O)O)C(=O)OC3=C(C=CC(=C3)Cl)F,6 58 86 114 149 165 184 216 255 389 392 541 561 611 650 656 679 695 699 719 799 807 816 824 833 875 878 925 926 1019 1028 1033 1057 1060 1096 1162 1216 1325 1380 1618 1643 1664 1683 1692 1729 1730 1750 1766 1840 1873 1917 1928 1970 2028,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1304,COc1ccc(NC(=O)CCn2c(=O)n(CC3CCCS3)c(=O)c3ccccc32)cc1,41 45 80 85 154 161 191 314 322 360 373 504 650 675 695 718 771 781 789 802 807 831 841 843 901 904 908 926 935 998 1019 1028 1057 1077 1088 1145 1152 1199 1207 1237 1239 1285 1290 1325 1357 1380 1382 1397 1526 1536 1564 1573 1696 1750 1814 1816 1873 1917 1978,COC1=CC=C(C=C1)NC(=O)CCN2C(=O)C3=CC=CC=C3N(C2=O)CC4CCCS4,41 45 80 85 154 191 314 322 360 373 504 650 675 695 718 771 781 789 802 807 831 841 843 901 908 926 935 998 1019 1028 1057 1077 1088 1145 1152 1199 1207 1237 1239 1285 1290 1325 1357 1380 1382 1397 1526 1536 1564 1573 1696 1750 1814 1816 1873 1914 1917 1978 2015,100.0,100.0,97.00854700854701,97.00854700854701,100.0,100.0,100.0,100.0,91.72661870503596,91.72661870503596,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.6043956043956,95.6043956043956,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.44262295081968,93.44262295081968
1305,CNC(=Cc1ccc(OC)cc1)Sc1ccccc1,25 27 116 322 345 376 389 458 575 692 694 695 718 781 807 811 831 841 1057 1071 1088 1152 1198 1199 1325 1380 1414 1430 1536 1746 1750 1873 2033,CN/C(=C\C1=CC=C(C=C1)OC)/SC2=CC=CC=C2,25 27 116 322 345 376 389 458 575 692 694 695 718 781 807 811 831 841 1057 1071 1088 1152 1198 1199 1325 1380 1414 1430 1536 1746 1750 1873 2033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1306,COC(=O)c1cc(OC(C)(C)C)ccc1C(=O)OC1CCCOC1=O,2 12 37 67 110 114 145 314 322 329 392 441 548 650 656 695 718 769 785 807 823 841 875 906 926 936 941 950 972 1019 1028 1057 1126 1152 1283 1325 1380 1456 1464 1468 1635 1721 1750 1859 1873 1917 1991,CC(C)(C)OC1=CC(=C(C=C1)C(=O)OC)C(=O)OC2CCCOC2=O,2 12 37 67 110 114 145 314 322 329 392 441 548 650 656 695 718 769 785 807 823 841 875 906 926 936 941 950 972 1019 1028 1057 1126 1152 1283 1325 1380 1456 1464 1468 1635 1721 1750 1859 1873 1917 1991,100.0,100.0,99.03846153846155,99.03846153846155,100.0,100.0,100.0,100.0,93.39622641509435,93.39622641509435,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1307,CCC(=O)Nc1cccc2c1=CC=C(Br)C=CC=2,41 80 294 345 461 547 608 650 728 737 807 862 898 909 933 1039 1057 1088 1097 1141 1152 1224 1249 1292 1311 1353 1380 1459 1631 1640 1696 1750 1796 1816 1872 1873 1917 1948,CCC(=O)NC1=CC=CC2=CC=C3C=CC=C3C=CC2=C1,41 46 80 84 294 345 384 547 579 650 807 862 898 944 965 1057 1095 1128 1141 1152 1179 1249 1380 1427 1430 1708 1796 1816 1873 1917,67.64705882352942,67.64705882352942,46.97986577181208,46.97986577181208,14.942528735632186,14.942528735632186,17.1875,17.1875,60.1063829787234,60.1063829787234,47.91666666666667,47.91666666666667,47.91666666666667,47.91666666666667,77.27272727272727,77.27272727272727,52.94117647058824,52.94117647058824,36.58536585365854,36.58536585365854,30.0,30.0,20.43010752688172,20.43010752688172,52.94117647058824,52.94117647058824,57.692307692307686,57.692307692307686,36.0,36.0
1308,Cc1nc2ccc1cc2NC(=O)CCCOC(=O)COc1cccc(F)c1,13 41 59 80 92 147 203 207 230 256 322 378 409 562 643 650 695 699 777 807 875 961 1034 1039 1057 1088 1097 1152 1224 1272 1277 1380 1382 1386 1452 1487 1498 1501 1564 1670 1718 1722 1734 1750 1816 1855 1873 1887 1911 1917 1928 1948 1996 2004,CC1=C(C=C2C=CC3=CC(=C(N=C3C2=N1)C)NC(=O)CCCOC(=O)COC4=CC(=CC=C4)F)NC(=O)CCCOC5=CC(=CC=C5)F,13 41 80 83 92 147 203 230 322 378 475 562 643 650 695 699 777 807 875 1034 1039 1057 1088 1152 1224 1272 1277 1380 1382 1386 1452 1487 1501 1564 1670 1718 1722 1724 1734 1750 1816 1855 1873 1874 1879 1887 1911 1912 1917 1928 1948 1996 2004,89.83050847457628,89.83050847457628,81.34328358208955,81.34328358208955,89.8989898989899,89.8989898989899,92.85714285714286,92.85714285714286,45.431472081218274,45.431472081218274,46.73913043478261,46.73913043478261,46.73913043478261,46.73913043478261,56.25,56.25,54.63917525773196,54.63917525773196,48.61111111111111,48.61111111111111,56.25,56.25,50.70422535211267,50.70422535211267,54.63917525773196,54.63917525773196,93.75,93.75,78.33333333333333,78.33333333333333
1309,COc1ccc2c(OC(=O)N(CCCCC(C)C)CCCN(C)S(C)(=O)=O)c1C=CC2=O,1 80 81 94 213 249 283 314 333 350 352 406 547 636 650 680 692 695 739 747 781 807 841 881 934 963 976 978 1057 1074 1154 1163 1263 1272 1283 1321 1334 1337 1380 1476 1536 1669 1729 1747 1750 1757 1847 1860 1873 1885 1911 1917 1951 1968 1969 1970,CC(C)CCCCN(CCCN(C)S(=O)(=O)C)C(=O)OC1=C(C2=C(C=C1)C(=O)C=CC2=O)OC(=O)N(CCCCC(C)C)CCCN(C)S(=O)(=O)C,1 75 80 81 94 213 283 302 314 333 350 352 406 544 547 594 636 650 680 692 695 739 747 781 807 881 963 978 1057 1152 1154 1163 1263 1272 1283 1295 1334 1337 1380 1476 1669 1729 1747 1750 1757 1847 1860 1873 1911 1917 1951 1968 1970,97.14285714285714,97.14285714285714,71.88940092165899,71.88940092165899,81.98198198198197,81.98198198198197,77.21518987341773,77.21518987341773,51.95652173913044,51.95652173913044,54.44444444444444,54.44444444444444,54.44444444444444,54.44444444444444,61.53846153846154,61.53846153846154,57.009345794392516,57.009345794392516,52.348993288590606,52.348993288590606,58.490566037735846,58.490566037735846,52.348993288590606,52.348993288590606,57.009345794392516,57.009345794392516,88.57142857142857,88.57142857142857,75.80645161290323,75.80645161290323
1310,CSc1nc(Sc2ccccc2)nc(=O)n1S(=O)(=O)c1ccccc1,27 116 158 314 319 350 374 378 389 394 445 552 575 650 682 747 761 800 808 811 932 935 1057 1086 1088 1171 1199 1226 1380 1476 1551 1627 1723 1750 1802 1855 1873 1887,CSC1=NC(=O)N(C(=N1)SC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3,27 116 158 314 319 350 374 378 389 394 445 552 575 650 682 747 797 800 811 874 932 935 1057 1086 1088 1199 1226 1380 1476 1478 1551 1723 1750 1802 1855 1873 1887 2025,100.0,100.0,94.55252918287937,94.55252918287937,97.36842105263158,97.36842105263158,96.0,96.0,82.64462809917356,82.64462809917356,92.3076923076923,92.3076923076923,92.3076923076923,92.3076923076923,100.0,100.0,100.0,100.0,89.33333333333333,89.33333333333333,100.0,100.0,94.52054794520548,94.52054794520548,100.0,100.0,100.0,100.0,80.95238095238095,80.95238095238095
1311,Cn1c2cc3ccc2c(C(=O)N2CCOCC2)c31,11 22 45 203 523 564 580 586 616 650 656 696 743 807 833 875 926 935 942 950 1057 1079 1114 1145 1357 1380 1405 1440 1441 1480 1504 1733 1750 1855 1873 1917 2009,CN1C2=C(C=C3C=CC4=C(C3=C2)N(C5=C4C=CC6=C5N(C7=C6N(C8=C7C=CC(=C8)C(=O)N9CCOCC9)C)C)C)C=C1C(=O)N1CCOCC1,11 22 45 65 203 226 229 306 488 497 523 541 564 579 580 618 650 656 807 818 836 875 926 935 942 950 1057 1145 1178 1344 1357 1380 1383 1385 1405 1440 1441 1480 1504 1697 1733 1750 1766 1855 1873 1889 1917 1921 1932 2009 2027 2041,81.81818181818183,81.81818181818183,51.15606936416185,51.15606936416185,66.29213483146067,66.29213483146067,67.24137931034483,67.24137931034483,22.54025044722719,22.54025044722719,30.612244897959183,30.612244897959183,30.612244897959183,30.612244897959183,36.0,36.0,34.65346534653465,34.65346534653465,29.80132450331126,29.80132450331126,36.0,36.0,33.33333333333333,33.33333333333333,34.65346534653465,34.65346534653465,88.0,88.0,50.847457627118644,50.847457627118644
1312,CC(=O)N(Cc1cccc(Cl)c1)c1ccccc1C(=O)C#N,14 47 80 146 161 165 216 507 561 592 626 650 674 681 725 767 783 790 803 807 875 881 1017 1039 1047 1057 1066 1088 1199 1362 1380 1384 1447 1588 1677 1683 1750 1754 1873 1917 1991 2018,CC(=O)N(CC1=CC(=CC=C1)Cl)C2=CC=CC=C2/C(=C(\C#N)/C3=CC=CC=C3N(CC4=CC(=CC=C4)Cl)C(=O)C)/C#N,14 80 146 165 216 507 561 592 626 650 674 725 783 790 803 807 875 881 1017 1026 1039 1047 1057 1066 1088 1199 1319 1362 1366 1380 1384 1447 1588 1677 1683 1750 1754 1851 1873 1917 1991 2018,80.48780487804879,80.48780487804879,75.22935779816514,75.22935779816514,69.56521739130434,69.56521739130434,71.42857142857143,71.42857142857143,39.81900452488688,39.81900452488688,42.35294117647059,42.35294117647059,42.35294117647059,42.35294117647059,52.38095238095239,52.38095238095239,50.588235294117645,50.588235294117645,46.72131147540984,46.72131147540984,50.588235294117645,50.588235294117645,46.72131147540984,46.72131147540984,50.588235294117645,50.588235294117645,92.5925925925926,92.5925925925926,82.6086956521739,82.6086956521739
1313,CCCCNC(=O)N(CC)CCN(C(N)=O)C(=O)OC,17 80 140 158 193 197 294 368 591 650 667 685 695 794 807 841 881 895 932 978 1008 1057 1082 1152 1171 1198 1263 1614 1648 1767 1826 1876 1911 1917 1940 1951,CCCCNC(=O)N(CCN(CC)C(=O)N(CC)C(=O)N(CC)C(=O)OC)C(=O)N,49 80 98 140 158 193 197 294 368 591 605 650 664 667 685 695 794 807 841 881 895 917 932 978 1008 1029 1057 1082 1152 1171 1198 1263 1648 1817 1826 1876 1911 1917 1940 1951 1989,96.15384615384616,96.15384615384616,83.49514563106796,83.49514563106796,97.5609756097561,97.5609756097561,96.7741935483871,96.7741935483871,49.034749034749034,49.034749034749034,53.191489361702125,53.191489361702125,53.191489361702125,53.191489361702125,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,60.97560975609756,60.97560975609756,66.66666666666666,66.66666666666666,62.96296296296296,62.96296296296296,66.66666666666666,66.66666666666666,100.0,100.0,75.0,75.0
1314,Cc1nn2c(C)cccc2c1C(=O)N1CCN(CC(=O)N2CCC2)CC1(C)C,45 74 80 92 171 212 369 378 412 451 531 568 586 602 629 650 676 752 760 807 883 926 935 1009 1028 1039 1057 1060 1075 1083 1088 1274 1285 1312 1313 1338 1380 1480 1504 1722 1730 1739 1750 1777 1791 1873 1878 1917 1956 2009 2035,CC1=CC=CC2=C(C(=NN12)C)C(=O)N3CCCN(CC3)C(=O)CN4CCN(C(C4)(C)C)C(=O)C5=C6C=CC=C(N6N=C5C)C,45 74 80 92 171 212 369 378 412 451 531 568 586 602 629 650 676 752 760 807 833 883 926 935 942 1009 1028 1039 1057 1060 1075 1083 1088 1274 1285 1312 1313 1338 1380 1480 1504 1589 1722 1730 1739 1750 1777 1791 1873 1878 1917 1956 2009 2035,92.06349206349206,92.06349206349206,94.80122324159022,94.80122324159022,97.77777777777777,97.77777777777777,96.49122807017544,96.49122807017544,59.01639344262295,59.01639344262295,62.13592233009708,62.13592233009708,62.13592233009708,62.13592233009708,63.63636363636363,63.63636363636363,63.63636363636363,63.63636363636363,62.601626016260155,62.601626016260155,63.63636363636363,63.63636363636363,62.601626016260155,62.601626016260155,63.63636363636363,63.63636363636363,100.0,100.0,94.44444444444444,94.44444444444444
1315,Nc1nnc(N=CC2=Cc3cc4cc(ccc4Cl)c3=N2)s1,84 162 202 203 231 254 366 378 561 666 675 684 694 725 786 809 864 875 897 927 956 1014 1123 1151 1164 1171 1264 1278 1344 1380 1396 1398 1448 1457 1560 1586 1655 1683 1687 1750 1816 1855 1873 1959,C1=CC(=C(C=C2C1=CC(=N2)/N=C/C3=NN=C(S3)N)/C=N/C4=NN=C(S4)N)Cl,134 162 202 327 366 378 394 427 474 541 561 598 666 675 684 694 725 799 806 864 875 896 916 956 961 980 1123 1151 1160 1164 1171 1174 1195 1264 1350 1380 1398 1457 1614 1683 1750 1782 1816 1817 1855 1873 1959,78.72340425531915,78.72340425531915,68.65203761755487,68.65203761755487,26.973684210526315,26.973684210526315,28.31858407079646,28.31858407079646,64.51612903225806,64.51612903225806,51.515151515151516,51.515151515151516,51.515151515151516,51.515151515151516,71.42857142857143,71.42857142857143,57.377049180327866,57.377049180327866,43.29896907216495,43.29896907216495,54.83870967741935,54.83870967741935,40.4040404040404,40.4040404040404,54.83870967741935,54.83870967741935,66.66666666666666,66.66666666666666,42.1875,42.1875
1316,CCCCn1nc2nc3[nH]c(=O)c(=CC=C4CCCCO4)nc1n2c1ccccc31,45 63 76 80 105 110 158 217 240 289 294 310 314 378 411 414 420 441 548 556 591 650 656 694 750 794 810 814 843 890 926 935 950 1008 1028 1030 1057 1088 1114 1123 1145 1152 1199 1249 1285 1357 1369 1380 1562 1573 1595 1682 1717 1738 1745 1750 1855 1866 1873 1882 1911 1956 2016,CCCCN1C2=NN(/C(=C/C=C/3\CCCCO3)/N2C4=N1)C5=CC=CC=C5C(=O)N4,45 73 80 110 158 289 294 310 314 317 378 406 414 438 441 548 559 591 650 656 693 694 750 765 794 801 814 840 890 926 935 950 1028 1057 1088 1114 1145 1199 1249 1285 1357 1380 1470 1560 1573 1670 1717 1738 1745 1749 1750 1866 1873 1882 1898 1911 1953 1956 1977 2016 2026 2030,88.88888888888889,88.88888888888889,69.91150442477876,69.91150442477876,55.84415584415584,55.84415584415584,64.42307692307693,64.42307692307693,69.55223880597015,69.55223880597015,61.904761904761905,61.904761904761905,61.904761904761905,61.904761904761905,90.32258064516128,90.32258064516128,78.78787878787878,78.78787878787878,61.6822429906542,61.6822429906542,78.78787878787878,78.78787878787878,63.20754716981132,63.20754716981132,78.78787878787878,78.78787878787878,75.60975609756098,75.60975609756098,54.32098765432099,54.32098765432099
1317,COCC(=O)COc1cc(F)cc(F)c1-c1cc(F)ccc1Cl,80 133 299 335 352 366 371 561 650 666 695 699 700 754 767 807 841 875 1005 1057 1147 1176 1187 1314 1356 1380 1400 1410 1432 1452 1482 1487 1670 1683 1747 1750 1840 1873 1917 1928 1970 2004,COCC(=O)COC1=C(C(=CC(=C1)F)F)C2=C(C=CC(=C2)F)Cl,80 133 299 335 352 366 371 561 650 666 695 699 700 754 767 807 841 875 1005 1057 1147 1176 1187 1314 1356 1380 1400 1410 1432 1452 1482 1487 1670 1683 1747 1750 1840 1873 1917 1928 1970 2004,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1318,CC(=O)Nc1cc(-c2cc(OCc3ccc(F)cc3)ccc2Oc2ccc3ccccc3c2)[nH]n1,74 80 90 94 107 203 240 245 248 310 322 352 378 428 487 598 650 654 695 699 718 745 807 835 849 875 921 1017 1057 1087 1088 1099 1114 1152 1185 1199 1281 1324 1370 1380 1410 1452 1501 1617 1670 1726 1750 1754 1816 1855 1873 1880 1899 1917 1928 1970 2004 2042,c1(ccc(cc1c1[nH]nc(c1)NC(=O)C)OCc1ccc(cc1)F)Oc1cc2c(cc1)cccc2,74 80 90 94 107 203 240 245 248 310 322 352 378 428 487 598 650 654 695 699 718 745 807 835 849 875 921 1017 1057 1087 1088 1099 1114 1152 1185 1199 1281 1324 1370 1380 1410 1452 1501 1617 1670 1726 1750 1754 1816 1855 1873 1880 1899 1917 1928 1970 2004 2042,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
