id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
837,CC(=O)Nc1cnc(N2CCCN(CCCCCCn3c(=O)c4ccc3cc4)C2=O)s1,80 92 145 162 203 215 245 285 314 360 371 378 393 395 431 435 504 515 580 645 647 650 675 695 773 802 807 842 849 864 893 926 935 951 1017 1028 1036 1057 1059 1080 1083 1089 1117 1123 1143 1145 1152 1218 1231 1271 1315 1318 1380 1395 1407 1452 1457 1458 1474 1480 1483 1535 1560 1601 1609 1620 1653 1750 1816 1855 1873 1884 1911 1917 1946,CC(=O)NC1=CN=C(S1)N2CCCN(C2=O)CCCCCN3C/C(=C/4\C=CC5=CN=C(N5CCCCCN6CCCN(C6=O)C7=NC=C(S7)NC(=O)C)S4)/C3=O
838,Cc1cnc(NC(C)CN2CCCC(NC(=O)c3ccccc3)C2=O)s1,1 5 36 80 154 162 283 304 314 378 385 387 389 446 451 486 518 611 650 675 690 721 730 740 747 760 763 767 807 909 926 935 1019 1020 1022 1028 1057 1088 1089 1091 1123 1151 1152 1199 1245 1249 1263 1325 1342 1380 1385 1401 1452 1480 1523 1535 1542 1665 1692 1722 1750 1782 1873 1917 1922 1979 1985 2000 2018 2032,CC1=CN=C(S1)C(C)NC2CCCN(C2=O)CC(C)NC3=NC=C(S3)C
839,N#Cc1ccc2nc3c4c(N5CCCCC5)nc=4n(c2c1)CCCC3,2 29 45 102 130 166 178 305 310 357 366 378 407 420 436 438 608 674 680 712 714 790 875 894 926 935 956 961 987 1016 1028 1066 1097 1102 1115 1134 1136 1226 1234 1247 1304 1380 1384 1458 1472 1480 1496 1556 1605 1616 1653 1718 1727 1738 1750 1770 1789 1802 1855 1865 1873 1948 1954 1958 1975 1998 2040,C1CCC2=C(CC1)N=C3C(=N2)CCN4C3=C(C=C5C4=C=C=C=C=C5)[Ge](C#C)(C#N)C6=NC7=C(N6CCCC7)C=C(C=C7)C#N
840,CCCN(C)C(=O)Nc1ccccc1NC1=CC=C2C=NC=C21,20 41 80 193 197 251 293 294 334 359 378 410 415 443 475 491 518 589 592 650 666 794 807 822 861 872 881 916 944 998 1049 1057 1088 1146 1152 1163 1167 1199 1200 1209 1212 1224 1249 1260 1371 1380 1436 1465 1526 1548 1617 1692 1696 1718 1750 1761 1816 1833 1873 1890 1891 1896 1903 1917 1927 1951,CCCN(CCC)CP12(C=CN=CC1=CC=N2)CNC(=O)CC(=O)NC3=CC=CC=C3NC4=CN=CC=C4NC5=CN=CC=C5NC(=O)N(C)CCC
841,O=C(NCCOS(=O)(=O)O)OCCOC(=O)OCCSCCO,6 13 26 80 91 116 147 197 222 227 230 234 245 283 336 349 350 360 401 473 500 592 642 650 667 695 772 789 807 845 928 953 1041 1046 1128 1152 1182 1189 1209 1243 1250 1280 1391 1476 1482 1490 1534 1758 1790 1840 1916 1917 1951 2020 2027,C(CSCCOC(=O)NCCSCCOC(=O)OCCSCCO)C1=C(C(=C(C(=C1SCCO)OS(=O)(=O)O)S(=O)(=O)O)OS(=O)(=O)O)CCSCCO
842,COc1cccc(NC(=O)c2cccc(C(=O)N(CC(=O)O)C(=O)NC(=O)CC#N)c2)c1,20 21 41 80 81 101 104 184 191 193 287 322 361 373 389 417 486 487 526 562 580 581 605 650 657 674 695 703 763 781 790 807 826 839 841 875 881 1039 1057 1062 1088 1089 1119 1127 1152 1161 1190 1221 1380 1384 1385 1410 1503 1536 1559 1632 1648 1649 1686 1734 1737 1750 1795 1816 1917 1927 1943 1960 1968 1972 1978 1984 1985 2031,COC1=CC=CC(=C1)C(=O)NC2=CC(=CC=C2)NC(=O)C3=CC(=CC=C3)C(=O)N(CC(=O)O)C(=O)NC(=O)N(CC#N)C(=O)CC#N
843,O=C(Nc1nc2c(Cl)c3c1n2CO3)N1CCCCC1,2 59 68 118 218 369 375 378 382 402 408 441 458 550 561 615 628 650 656 708 784 807 863 892 926 935 937 1011 1018 1028 1152 1262 1294 1380 1381 1440 1468 1480 1496 1581 1619 1632 1645 1683 1692 1696 1739 1792 1816 1827 1855 1901 1917 1960 1998 2009 2017,C1CCN(CC1)C(=O)NC2=C(C3=C(C(=N2)NC(=O)N4CCCCC4)OCN5C3=CC6=C(C(=C(N=C65)NC(=O)N7CCCC7)Cl)Cl)Cl
844,CC(=O)Oc1cc(C(F)(F)F)ccc1OCCC1Oc2cccc(c2)C1=O,13 80 94 114 141 146 168 190 237 276 314 326 378 411 432 550 570 583 637 650 656 695 736 750 772 807 809 832 838 875 913 933 977 998 1017 1019 1035 1039 1057 1084 1088 1142 1160 1194 1260 1264 1356 1365 1380 1417 1452 1453 1468 1518 1522 1537 1542 1586 1591 1612 1626 1665 1669 1670 1686 1729 1750 1775 1835 1873 1883 1917 1928 1970,CC(=O)OC1=C2C=C(C=C1)C(=O)C(O2)CCOC3=C(C=C(C=C3)C(F)(F)F)OCCC4C(=O)C(=C5C=CC=C5O4)[Si](C)(C)C
845,CCCCCCCN1CCCN(CCO[N+](=O)[O-])C1=O,13 80 92 119 204 248 294 314 320 371 425 486 493 511 591 650 664 692 695 702 715 753 794 808 809 838 893 926 935 951 1028 1057 1083 1089 1123 1143 1145 1226 1380 1397 1444 1480 1577 1665 1687 1713 1831 1911 1955 1963 1979 2032,CCCCCCCCCCCCCCCCCN1CCCN(C1=O)[Si](CC)(CC)CCN2CCCN(C2=O)CCO[N+](=O)[O-]
846,Cc1ccc(-c2ccc(Cl)cc2-c2ccccc2)[n+]2c(CC(C)(C)C)cncc12,43 80 84 112 114 142 165 216 222 268 293 328 343 352 378 389 392 463 476 486 554 561 573 648 680 716 736 749 757 769 816 843 875 888 943 997 1057 1081 1083 1088 1089 1108 1122 1157 1160 1196 1199 1280 1331 1380 1391 1405 1409 1519 1531 1535 1597 1603 1683 1691 1722 1750 1804 1853 1873 1900 1912 2011,CC1=C2C=C(C=C1)/C=C/3\C=C(C=C([N+]3=N2)CC(C)(C)C)C4=C(C=CC(=C4)Cl)C5=CN=CC(=C5)C6=C(C=CC(=C6)Cl)C7=CC=CC=C7
847,COc1ccccc1-n1c(=O)n(C)c2nc(C)ccc21,11 45 57 97 196 249 297 314 335 378 394 564 585 600 616 618 647 650 681 695 771 841 935 943 955 999 1024 1057 1060 1088 1145 1183 1199 1248 1295 1330 1380 1410 1498 1536 1543 1544 1633 1647 1696 1722 1731 1750 1807 1855 1873 1879 1939 1970 1993 2021,CC1=NC2=C(C=C1)N(C(=N2)[Se]C3(C4=C(C=CC(=N4)C)N(C3=O)C)C5=NC6=C(C=C5)N(C(=O)N6C)C)C7=CC=CC=C7OC
848,CCC(=O)Nc1ncc(-c2cccc3ccccc23)s1,1 41 62 80 162 200 273 294 352 378 381 385 528 542 650 671 675 807 850 898 907 984 1034 1039 1044 1057 1087 1088 1104 1139 1141 1152 1166 1199 1209 1290 1316 1357 1361 1380 1452 1535 1573 1750 1759 1782 1796 1815 1816 1855 1873 1917 1957 2028 2046,CCC(=O)NC1=C(C=CC=C1C2=CN=C(S2)NC(=O)CC)C(CC(=O)NC3=NC=C(S3)C4=CC=CC5=CC=CC=C54)CC(=O)NC6=NC=CC7=CC=CC=C76
849,COc1ccc(C=C(C(=O)N2CCCCC2C)c2ccc(OC)cc2)cc1,25 82 193 242 272 286 299 317 376 396 412 502 650 661 684 694 695 718 734 781 801 807 831 841 854 877 890 935 999 1019 1020 1028 1057 1077 1096 1110 1238 1269 1309 1325 1380 1385 1480 1507 1536 1563 1569 1697 1703 1707 1746 1750 1782 1873 1916 1917 1998 2033,CC1CCCCN1C2=CC=C(C=C2)/C(=C/C3=CC=C(C=C3)OC)/C(=O)N4CCCCC4C(=O)C(=CI)C5=CC=C(C=C5)OC
850,C1=Cc2ccc(o2)C(CN2CCN3CCCC3C2)=C1,28 74 80 120 121 246 300 343 345 351 446 547 558 561 655 656 683 739 766 768 781 862 894 900 926 935 981 998 1019 1028 1063 1135 1170 1187 1205 1249 1318 1325 1338 1368 1380 1480 1524 1579 1589 1604 1736 1750 1765 1791 1854 1873 1910 1931 1933 1937 1968 1993 2033,C1CC2CN(CCN2C1)CC3=CC=C4C=CC=C(C45CCCC(C5)N6CCCC6)C7=CC=C(O7)C8=CC=C(O8)C9=CC=C3O9
851,CC(=O)OCCCC(=O)N(Cc1ccc(C)cc1)c1ccc([N+](=O)[O-])cc1,11 13 50 80 147 220 235 284 310 312 486 507 598 619 626 650 695 715 741 753 769 777 783 789 807 838 846 881 960 1017 1035 1057 1077 1096 1100 1127 1147 1195 1238 1274 1311 1380 1559 1564 1597 1722 1734 1750 1754 1809 1814 1823 1840 1873 1886 1905 1911 1917 1920 1963 2024,CC1=CC=C(C=C1)N(CC2=CC=C(C=C2)[N+](=O)[O-])C(=O)N(C3=CC=C(C=C3)C)C(=O)N(CCCC(=O)N(CCOC(=O)C)C(=O)CCCOC(=O)C)C(=O)C
852,COC(=O)c1cc(C=CN2CCNC2=O)cc(OC)c1,8 17 35 145 169 188 191 198 210 305 314 322 323 367 376 399 466 595 607 630 631 635 650 663 694 695 776 781 807 835 841 851 875 906 926 935 1034 1057 1085 1114 1150 1152 1164 1218 1276 1284 1327 1380 1384 1385 1424 1476 1480 1536 1553 1638 1644 1695 1715 1744 1757 1802 1804 1812 1866 1873 1879 1892 1917 2033,COC1=CC(=CC(=C1)C(=O)OC)/C=C/N2CCNC2=C3C(=O)C(=CN3)N4CCNC4=C5N(N5)/C=C/C6=CC(=CC(=C6)OC)C(=O)OC
853,CC(N)COCOC(C)C,1 80 118 122 159 283 316 457 567 643 647 695 724 786 1057 1164 1171 1319 1355 1447 1603 1605 1636 1719 1805 1929 1956 1958 1978 1982 1992 2012,CC(C)OCOCC(C)N
854,O=c1c2nc3c1c(OS(=O)(=O)N(CCCN1CCCCC1)CCOc1ccc(C(F)(F)F)cc1)c1c2c31,2 10 13 25 80 102 114 124 206 211 218 314 322 333 345 350 378 383 497 525 553 575 650 653 695 709 718 727 740 742 771 807 809 828 845 881 926 935 955 967 1028 1034 1048 1101 1130 1137 1145 1158 1161 1212 1235 1260 1282 1328 1380 1396 1417 1422 1431 1452 1453 1476 1480 1482 1587 1616 1665 1702 1720 1724 1750 1791 1839 1848 1855 1873 1882 1911 1928 1951 1984 1998,C1CCN(CC1)CCCN(CCOC2=CC=C(C=C2)C(F)(F)F)ON3C=CN(C3=O)/C(=C\4/C(=O)C(=O)C4=O)/S(=O)(=O)OC5=CC=C(C=C5)C(F)(F)F
855,C#COC1=CSC(NC(=O)c2ccccc2)=Nc2ncccc21,6 82 111 224 310 313 352 368 378 389 448 486 580 594 608 650 658 674 675 695 725 798 807 890 915 927 974 984 1039 1043 1067 1088 1103 1152 1199 1310 1344 1380 1385 1391 1395 1434 1452 1555 1617 1640 1665 1671 1721 1734 1743 1750 1752 1765 1770 1776 1786 1795 1816 1866 1873 1874 1890 1917 1985 1996,C#CO/C/1=C/SC(=N1)OC2=CSC(=N2)OC3=NC4=C(C=CC=C4C5=C3N=CC=C5)C6=CC=CC=C6
856,O=C(Nc1cccc2c(=O)[nH]c3ccncc3c12)c1cccc(Cl)c1O,7 49 54 80 117 119 178 202 278 314 366 378 399 434 486 561 580 650 750 785 807 847 888 947 974 991 1039 1048 1088 1100 1114 1152 1153 1208 1224 1231 1290 1299 1302 1357 1380 1447 1454 1512 1535 1551 1573 1586 1594 1602 1603 1616 1653 1674 1683 1696 1737 1745 1750 1784 1802 1816 1854 1866 1873 1917 1984 1991 2026,C1=CC2=C(C(=C1)NC(=O)C3=C(C(=CC=C3)C(=O)NC4=CC=CC5=C4C(=O)NC6=C5C=NC=C6)O)C(=O)NC7=C2C(=CC=C7)Cl
857,COC1=CC(Cl)=CC=c2oc(=O)n(C)c2=C1Cl,60 84 89 314 339 367 400 448 522 561 564 650 656 695 711 725 752 817 841 935 951 1000 1051 1055 1057 1145 1182 1200 1204 1240 1249 1260 1380 1448 1465 1480 1504 1536 1580 1604 1683 1697 1825 1853 1873 1877 1884 1929 1983 2023 2040,CN\1C(=O)O/C1=N\N=C/2\C=C(C(=C/C2=C/3\C(=C(/C(=C/C=C/4\C=C(OC(=O)N4C)OC)/OC)\Cl)OC(=O)N3C)Cl)OC
858,CCOS(=O)(=O)OS(C)(=O)=O,6 15 80 91 203 219 294 346 350 395 425 438 555 596 647 650 692 695 787 809 954 1047 1057 1156 1171 1238 1299 1374 1384 1420 1457 1476 1599 1669 1730 1777 1818 1832 1930 2005,CCOS(=O)(=O)C[N+]1(C(=C([N+](C1=C2C=CC(=C2)N)(C3=C([N+](C(=C3N)N)(CC)OS(=O)(=O)C)N)OS(=O)(=O)C)N)N)OS(=O)(=O)C
859,O=S(=O)(c1ccccc1)N(c1ccccc1)c1nc(-c2cccc(-c3ccccc3)n2)ns1,77 122 130 143 211 230 260 288 291 298 319 350 364 374 378 389 494 514 575 595 650 675 736 815 881 964 974 980 995 1039 1054 1072 1088 1096 1129 1131 1140 1157 1160 1178 1199 1232 1257 1365 1375 1380 1385 1415 1476 1534 1750 1851 1855 1873 1908 1946 1961 1984 2036,C1=CC=C(C=C1)C2=NC(=CC=C2)C3=NSC(=N3)N(C4=CC=CC=C4)S(=O)(=O)N(C5=CC=CC=C5)C6=NC(=NS6)C7=NC(=CC=C7)S(=O)(=O)C8=CC=CC=C8
860,O=C1N(S(=O)(=O)c2nccc(Br)c2Br)CCc2nc3ccccc3n21,1 3 45 60 76 92 195 226 249 289 314 350 357 378 421 525 526 554 650 728 736 774 779 787 800 833 926 935 1048 1051 1088 1095 1097 1181 1199 1212 1229 1285 1351 1380 1407 1443 1452 1458 1476 1477 1480 1512 1528 1630 1631 1670 1681 1704 1738 1750 1770 1792 1855 1866 1873 1874 1990 1993 2027,C1CN(C2=C(C1=O)N3C4=CC=CC=C4N=C3N2S(=O)(=O)C5=NC=CC(=C5Br)Br)S(=O)(=O)C6=NC7=CC=CC=C7N6C8=NC9=CC=CC=C9N8
861,Cc1ccc(C#N)c(C(=O)N2CCN(CCCC3CCCOC3=O)CC2)c1F,74 80 108 110 182 193 194 314 361 389 421 441 476 576 586 650 653 656 674 699 729 750 790 799 806 807 832 833 881 890 926 935 941 942 950 1019 1028 1057 1084 1104 1112 1136 1145 1265 1325 1380 1383 1384 1391 1437 1445 1463 1464 1468 1480 1482 1504 1611 1687 1691 1722 1750 1791 1830 1862 1873 1911 1917 1928 1933 2009,CC1=C(C(=C(C=C1)C#N)C(=O)N2CCN(CC2)CCCC3CCCOC3=O)F
862,CC(C)(C)C1(C(=O)OCCC2(C(=O)C3CCCCC3)CCCCC2)CCCC1,2 13 80 114 141 147 239 306 392 453 483 485 522 558 580 650 685 695 705 792 795 807 833 890 926 955 974 1019 1028 1057 1060 1108 1121 1143 1162 1260 1325 1406 1468 1549 1557 1638 1706 1890 1917 1952 2010 2016 2043,CC(C)(C)C1(CCCC1)CCOC(=O)C2(CCCCC2)CP3(CCCCC3)(CC4(CCCC4)C(=O)C5CCCCC5)(C(=O)C6CCCCC6)C(C)(C)C
863,CC(C)(C)CC=C1CCN(C(=O)c2cc3c(=O)[nH]c4ccc5c2=CC=c5c4=3)CC1,31 37 45 46 80 114 119 166 210 258 308 314 317 362 389 392 414 512 522 537 551 586 611 616 650 681 694 750 752 770 807 854 875 930 935 942 964 990 997 1054 1057 1091 1097 1104 1114 1138 1202 1249 1319 1357 1378 1380 1440 1480 1504 1691 1718 1733 1738 1739 1745 1749 1750 1772 1839 1841 1854 1868 1872 1873 1917 1939 1991 2009,CC(C)(C)C/C=C/1\CCN(CC1)C(=O)C2=CC3=C(C=C2C(=O)N4CCC(=CC=C5C=C6C(=CC7=C8C(=CC(=C7N67)NC5=O)C(=O)N8)C(=O)N4)C(=O)N3)C(=O)O
864,C#CC1=C2CCCN(S(=O)(=O)c3ccccc3)CCN2CCN1C(=O)C(C)(C)C,48 82 114 145 165 167 210 235 268 270 319 334 350 366 374 389 392 407 472 539 575 583 585 650 667 674 725 757 800 807 842 915 926 935 951 974 1028 1057 1081 1088 1138 1154 1199 1225 1246 1335 1380 1387 1462 1476 1480 1508 1514 1629 1635 1649 1738 1750 1823 1826 1867 1873 1917 1929 1937 1979,CC(C)(C)C(=O)N1CCCC(=C1C#C)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3
865,CC(C)(C)C1=C(C(=O)N2CCCN(S(=O)(=O)c3ccc(F)cc3F)S2(=O)=O)C(=O)C=C1,41 114 133 134 156 207 314 325 326 350 392 444 469 479 523 547 640 650 693 699 717 731 747 754 791 800 807 829 875 900 926 935 938 942 960 1014 1028 1033 1057 1083 1154 1161 1239 1254 1272 1339 1348 1380 1410 1465 1476 1480 1487 1489 1504 1670 1737 1748 1750 1758 1798 1840 1856 1873 1881 1917 1925 1928 1933 1939 1991 2029,CC(C)(C)C1=C(C(=O)C=C1)C(=O)N2CCCN(S2(=O)=O)S(=O)(=O)C3=C(C=C(C=C3)F)C(=O)N4C(=C(C=CS4(=O)=O)C(C)(C)C)F
866,CC1C(=O)c2ccccc2CC1NC(=O)c1ccccc1,55 78 89 135 190 206 224 231 234 276 304 314 352 387 389 438 486 553 650 707 757 780 782 807 831 892 922 926 940 984 1007 1019 1057 1088 1152 1199 1236 1249 1309 1320 1340 1380 1385 1394 1403 1406 1446 1485 1529 1607 1665 1686 1708 1730 1750 1873 1888 1909 1917 1951 1985 2037,CC1C(CC2=CC=CC=C2C1=O)NC(=O)C3=CC=C(P3C4=CC=C5C(C(CC6=CC=CC=C65)NC(=O)C7=CC=CC=C7)C)C(=O)NC8CC9=CC=CC=C9C8=O
867,COC(=O)CCCC1Oc2ccc(Cl)cc2OC2CCCOC1C2O,16 80 165 172 180 184 195 216 221 306 361 362 384 561 602 610 640 650 656 661 695 750 802 803 807 816 832 841 871 875 906 926 950 967 1019 1028 1035 1057 1133 1152 1245 1257 1283 1325 1376 1380 1386 1399 1468 1478 1487 1537 1564 1612 1659 1683 1686 1695 1750 1807 1819 1853 1873 1905 1909 1911 1917 1953,COC(=O)CCC[C@@H]1[C@@H]([C@@H]2[C@H](CCCO2)OC3=C(O1)C=CC(=C3)Cl)[S+](C)C[C@@H]4[C@H]([C@H]5[C@H](CCCO5)OC6=C(O4)C=CC(=C6)Cl)O
868,CCn1c(=O)c2cc(OC)ccc2n(-c2cc(OC)ccc2OC)c1=O,34 45 60 80 94 174 239 249 258 294 297 314 322 331 344 375 473 498 502 504 507 575 603 650 692 695 718 740 771 781 802 833 841 850 875 935 1010 1057 1076 1091 1118 1144 1280 1295 1357 1380 1441 1474 1528 1536 1546 1554 1611 1639 1696 1729 1750 1790 1811 1846 1873 1939 1941 1950 1959 1970 1972 1993 2021,CCN1C2=C(C=C(C=C2)OC)N(C1=O)C3=C(C=CC(=C3)OC)N4C(=O)C5=C(N(C4=O)CC)N(C(=O)N(C5=O)CC)C6=C(C=CC(=C6)OC)OC
869,O=C1NC(=O)C(=C(c2ccc(Cl)c(C(=O)O)c2)N2C3CCC4C(OC42)C3O)C=C1C(=O)Nc1ccc(Cl)cc1,31 76 84 169 191 205 216 218 221 263 264 311 314 366 389 414 456 486 522 561 595 617 622 632 650 656 666 764 807 816 843 849 875 911 926 935 1019 1035 1045 1047 1060 1070 1075 1077 1114 1116 1145 1149 1152 1156 1176 1211 1257 1316 1325 1332 1361 1380 1385 1442 1470 1487 1566 1617 1623 1657 1667 1683 1688 1689 1697 1733 1745 1750 1779 1816 1854 1858 1873 1917 1921 1926 1950 1978 1991 2018 2034,C1CC2C3C(C1C(N2C(=O)NC4=CC=C(C=C4)Cl)N5C6C(CCC7C6OC5C8C7OC(N8C(=O)NC9=CC(=C(C=C9)Cl)C(=O)O)O)O)O3
870,CC(=O)N(Cc1ccc(F)cc1C)C(=O)Nc1cccc2ccccc12,6 80 149 193 253 303 348 410 468 472 507 540 576 613 643 650 699 724 807 875 881 911 939 1017 1022 1039 1057 1071 1087 1088 1104 1121 1138 1152 1199 1224 1258 1330 1349 1357 1380 1387 1391 1410 1487 1573 1588 1598 1618 1648 1667 1670 1679 1696 1722 1728 1741 1750 1816 1855 1873 1917 1928 1970 2019,CC1=C(C=CC(=C1)F)CN(C(=O)C)C(=O)N(CC(=C2C=CC=CC#C2)CN(C(=O)C)C(=O)NC3=CC=CC4=CC=CC=C43)C(=O)C
871,CC(C)(C)OC(=O)CCCCC(=O)C(=O)O,68 80 104 114 178 192 231 249 352 388 389 392 404 446 517 650 695 700 715 807 929 1057 1075 1088 1126 1229 1267 1313 1386 1399 1427 1546 1564 1574 1854 1859 1882 1911 1917,CC(C)(C)OC(=O)CCCC/C(=C(/C(=O)CCC(=O)OC(C)(C)C)\OC(C)(C)C)/C(=O)C(=O)CC(=O)C(=O)CCC(=O)C(=O)O
872,C=CC=CC=C(Cl)c1cccc2nc(SC)c3ccc(S(=O)(=O)N4CCN(CC)C4=O)cc3c12,23 32 34 60 80 92 116 166 183 192 241 272 294 295 314 319 320 350 378 394 432 478 493 504 531 592 598 650 668 694 715 784 800 807 826 862 875 926 935 1039 1051 1057 1088 1089 1097 1212 1273 1292 1313 1319 1357 1366 1380 1418 1435 1443 1444 1447 1476 1480 1514 1515 1560 1645 1680 1683 1690 1723 1729 1733 1750 1775 1786 1805 1843 1855 1873 1932 1957 1984 1991 2004 2011 2015 2041 2044,CCN1CCN(C1=O)S(=O)(=O)C2=CC3=C(C=C2)C(=NC4=C3C=CC(=C4)S(=O)(=O)N5CC[NH+](C5=O)/C=C/C=C)SC
873,C=C(C)C1CC2C(=O)C3CCC(C)(C3C3CCCC(C)(C)C23)C(C(=O)OCC)C1(C)C,43 80 89 120 123 147 173 200 294 314 337 378 425 432 455 488 534 536 549 577 611 622 650 677 695 712 807 831 883 926 937 979 1009 1017 1019 1022 1026 1028 1035 1036 1057 1060 1066 1078 1096 1115 1162 1196 1216 1232 1238 1254 1274 1292 1298 1313 1325 1366 1380 1424 1477 1561 1668 1698 1705 1722 1730 1786 1917 1951,CCOC(=O)[C@@H]1C[C@@H]2[C@H](C1(C)C)[C@H]3CC[C@]4([C@@H](C[C@@H]5[C@H]4[C@@H](C3=O)C[C@H](C5=O)C(=C)C)C(=C)C)C
874,COc1nc(Nc2cccc(Cl)c2)ncc1-c1ccccc1C,7 69 163 165 191 216 315 319 329 350 352 378 401 458 486 487 491 544 561 592 672 695 703 720 743 823 841 872 875 889 919 920 946 984 1003 1013 1039 1057 1088 1128 1152 1163 1175 1199 1243 1304 1331 1374 1380 1391 1452 1530 1535 1536 1582 1586 1658 1659 1683 1722 1730 1750 1786 1842 1852 1855 1873 1888 1901 1923 1985 1999 2024 2032,CC1=CC=CC=C1C2=CN=C(N=C2O[Al](NC3=CC(=CC=C3)Cl)NC4=CC(=CC=C4)Cl)NC5=CC(=CC=C5)Cl
875,CC(C)(C)Oc1ccccc1S(=O)(=O)NC1CCCCC1,2 114 142 348 350 392 407 428 452 502 523 548 552 565 650 659 695 717 769 771 787 860 890 911 926 944 992 1000 1019 1028 1057 1079 1088 1152 1176 1199 1204 1325 1366 1380 1410 1423 1431 1476 1602 1630 1634 1639 1667 1682 1683 1691 1750 1763 1831 1859 1873 1905 1932 1937 1970 2021,CC(C)(C)OC1=CC=CC=C1S(=O)(=O)NC2CCCCC2NS(=O)(=O)C3=CC=CC=C3S(=C)(=O)NOC4=CC=CC=C4S(=C)(=O)NC5CCCCC5
876,COC(=O)c1ccc(F)c(OCC2CCC3(CCCCC3)CC2)c1,2 9 29 50 73 80 86 145 216 298 303 332 335 394 425 428 469 482 637 644 650 695 699 807 841 859 875 906 912 925 926 990 1019 1028 1048 1057 1060 1136 1148 1152 1162 1222 1256 1284 1325 1338 1361 1380 1385 1447 1449 1452 1600 1638 1690 1697 1715 1745 1750 1751 1840 1873 1900 1917 1928 1970 1992,COC(=O)C1=CC(=C(C=C1)F)OCC2CCC3(CC2)CCC(C=C3C(=O)C4=CC5(CCCCC5)CC4)(COCC6CCC7(CCCCC7)CC6)F
877,N#CN1CCN(C(=O)c2ccc(Cl)cc2)C(COc2ccccc2)C1=O,5 51 58 80 82 99 100 102 128 179 216 222 242 314 322 389 461 488 509 561 562 650 674 695 723 749 790 807 816 925 926 935 973 1019 1070 1077 1088 1118 1136 1174 1199 1212 1370 1380 1384 1385 1393 1411 1452 1480 1504 1511 1625 1650 1661 1662 1665 1683 1697 1722 1750 1873 1917 1918 1931 1962 1978,C1CN(C(N1C(=O)C2=CC=C(C=C2)Cl)COC3=CC=CC=C3)C(=O)[Te]C4=C(N(C4=O)C(=O)C5=CC=C(C=C5)Cl)C#N
878,C=NC=CC=C1C=C(C(=O)c2ccccc2)C(=O)NC1=O,9 23 84 176 200 280 314 347 359 389 412 414 432 463 535 542 555 577 650 667 694 725 759 781 807 842 843 890 904 955 961 984 1041 1060 1088 1114 1167 1199 1233 1244 1366 1380 1385 1496 1540 1599 1612 1657 1750 1762 1775 1856 1858 1873 1917 1985 2009,C=N[N+]1=C(C(=O)NC1=O)/C=C/C=C/2\C=C(C(=O)NC2=O)[N+]3=C(C4=CC=CC=C43)C(=O)C5=CC=CC=C5
879,O=C1CCCCN1C(=O)[N+]1=C(c2ccccc2CCc2ccccc2)c2ccccc2C1=O,23 48 80 109 156 174 205 212 229 283 310 314 352 362 389 427 432 459 463 499 528 538 650 706 798 807 823 890 900 926 935 944 984 1028 1045 1066 1088 1182 1199 1215 1243 1253 1298 1305 1349 1380 1387 1480 1588 1589 1597 1616 1723 1738 1750 1754 1873 1917 1937 1944 1998 2024,C1CCN(C(=O)C1)C(=O)[N+]2=C(C=CC(=C2)CCC3=CC=CC=C3)C4=CC=CC=C4C[S+](C5=CC=CC=C5)S
880,O=C(NCCN1C=C2C=C(C=N2)S1(=O)=O)c1ccc(CN2CCCCC2)cc1,2 8 71 80 84 130 163 187 197 207 265 305 310 332 378 409 419 423 452 469 471 486 513 549 586 599 616 650 667 668 686 704 772 784 807 883 886 912 926 935 938 990 1028 1102 1108 1121 1122 1130 1145 1146 1152 1271 1325 1380 1385 1403 1422 1431 1439 1472 1480 1567 1603 1665 1683 1697 1743 1750 1754 1765 1771 1791 1849 1873 1885 1917 1998,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NCCN3C=C4C=C(C=NS4(=O)=O)C(=O)NCCN5C=C6C=NS(=O)(=O)N6C5=C3
881,COc1ccnc(NC(=O)N(C)C(=O)N2CC2)c1,79 112 136 193 283 322 329 340 359 368 378 439 483 619 650 688 695 781 787 807 841 875 881 902 903 926 935 955 993 1013 1038 1057 1099 1138 1152 1163 1342 1380 1452 1480 1514 1536 1589 1592 1595 1688 1692 1714 1750 1754 1816 1818 1866 1873 1876 1917 1972 2009,B1(N2CCN1CC2)N3CCN(C3=O)C(=O)N(C)C(=O)NC4=NC=CC(=C4)OC
882,CC1CN(C(=COCCc2c[nH]c(-c3ccc(-c4ccccc4)[nH]3)c2)NC2CCNC2=O)C(=O)N1,13 42 80 127 170 193 223 253 265 296 301 305 314 342 358 387 389 606 650 694 695 736 739 806 807 875 916 926 935 944 993 1019 1032 1034 1053 1057 1088 1114 1152 1160 1178 1199 1216 1243 1257 1309 1324 1325 1351 1352 1363 1380 1387 1429 1432 1461 1512 1532 1637 1665 1694 1708 1714 1745 1750 1754 1817 1861 1866 1873 1874 1879 1893 1899 1916 1918 1937 1946 2000 2020 2023,CC1CN(C(=O)N1)/C(=C/OCCC2=CNC(=C2)C3=CC=CC=C3)/NC4CCNC4=O
