id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
1185,C C 1 = C ( [C@H] ( C 2 = C ( N 1 ) C C ( C C 2 = O ) ( C ) C ) C 3 = C C = C ( C = C 3 ) O C C 4 = C C = C C = C 4 ) C ( = O ) O C C C 5 = C C = C C = C 5,13 80 96 102 105 107 123 137 145 147 149 191 256 257 307 314 322 389 391 428 505 646 650 654 674 695 707 718 723 745 751 807 843 865 910 926 940 950 961 966 1005 1019 1039 1045 1057 1060 1066 1088 1091 1114 1171 1199 1243 1274 1279 1301 1321 1332 1380 1388 1390 1452 1464 1483 1487 1582 1592 1651 1691 1702 1722 1750 1754 1803 1873 1917 2023 2034 2042,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)OCC4=CC=CC=C4)C(=O)OCCC5=C(C=CC6=C5C(N=C=C6)(C)C)N
1186,C C C 1 = C C = C C = C 1 N 2 C ( = O ) / C ( = C / C 3 = C C = C C = C 3 O C C 4 = C C = C ( C = C 4 ) C ( = O ) [O-] ) / C ( = O ) N C 2 = O,23 80 107 131 160 281 294 303 310 314 359 365 424 441 502 650 694 695 715 716 722 745 796 807 817 879 884 893 911 935 961 983 1019 1033 1057 1060 1072 1088 1091 1093 1114 1120 1128 1136 1178 1179 1187 1199 1210 1226 1241 1295 1320 1326 1349 1378 1380 1384 1385 1410 1412 1452 1480 1518 1547 1560 1568 1597 1647 1657 1686 1697 1750 1754 1799 1873 1903 1917 1970 1983 2015 2042,CCC1=CC=CC=C1N2C(=O)/C(=C\C3=CC=CC=C3OCC4=CC=C(C=C4)C(=O)[O-])/C(=O)NC25C(=C(C(=O)N5)CC)CC
1187,C 1 = C S C ( = C 1 ) C ( = O ) N C ( = S ) N C 2 = N C 3 = C ( S 2 ) C = C ( C = C 3 ) F,14 19 79 97 110 115 162 239 241 317 378 383 385 386 419 486 509 526 557 650 699 716 738 807 875 885 914 915 943 961 1030 1038 1085 1088 1097 1119 1152 1160 1180 1237 1350 1380 1410 1431 1436 1487 1502 1542 1567 1668 1669 1670 1685 1691 1750 1779 1816 1833 1846 1855 1865 1873 1887 1917 1923 1926 1928,C1=CSC(=C1)C(=O)NC(=S)NC2=NC3=C(S2)C=C(C=C3)NC4=NC(=C[NH2+]4)NC(=S)NC(=O)C5=CC=CS5
1188,C C ( C 1 = C C ( = C C = C 1 ) F ) N C 2 C C C C 2,1 20 29 104 157 167 201 230 255 283 339 382 394 414 428 532 536 660 668 699 725 759 839 875 890 958 1019 1028 1039 1057 1088 1113 1152 1269 1302 1325 1357 1365 1380 1393 1485 1487 1581 1603 1627 1634 1670 1750 1841 1872 1873 1915 1928 2009 2027,CC(C1=CC(=CC=C1)F)N[N+]2(CCCC2NC3CCCC3)N=NC(=NC(C)C4=CC(=CC=C4)F)NC5CCCC5
1189,C \ 1 ( = C \ c 2 c c n c c 2 ) / C ( = O ) c 2 c ( C C 1 ) c c c c 2,281 300 314 352 354 378 383 395 409 650 694 789 913 926 984 1038 1088 1183 1199 1208 1236 1337 1380 1476 1500 1560 1565 1603 1665 1708 1734 1738 1750 1773 1836 1866 1873 1883 1901 1992 2033,C1C/C(=C\C2=CC=NC=C2)/C(=C\3/CC/C(=C\C4=CC=NC=C4)/C3=O)/C5=CC=CC=C51
1190,C C 1 = C C ( = C ( C = C 1 ) O C ) C N 2 C C N ( C C 2 ) C ( = O ) C 3 C C N ( C C 3 ) C 4 = N S ( = O ) ( = O ) C 5 = C C = C C = C 5 4,53 67 74 80 94 95 162 183 184 207 219 235 246 249 331 335 352 378 407 454 467 469 544 588 650 695 776 784 806 807 841 875 900 926 935 944 974 984 1013 1019 1036 1057 1088 1175 1188 1192 1199 1224 1325 1349 1354 1370 1380 1390 1394 1428 1480 1535 1536 1589 1607 1618 1651 1661 1722 1728 1750 1765 1791 1792 1803 1805 1823 1827 1837 1873 1907 1917 1937 1948 1970 2009,CC1=CC(=C(C=C1)OC)CN2CCN(CC2)C(=O)C3CCN(CC3)C4=NS(=O)(=O)C5=CC=CC=C54
1191,C C 1 = C [NH+] = C ( C = C 1 ) N [C@] 2 ( C ( = O ) N C ( = N 2 ) C 3 = C C = C C = C 3 ) C ( F ) ( F ) F,114 199 215 235 314 320 329 378 389 449 582 650 713 723 736 739 793 799 844 893 1017 1021 1057 1060 1088 1114 1152 1159 1160 1199 1255 1257 1292 1351 1352 1374 1380 1386 1393 1435 1449 1453 1458 1479 1591 1722 1731 1750 1815 1823 1862 1871 1873 1898 1928 1950,CC1=C[NH+]=C(C=C1)N[C@@]2(C(=O)NC(=N2)C3=CC=CC=C3)C4(C(=O)NC(=N4)C5=CC=CC=C5)C(F)(F)F
1192,C C ( C ) C N C ( = O ) C 1 C C ( = O ) N ( C 1 ) C 2 = C C = C ( C = C 2 ) Br,1 11 18 26 57 80 93 94 187 197 231 233 283 314 492 537 542 552 606 689 715 728 739 777 798 807 893 909 926 935 974 1017 1019 1057 1110 1137 1152 1157 1267 1380 1439 1445 1457 1460 1513 1547 1552 1598 1631 1642 1643 1649 1740 1750 1764 1825 1845 1847 1873 1897 1900 1917 1972 2006,[3H]/C(=C(\[3H])/C(=O)C[C@H]1CN(C(=O)N1[3H])C2=CC=C(C=C2)Br)/C(=O)C[C@H]3CN(C(=O)CN3C4=CC=C(C=C4)Br)C5=CC=C(C=C5)Br
1193,C C C C S C 1 = N C 2 = C ( C 3 = C ( C = C C ( = C 3 ) Br ) N C ( O 2 ) C 4 = C C ( = C ( C = C 4 ) O C ) C ) N = N 1,12 38 74 80 94 116 119 123 176 249 281 294 301 323 341 352 378 405 492 499 511 591 656 695 708 728 750 766 794 841 875 909 910 926 1019 1057 1086 1096 1114 1157 1164 1180 1182 1197 1203 1206 1279 1313 1322 1380 1386 1391 1453 1491 1528 1536 1568 1587 1620 1631 1675 1685 1687 1722 1724 1729 1750 1757 1763 1803 1844 1855 1873 1911 1970 1982 2003,CCCCSC1=NC2=C(C3=C(C=CC(=C3)Br)NC(O2)C4=CC(=C(C=C4)OC)C)N=N1
1194,C C N 1 C 2 = C C = C C = C 2 N = C 1 S C C ( = O ) N / N = C / C 3 = C C = C ( C = C 3 ) Cl,25 34 41 72 80 116 216 270 289 294 307 309 318 341 357 378 384 496 511 561 569 650 673 681 694 725 735 747 802 807 816 850 864 912 931 935 1057 1070 1088 1097 1152 1199 1285 1309 1310 1380 1506 1540 1577 1655 1683 1742 1750 1855 1867 1873 1876 1912 1917 1959 2033,CCN1C2=CC=CC=C2N=C1SCC(=O)NN=CC3=NC4=CC=CC=C4N3CC
1195,C 1 C N ( C C 2 = C C = C C = C 2 1 ) C C 3 = C C = C ( C = C 3 ) C ( = O ) N C 4 5 C C 6 C C ( C 4 ) C C ( C 6 ) C 5,26 80 172 175 214 247 287 307 310 327 344 349 368 486 650 664 679 806 807 832 926 935 966 1019 1036 1060 1088 1152 1183 1199 1204 1236 1267 1292 1380 1385 1397 1419 1446 1480 1526 1527 1533 1665 1683 1697 1699 1708 1733 1738 1750 1754 1757 1765 1770 1771 1783 1791 1831 1856 1873 1888 1901 1917 1918 1946 1947 1949 1976 1996,C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NC4(CC5CC(C4)CC(C5)CP(P)PP)C(=O)NC67CC8CC(C6)CC(C8)C7
1196,C C 1 = C ( O C 2 = C ( C = C C = C 2 C 1 = O ) C O C C N ( C ) C C C C ( C # N ) ( C 3 = C C ( = C ( C = C 3 ) O C ) O C ) C ( C ) C ) C 4 = C C = C C = C 4,1 13 73 80 94 114 133 140 212 213 214 231 249 252 283 314 328 359 380 389 453 476 501 524 525 535 592 614 632 642 650 656 674 677 681 692 695 729 736 745 790 841 858 875 881 1036 1039 1057 1088 1121 1145 1160 1163 1187 1199 1201 1236 1245 1280 1308 1323 1337 1339 1349 1357 1366 1367 1380 1384 1417 1457 1471 1530 1566 1573 1597 1604 1612 1665 1668 1700 1722 1730 1739 1750 1771 1802 1813 1830 1873 1911 1951 1970 1990 1992 1997,CC1=C(OC2=C(C=CC=C2C1=O)COCCN(C)CCCC(C#N)(C3=CC(=C(C=C3)OC)OC)C(C)C)OC4=C(C5=CC=CC=C5C(=C4)OC)C#N
1197,C 1 C C 2 = C ( C 1 ) C = C ( C = C 2 ) N C ( = O ) C 3 = N C = C C ( = C 3 ) Cl,165 184 191 213 216 242 378 401 445 486 552 556 561 650 708 787 807 843 855 875 892 926 1027 1028 1095 1123 1152 1159 1177 1236 1260 1315 1327 1340 1345 1360 1380 1452 1457 1550 1683 1715 1738 1750 1816 1822 1866 1873 1917 1966 1978 1980,C1CC2=C(C1)C=C(C=C2)NC(=O)C3=CC4=C(CCC4)C=C3NN5N=CC=N5
1198,C C ( C ) ( C ) [Si] ( C 1 = C C = C C = C 1 ) ( C 2 = C C = C C = C 2 ) O C [C@@H] 3 C ( = O ) [C@H] ( C [C@H] ( O 3 ) O C ) O C ( = O ) C 4 = C C = C C = C 4,11 16 80 114 133 145 260 314 352 378 389 392 442 465 606 611 636 650 656 666 695 805 807 841 926 937 972 1019 1057 1068 1088 1104 1126 1128 1134 1136 1142 1199 1273 1274 1292 1335 1341 1363 1380 1385 1437 1451 1473 1478 1509 1527 1538 1549 1591 1708 1717 1721 1750 1774 1775 1790 1796 1873 1917 1921 1977 1985 1996 2045,CC(C)(C)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OC[C@@H]3C(=O)[C@H](C[C@H](O3)OC)O[C@]4(C/C=C\C[Si](C)(C)C)[C@H](C(=O)[C@@H](O4)OC)OC(=O)C5=CC=CC=C5
1199,C C 1 = C 2 C ( = N C 3 = N O N = C 3 N 2 C ( = C 1 ) C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5,38 153 263 304 306 311 323 351 378 389 471 538 548 562 600 614 651 656 660 674 690 721 736 742 743 837 842 875 883 935 975 1057 1088 1096 1112 1122 1160 1199 1212 1222 1228 1238 1380 1391 1440 1446 1480 1502 1542 1601 1648 1662 1692 1696 1722 1729 1750 1855 1873 1885 1894 1939 2011,CC1=CC(=C2N1C3=C(N=C4C(=C3N2C#C[Si](C)(C)C5=CC=CC=C5)N=C6C(=CC(=NC7=NON=C76)C8=CC=CC=C8)C)C9=CC=CC=C9)C
1200,C C ( = O ) C C ( C ) ( C ) N C 1 = C C = C C = C 1,17 80 95 96 114 191 267 389 392 402 422 475 598 631 650 663 701 703 783 807 987 1009 1017 1051 1057 1061 1065 1088 1152 1199 1276 1282 1297 1299 1354 1380 1395 1550 1564 1750 1779 1873 1917 1935 1973 2034,CC(=O)CC(C)(C)NCC(C)(C)NC1=C(C(=C(C1)C(C)(C)NC2=CC=CC=C2)C(C)(C)NC3=CC=CC=C3)CC(C)(C)NC4=CC=CC=C4
1201,C C 1 = C C ( = C C ( = C 1 C ) S ( = O ) ( = O ) N C C 2 C C C C C 2 ) N,2 8 29 34 80 118 155 232 252 336 350 392 400 425 456 484 502 521 525 626 650 687 699 812 875 888 890 926 948 1019 1028 1057 1135 1152 1158 1171 1193 1205 1271 1283 1294 1325 1380 1391 1397 1416 1457 1476 1507 1594 1604 1626 1640 1656 1712 1719 1722 1733 1822 1873 1898,CC1=CC(=CC(=C1C)S(=O)(=O)NCC2CCCCC2)NCC3C(=CC(=C(S3)S(=O)(=O)NS(=O)(=O)NCC4CCCCC4)N)C
1202,C C O C 1 = C ( C = C ( C = C 1 ) Br ) C ( C 2 = C C 3 = C C = C C = C 3 S 2 ) N 4 C C C ( C C 4 ) C ( = O ) O,0 1 80 90 94 162 237 287 294 298 336 389 425 456 461 506 539 569 650 671 674 675 695 725 727 728 738 766 807 838 850 851 875 885 909 926 928 935 974 1019 1057 1087 1088 1138 1143 1155 1157 1196 1199 1234 1238 1242 1250 1265 1324 1325 1350 1364 1380 1414 1431 1452 1469 1480 1631 1632 1666 1711 1750 1790 1837 1853 1855 1873 1917 1918 1947 1949 1970,CCOC1=C(C=C(C=C1)Br)C(C2=CC3=CC=CC=C3S2)N4CCC(CC4)C(=O)C(=NON5CCC(CC5)C(=O)O)C(=O)O
1203,C C 1 = C C = C ( C = C 1 ) C 2 = N C ( = N O 2 ) C 3 = C C = C ( C = C 3 ) F,44 79 90 168 213 235 248 266 325 378 482 540 656 683 693 699 720 769 797 896 898 902 926 1047 1057 1160 1289 1380 1385 1410 1483 1542 1616 1631 1670 1722 1750 1823 1855 1873 1907 1910 1920 1928 1942 1979 2013,[B]=C1C=C(C=C1)C2=NC(=NO2)C3=CC=C(C=C3)C4=NOC(=N4)C5=CC=C(C=C5)C6=NOC(=N6)C7=CC=C(C=C7)F
1204,C N 1 C ( = O ) C ( C ( = O ) N ( C 1 = O ) C ) ( C 2 = C C ( = C ( C = C 2 ) Cl ) C ( F ) ( F ) F ) C ( = O ) N,92 114 140 166 255 261 262 310 314 366 419 474 484 497 508 556 561 571 645 650 666 727 807 809 875 935 969 986 987 1033 1057 1060 1145 1147 1171 1219 1300 1329 1341 1380 1445 1453 1545 1572 1592 1624 1671 1683 1713 1723 1750 1786 1799 1827 1857 1873 1917 1928 2006,CN1C(=[NH+]C2=C(C=C(C=C2)C3(C(=O)N(C(=O)N(C3=O)C)C)C(=O)N)C(F)(F)F)C(N(C1=O)C)(C4=CC(=C(C=C4)Cl)C(F)(F)F)C(F)(F)F
1205,C N ( C ) C = C C ( = O ) C 1 = C C 2 = C ( O N = C 2 C = C 1 ) C 3 = C C = C ( C = C 3 ) O C,12 31 77 234 236 248 294 322 347 355 375 378 389 404 496 506 633 646 650 656 667 695 718 781 807 831 841 844 875 881 896 961 1023 1057 1058 1060 1097 1160 1163 1168 1201 1242 1273 1342 1357 1380 1385 1536 1542 1657 1667 1697 1713 1723 1750 1792 1833 1847 1873 1890 1917 2028,CN(C)P1(C(=C(C2=CC3=C(ON=C3C=C2)C4=CC=C(C=C4)OC)O)C1(N(C)C)C(=O)C=CN(C)C)(N(C)C)N(C)C
1206,C C 1 = C ( S C ( = C 1 C ( = O ) O C ) N C ( = O ) C [NH2+] [C@H] ( C ) C 2 = C C ( = C ( C = C 2 ) F ) F ) C,1 14 41 50 57 80 122 127 145 162 214 216 252 313 383 444 531 580 586 613 650 660 675 695 699 807 816 820 841 875 906 977 992 1057 1124 1152 1155 1198 1301 1304 1306 1340 1347 1380 1411 1417 1539 1562 1651 1722 1750 1814 1816 1825 1840 1853 1873 1916 1917 1928 1966 2009 2019 2028,CC1=C(SC(=C1C(=O)OC)NC(=O)C[NH2+][C@H](C2=CC(=C(C=C2)F)F)[C@@H](C3=CC(=C(C=C3)F)F)[NH2+]CC(=O)NC4=C(C(=NS4)C)C(=O)OC)C
1207,C C = C C C ( C 1 = C C = C C = C 1 ) C ( = O ) C,1 80 186 208 214 254 260 389 393 403 454 473 585 650 665 694 726 746 803 807 834 844 936 995 1017 1057 1088 1157 1180 1199 1262 1303 1356 1365 1368 1380 1505 1564 1581 1625 1645 1688 1718 1750 1758 1760 1873 1906 1917 2004 2021,C/C=C/CC(C1=CC=CC=C1)/C(=C/2\C=C/C(=C(\C)/C(C/C=C/C)C(=O)C)/C2=C/C=C/C)/C(C/C=C/C)C(=O)C
1208,C C 1 = C ( N = C ( S 1 ) N ) C 2 = C C 3 = C ( C = C 2 ) N ( C C 3 ) C ( = O ) C ( C ) ( C ) C,89 110 114 145 162 200 270 281 299 313 323 334 355 356 357 378 392 395 401 562 626 650 675 807 844 875 896 926 935 948 996 1056 1057 1078 1103 1122 1160 1167 1170 1171 1236 1264 1295 1301 1380 1384 1386 1387 1401 1457 1480 1515 1592 1627 1657 1722 1738 1739 1750 1855 1873 1888 1915 1917 1937 1980 1993,CC1=C(N=C(S1)N)C2=CC3=C(C=C2)N(CC3)C(=O)C(C)(C)C4=C(N5C(=CC6=C5SCCN6C(=O)C(C)(C)C)S4)N
1209,C C C O C 1 = C C = C ( C = C 1 ) C ( = C 2 C ( N ( C ( = O ) C 2 = O ) C C [NH+] ( C ) C ) C 3 = C C = C ( C = C 3 ) O C ) [O-],13 76 80 93 102 154 194 257 294 314 322 448 533 557 574 607 650 695 715 718 781 783 794 797 807 831 841 870 879 935 1003 1019 1034 1043 1057 1075 1130 1145 1184 1222 1226 1244 1279 1380 1385 1420 1427 1431 1440 1442 1452 1476 1492 1536 1634 1697 1739 1750 1775 1803 1811 1829 1873 1917 2031,CCCOC1=CC=C(C=C1)C2/C(=C(/C3=CC=C(C=C3)OC)\[O-])/C(=O)C(=O)N2CC[NH+](C)C
1210,C C C ( C C 1 = C C = C C = C 1 ) N C ( = O ) C C,1 41 48 71 75 79 80 117 272 294 389 490 517 551 580 650 677 692 705 730 807 808 857 898 911 962 1066 1088 1141 1152 1199 1240 1380 1444 1515 1544 1633 1671 1750 1754 1765 1806 1815 1873 1885 1917,CCC(CC1=CC=CC=C1)NC(=O)C(=C2C=CC=C2)C(=C3C=CC=C3)C(CC4=CC=CC=C4)NC(=O)CC
1211,C N 1 C ( = N N = C 1 S C C ( = O ) N C 2 = C C ( = C C = C 2 ) S C ) C 3 C C 3,27 41 44 80 90 129 184 191 197 254 341 361 378 380 383 384 394 399 470 564 650 703 711 721 738 747 811 875 901 926 935 965 991 1019 1039 1057 1088 1136 1143 1145 1152 1164 1173 1198 1212 1226 1298 1325 1379 1380 1449 1455 1506 1513 1537 1580 1588 1598 1602 1618 1619 1693 1723 1743 1749 1750 1816 1873 1917 1959 1971 2000,CN1C(=NN=C1SCC(=O)NC2=CC(=CC=C2)SC)C3CCC(CC3)[Si]4(C=NN=N4)CC(=O)C5=C(N(C(=N5)C6CC6)C)C7CC7
1212,C O C 1 = C ( C ( = C ( C = C 1 ) N C ( = O ) C [C@@H] 2 C ( = O ) N C 3 = C C = C C = C 3 N 2 C C 4 = C C = C ( C = C 4 ) C 5 = C C = C C = C 5 C ( = O ) O C ) O C ) O C,7 41 80 93 94 122 135 145 222 249 310 314 333 352 363 421 525 613 650 682 688 695 756 807 841 896 899 906 935 936 980 984 1004 1019 1034 1057 1060 1084 1088 1114 1118 1152 1157 1160 1174 1199 1224 1295 1298 1329 1340 1341 1380 1414 1447 1468 1470 1536 1563 1599 1647 1683 1750 1753 1754 1765 1775 1777 1783 1816 1856 1873 1886 1917 1948 1970 1982 1991,COC1=C(C(=C(C=C1)NC(=O)CC2C(=O)NC3=CC=CC=C3N2CC4=CC=C(C=C4)C5=CC=CC=C5C(=O)OC)OC)OC
1213,C C 1 = C C ( = C ( C 2 = C 1 C ( = O ) / C ( = C / C 3 = C C = C C = C 3 O C ) / O 2 ) C [NH+] 4 C C [NH+] ( C C 4 ) C C O ) O,18 44 80 104 118 153 164 221 222 249 254 271 281 314 376 425 441 473 547 615 650 656 663 694 695 725 807 828 841 875 926 961 969 1057 1088 1091 1183 1194 1199 1205 1211 1223 1249 1252 1294 1319 1324 1346 1380 1391 1410 1476 1536 1602 1607 1667 1673 1679 1690 1722 1729 1738 1747 1750 1810 1873 1886 1890 1893 1926 1932 1949 1970 2003 2010 2034,CC1=CC(=C(C2=C1C(=O)/C(=C/C3=CC=CC=C3OC)/O2)C[NH+]4CC[NH+](CC4)CCO)O
1214,C = C C N C ( = O ) C 1 = C C = C C = C 1 N C ( = O ) C O C 2 = C C = C ( C = C 2 ) O C 3 = C C = C C = C 3,14 32 41 55 80 102 167 190 192 193 197 322 389 459 471 485 486 562 650 679 694 695 718 720 722 745 765 779 793 807 880 940 1000 1004 1017 1077 1088 1114 1152 1160 1199 1224 1252 1317 1366 1380 1447 1452 1494 1617 1645 1696 1717 1750 1816 1871 1873 1887 1917 1948 1951 1973 1990 1991 1993 2004,C=CCNC(=O)C1=CC=CC=C1NC(=O)COC2=CC=C(C=C2)OC3=CC=CC=C3[As](=O)(C=O)NCC(=O)NC4=CC=CC=C4
1215,C O C 1 = C C = C C = C 1 C 2 ( C C O C C 2 ) C N C ( = O ) C 3 = C C ( = C C ( = C 3 ) O C ) O C,0 44 80 164 193 197 221 229 249 250 265 322 345 483 486 523 600 633 650 656 695 781 807 841 875 915 926 950 1031 1054 1055 1057 1060 1070 1088 1133 1152 1162 1199 1218 1271 1283 1380 1384 1385 1405 1410 1460 1486 1536 1563 1659 1660 1712 1727 1750 1800 1815 1824 1830 1873 1881 1917 1970 1979 1980,COC1=CC=CC=C1C2(CCC(O2)(CNC(=O)C3=CC(=CC(=C3)OC)OC)OS)C4=CC=CC=C4OC5(CCOCC5)S
1216,C C ( C ) C 1 = N C ( = C S 1 ) C C ( = O ) N 2 C C C 3 = C ( C 2 ) C = C S 3,1 6 14 27 42 80 105 115 117 192 215 233 272 283 292 315 324 325 378 476 516 526 552 554 585 598 650 675 724 734 772 807 830 842 852 867 926 935 993 1009 1057 1091 1209 1236 1312 1343 1380 1477 1480 1567 1581 1590 1626 1656 1673 1682 1692 1738 1750 1839 1855 1873 1889 1917 1946 1988 2009 2011,[B-]1(N(CCN1CC(=O)N2CCC3=C(C2)C=CS3)C(=O)CC4=CSC(=N4)C(C)C)(C(C)C)C(C)C
1217,C O C 1 = C C = C C = C 1 N 2 C ( = N N = C 2 S C C 3 = N C ( = C S 3 ) C ( = O ) N C C C ( C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5 ) C 6 = C C = N C = C 6,1 8 75 80 89 116 121 137 189 197 249 254 255 325 341 347 378 383 389 473 486 490 517 552 607 650 667 675 695 739 747 762 807 836 841 855 890 934 935 1057 1088 1097 1152 1160 1164 1168 1188 1191 1199 1208 1248 1283 1288 1295 1342 1365 1380 1410 1449 1508 1509 1536 1567 1578 1581 1603 1613 1647 1689 1722 1750 1810 1855 1856 1866 1873 1917 1939 1952 1959 1970 1993 2018 2021,COC1=CC=CC=C1N2C(=NN=C2SCC3=NC(=CS3)C(=O)NCCC(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=NC=C6
1218,C C 1 = C C ( = C ( C = C 1 C O C ( = O ) [C@H] ( C ) O C 2 = C C = C ( C = C 2 ) C # N ) O C ) O C,1 10 18 34 35 80 102 147 154 167 183 210 217 249 283 305 322 422 439 491 530 650 664 674 695 701 718 720 731 745 768 790 807 841 875 968 1057 1066 1071 1136 1165 1245 1269 1297 1306 1338 1349 1380 1381 1384 1391 1474 1510 1536 1550 1592 1653 1656 1722 1750 1836 1873 1917 1954 1970,CC1=CC(=C(C=C1COC(=O)C(C)OC2=CC(=C(C=C2C)OC)OC)OC(C)C(=O)CC(=O)C(C)OC3=CC=C(C=C3)C#N)OC
1219,C C ( C ) ( C ) [Si] ( C ) ( C ) O C ( C ( C C 1 = C C = C C = C 1 ) N C ( = O ) C N 2 C = C ( C = C ( C 2 = O ) N C ( = O ) O C C 3 = C C = C C = C 3 ) C 4 = C C = C C = C 4 ) C ( F ) ( F ) F,1 10 36 41 79 80 114 117 136 147 242 314 354 378 389 392 409 451 464 465 504 517 540 565 567 583 650 656 664 695 736 745 805 807 857 862 875 912 925 935 954 1006 1013 1027 1039 1057 1064 1066 1088 1140 1152 1160 1194 1199 1224 1262 1280 1312 1326 1380 1399 1424 1453 1455 1471 1565 1578 1579 1673 1749 1750 1754 1758 1759 1771 1776 1816 1830 1843 1845 1864 1873 1902 1909 1914 1917 1928 1964 2021 2042,CC(C)(C)[Si](C)(C)OC(C(CC1=CC=CC=C1)NC(=O)CN2C=C(C=C(C2=O)NC(=O)OCC3=CC=CC=C3)C4=CC=CC=C4)C(F)(F)F
1220,C C [C@H] 1 [C@H] ( C S C 1 = S ) C C 2 = C N = C N 2 C,53 80 90 96 97 135 142 157 165 166 192 209 226 294 354 369 370 378 396 432 458 514 575 626 636 675 685 710 890 899 926 932 935 978 1019 1053 1057 1058 1099 1145 1172 1380 1409 1427 1431 1449 1451 1454 1459 1496 1523 1535 1550 1603 1634 1717 1726 1810 1822 1828 1834 1851 1873 1876 1940 1954,CCC1C(CSC1=S)CC2=CN=CN2C3C(=S)SC4=C(S3)C(C(=S)S4)CC5=CN=CN5C
1221,C C 1 = N C ( = C O 1 ) C 2 = C C = C ( C = C 2 ) S ( = O ) ( = O ) N C 3 = C C ( = C C = C 3 ) F,4 28 179 191 290 319 350 378 384 404 502 530 650 656 669 699 701 703 715 743 744 803 875 894 896 933 980 1039 1057 1088 1106 1148 1151 1152 1160 1179 1233 1270 1280 1380 1429 1473 1476 1487 1488 1545 1670 1722 1730 1750 1811 1853 1855 1873 1928 1971 2039,CC1=NC(=CO1)C2=CC=C(C=C2)S(=O)(=O)NNC3=CC(=CC(=C3)S(=O)(=O)NC4=CC(=CC=C4)F)F
1222,C N ( C ) S ( = O ) ( = O ) C 1 = C C = C C = C 1 C N C ( = O ) C 2 = C C 3 = C ( S 2 ) C C C C C 3,2 17 42 59 80 112 162 197 232 255 310 319 350 371 392 419 435 486 528 556 585 650 675 698 706 763 777 807 813 815 860 875 881 893 926 940 955 961 977 992 1028 1048 1057 1088 1095 1152 1163 1199 1214 1224 1236 1289 1320 1339 1349 1379 1380 1476 1479 1493 1597 1654 1738 1750 1762 1817 1873 1897 1917 1971 2028,CN(C)S(=O)(=O)C1=CC=CC=C1CNC(=O)C2=CC3=C(S2)P(N(C3)S(=O)(=O)N(C)C)NC4=CC=CC=C4S(=O)(=O)N(C)C
1223,C C O C 1 = C C 2 = C C ( = C ( N = C 2 C = C 1 ) Cl ) / C = N \ N C 3 = N C 4 = C ( C = C ( C = C 4 ) Cl ) C ( = N 3 ) C 5 = C C = C C = C 5,69 80 101 146 155 165 171 201 214 216 230 237 294 295 322 323 339 378 389 411 454 471 561 591 694 695 699 718 725 730 736 815 816 835 863 864 875 932 961 1003 1008 1016 1057 1079 1088 1092 1097 1108 1143 1152 1160 1197 1199 1217 1238 1357 1380 1452 1455 1458 1501 1582 1683 1739 1750 1778 1779 1855 1867 1873 1891 1951 2034,CCOC1=CC2=CC(=C(N=C2C=C1)Cl)/C=N/NC3=NC(=C4C=C(C=CC4=N3)Cl)/C=N/NC5=NC(=C6C=C(C=CC6=N5)Cl)C7=CC=CC=C7
1224,C C O C ( = O ) [C@] ( C ) ( C C ( = O ) O C ) N C ( = O ) C,37 39 55 70 80 114 147 195 245 294 354 392 410 426 552 559 650 695 772 807 830 841 914 1017 1047 1057 1061 1072 1152 1167 1238 1314 1386 1488 1524 1551 1564 1695 1722 1799 1881 1905 1917 2042,CCOC(=O)C(C)(CC(=O)OC)NC(=O)CCC(=O)C(C)(CC(=O)OC)NC(=O)C(C)(CC(=O)OC)NC(=O)C
1225,C C N 1 C C N ( C C 1 ) C 2 = C ( C = C ( C = C 2 ) S ( = O ) ( = O ) N ( C C ) C C ) N C ( = O ) C C 3 = C C ( = C C = C 3 ) F,34 41 63 74 80 179 194 230 231 274 282 293 294 319 325 350 407 470 507 527 650 699 715 720 730 757 785 805 807 815 865 875 881 926 932 935 936 951 1039 1042 1057 1066 1083 1088 1152 1161 1198 1224 1237 1295 1303 1328 1380 1462 1476 1480 1487 1508 1552 1661 1670 1750 1754 1756 1778 1791 1793 1809 1816 1822 1873 1895 1915 1917 1928 1948 1990,CCN1CCN(CC1)C2=C(C=C(C=C2)S(=O)(=O)N(CC)CC)NC(=O)CC3=CC(=C(C=C3)N4CCN(CC4)CC)NC(=O)N5C=PC=P5
