id,SMILES_input,fingerprints_input_ECFP4,SMILES_output_ECFP4
920,C C 1 = C C ( = C ( C = C 1 ) N C ( = O ) C 2 = N N = C ( C = C 2 ) N 3 C C C N C C 3 ) C ( = O ) N C 4 = N C = C ( C = C 4 ) Cl,216 235 305 407 486 527 635 650 680 705 804 807 816 819 847 875 878 926 935 947 967 1018 1028 1057 1060 1070 1099 1114 1152 1164 1175 1203 1224 1308 1312 1407 1452 1480 1516 1526 1535 1683 1722 1750 1816 1823 1856 1921 1986 1991 2020,CC1=CN=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)NC(=O)C3=C(C=CC(=N3)N4CCCNCC4)NC(=O)C5=NC=C(C=C5)Cl
921,C C 1 = C C ( = N O 1 ) N C ( = O ) N C ( = O ) C C C C C ( = O ) O,41 248 363 378 382 389 656 718 807 946 1057 1099 1110 1119 1152 1184 1267 1287 1380 1398 1456 1528 1564 1718 1722 1737 1742 1816 1873 1911 1917 1989,CC1=CC(=NO1)NC(=O)NC(=O)CCCCC(=O)O
922,C C 1 = C ( C = C ( O 1 ) / C = C ( \ C # N ) / C ( = O ) C ( C ) ( C ) C ) C ( = O ) O C,179 270 330 392 448 512 635 650 656 674 695 790 803 807 835 900 906 1057 1079 1081 1152 1380 1384 1404 1604 1715 1722 1746 1794 1873 1917 1991,CC1=C(C=C(O1)C=C(C#N)C(=O)C(C)C)C(=O)C(=C(C#N)C(=O)C(=O)C(C)(C)C)C#N
923,C N ( C ) S ( = O ) ( = O ) C 1 = C C = C ( C = C 1 ) O C C S C 2 = N N = C ( N 2 C 3 C C 3 ) C 4 = C C = C C = C 4 F,13 80 102 116 319 322 338 341 350 352 378 385 451 650 654 686 695 699 715 718 763 765 815 881 926 935 984 1019 1032 1034 1057 1088 1134 1143 1163 1182 1268 1452 1476 1508 1749 1750 1840 1873 1910 2046,CN(C)S(=O)(=O)C1=CC=C(C=C1)OCCSC2=NCC(N2C3CC3)C4=CC=CC=C4C5=CC=CC=C5F
924,C C ( = O ) C 1 = C C = C ( C = C 1 ) N C ( = O ) C [NH+] ( C C 2 = C C = C ( C = C 2 ) O C ) C 3 C C 3,41 42 80 157 310 322 617 650 695 718 807 824 831 841 843 878 899 901 926 1017 1019 1057 1071 1077 1325 1359 1380 1385 1536 1697 1750 1754 1797 1816 1819 1820 1873 1917 2031,CC(=O)C1=CC=C(C=C1)NC(=O)C[NH+](CC2=CC=C(C=C2)OC)C3CC3
925,C N ( C C ( = O ) N 1 C C C C 1 ) S ( = O ) ( = O ) C 2 = C C 3 = C ( C = C 2 ) N ( N = N 3 ) C C O C,158 213 241 319 486 536 650 695 760 785 795 807 815 841 875 881 926 935 1005 1009 1022 1057 1097 1163 1164 1353 1380 1480 1655 1750 1783 1873 1917 1996 1998 2021 2027,CN(COC)S(=O)(=O)C1=CC2=C(C=C1)N(N=N2)C(=O)N(C)N3CCN(CC3)N(C)C(=O)CN4C(=CC(=N4)OC)OC
926,C O C 1 = C C = C ( C = C 1 ) C ( C 2 = C C = C C = C 2 ) ( C 3 = C C = C C = C 3 ) O [C@H] ( C = O ) [C@H] ( N 4 C = C C ( = O ) N C 4 = O ) O [C@H] ( C O ) C = O,1 80 81 114 135 216 222 314 322 389 406 427 487 508 650 670 694 695 718 755 757 758 781 807 841 906 935 938 987 1004 1057 1088 1174 1199 1380 1417 1533 1536 1611 1615 1665 1699 1745 1750 1873 1960 2017,COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC)O[C@@H](C=O)[C@H](C=O)OC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC(=O)N6CO
927,C C O C 1 = C ( C = C ( C = C 1 ) C ( = O ) C ) C O C ( = O ) C 2 = C C ( = C ( N = C 2 ) Cl ) Cl,80 94 119 145 147 184 237 294 339 347 363 378 425 650 745 807 816 963 1017 1057 1238 1349 1380 1385 1452 1522 1535 1683 1697 1750 1768 1820 1873 1876 1898 1917 1970,CCOC1=C(C=C(C=C1)C(=O)C)COC(=O)C2=CN=C(C=C2)Cl
928,C C 1 = C C ( = C C = C 1 ) N 2 C ( = C ( C ( = N 2 ) C ( = O ) O C ) Cl ) C 3 = C C = C ( C = C 3 ) F,289 351 561 597 650 695 699 807 841 906 935 1013 1039 1049 1055 1057 1088 1380 1670 1679 1707 1722 1750 1823 1852 1873 1917 1928 1956,CC1=CC(=CC=C1)N2C(=CC(=N2)F)C(=O)OC
929,C 1 C ( = C ( N 2 [C@@H] ( S 1 = O ) C ( C 2 = O ) N C ( = O ) C C 3 = C C = C S 3 ) C ( = O ) O C ( C 4 = C C = C C = C 4 ) C 5 = C C = C C = C 5 ) C ( F ) F,1 5 14 41 174 233 240 241 387 389 415 438 470 656 675 695 807 847 869 911 935 1050 1085 1088 1199 1256 1365 1405 1508 1567 1572 1574 1581 1595 1609 1684 1837 1843 1852 1877 1917 1922 1928 1932,C1=CC=C(C=C1)C(C2=CC=CC=C2)O/C(=C\3/N(C4=C(S3=O)SC=C4)C(=O)C(C5=CC=CS5)F)/C6=C(N7C(S(=O)OC7=S(F)F)C(F)F)C(F)F
930,C 1 = C C = C ( C = C 1 ) N = N C 2 = C C = C C ( = C 2 ) N C ( = O ) C F,41 184 191 234 389 495 650 674 703 725 807 875 931 1039 1086 1088 1152 1199 1281 1380 1583 1680 1750 1816 1854 1917 1928,C1=CC=C(C=C1)N=NC2=CC=CC(=C2)NC(=O)CC(=O)NN=NC3=CC=CC=C3
931,C C C C C C O C 1 = C ( C = C ( C = C 1 ) C ( = O ) N N C ( = O ) C O C 2 = C C = C ( C = C 2 ) C ( = O ) O C C ) Br,13 41 58 80 94 102 145 147 281 294 304 526 591 650 695 718 728 745 759 794 807 833 875 1057 1143 1152 1249 1385 1390 1444 1518 1522 1631 1697 1722 1873 1895 1911 1917 1970 2004,CCCCCCOC1=C(C=C(C=C1)C(=O)OCC(=O)NNC(=O)COC(=O)C2=CC(=C(C=C2)OCCCC)Br)Br
932,C C 1 = N C 2 = C ( [C@@H] ( C 1 C ( = O ) O C 3 C C C C C 3 ) C 4 = C C ( = C ( C = C 4 ) O C ) O ) C ( = O ) C [C@H] ( C 2 ) C 5 = C C ( = C ( C = C 5 ) O C ) O C,2 40 94 119 140 211 227 231 249 273 650 695 751 807 875 890 926 1014 1019 1028 1057 1060 1107 1147 1169 1279 1311 1325 1380 1387 1410 1419 1453 1519 1582 1602 1607 1622 1652 1672 1699 1722 1750 1754 1803 1873 1917 1970 2000 2002,CC1=C(C(C2=C(C1)CC(CC2=O)C3=CC(=C(C=C3)OC)O)C4=CC(=C(C=C4)OC)O)C(=O)OC5CCCCC5
933,C 1 C C N ( C 1 ) S ( = O ) ( = O ) C 2 = C C = C C ( = C 2 ) N C ( = O ) C O C ( = O ) / C ( = C / C 3 = C C = C S 3 ) / C 4 = C C = C S 4,14 41 80 147 167 191 241 319 350 366 383 391 419 539 585 595 650 684 694 695 703 705 757 800 807 901 926 935 1028 1039 1088 1152 1235 1380 1476 1480 1499 1528 1567 1729 1746 1750 1816 1873 1921 1998,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)C/C(=C/C3=CC=CS3)/C4=CC=CS4
934,C 1 C C 2 C ( C ( C 1 ) Cl ) C 3 = C C = C C = C 3 O 2,66 172 371 656 736 750 867 932 1027 1028 1088 1325 1380 1457 1481 1492 1683 1750 1821 1900 1905,[B-](C1=CC=CC=C1)(C2=CC=CC=C2O[Si](C3=CC=CC=C3)(C4=CC=CC=C4OC5=CC=CC=C5)C6=CC=CC=C6OC7=CC=CC=C7O6)(Cl)Cl
935,C O C 1 = C ( C = C ( C = C 1 ) N 2 C ( = N N = N 2 ) S C ) C N 3 C C 4 C C C N 4 C ( C 3 ) C ( C 5 = C C = C C = C 5 ) C 6 = C C = C C = C 6,1 80 94 249 257 262 277 283 323 345 369 378 389 446 530 647 721 739 747 761 841 935 1019 1028 1057 1077 1088 1111 1126 1188 1199 1211 1325 1349 1365 1480 1536 1581 1661 1723 1765 1783 1791 1825 1852 1873 1970 1993,COC1=C(C=C(C=C1)N2C(=NN=N2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN5CC6CCCN6C(C5)C(C7=CC=CC=C7)C8=CC=CC=C8
936,C C ( C ( = O ) N C ) S C 1 = N N = C ( S 1 ) N,1 98 116 162 191 283 345 378 573 675 807 994 999 1057 1164 1171 1173 1380 1398 1414 1430 1456 1457 1507 1563 1917,C[C@H](C(=O)NC)SC1=NN=C(S1)N
937,C C 1 = C C ( = C ( C = C 1 ) N C 2 = N C = C C ( = O ) N 2 ) C,51 81 204 235 314 323 378 491 650 727 787 1013 1057 1391 1442 1542 1611 1722 1740 1750 1823 1856 1866 1873,CC1=CC(=C(C=C1)N2N=CC=C(C2=NC3=NC=CC(=O)N=C3C4=NC=CC(=C4)C)C)C
938,C 1 C C C 2 = C ( C 1 ) C 3 = C ( O 2 ) C ( = C C ( = C 3 ) C = O ) O,133 361 502 542 593 650 656 694 807 863 926 963 1004 1028 1063 1297 1380 1391 1602 1604 1607 1873 1997 2033,C1CCC2=C(C1)C3=C(C=C(C=C3O2)C=O)O
939,s 1 c 2 = N C ( = O ) / C ( = C / c 3 c ( n ( c ( c 3 ) C ) c 3 c c ( c c c 3 ) C ) C ) / C ( = N ) n 2 n c 1 C C C,3 80 160 191 281 314 378 650 675 696 703 794 799 819 849 875 927 961 1013 1039 1120 1314 1356 1419 1504 1522 1726 1757 1766 1823 1825 1872 1873 1953 1966 1993 2013 2044,C1=CC(=CC(=C1)N2C(=CC(=CC2=C3C(=O)N=C(S3)CCC)C)C=C4C(=O)N=C(S4)CCC)NC5=NC(=O)C(=C6SC7=NC(=O)C=CC7=N6)S5
940,C C 1 = C C ( = C ( C = C 1 ) N C C 2 = C C = C C = C 2 Cl ) [N+] ( = O ) [O-],255 295 354 366 542 650 716 753 838 877 1013 1057 1088 1134 1152 1195 1224 1349 1380 1416 1481 1597 1683 1722 1750 1873 1963 1990,CC1=CC=CC=C1CNC2=CC=C(C=C2[N+](=O)[O-])[N+](=O)[O-]
941,C S C 1 = N N C 2 = C 1 S C C 3 = C 2 S C = C 3,14 32 74 116 157 326 378 394 554 675 791 842 859 1114 1236 1326 1393 1421 1498 1546 1567 1580 1723 1750 1843 1873 1928 2004,C1Sc2c(c3c1ccs3)[nH]nc2SC
942,C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 = C C = C ( O 2 ) C Br,9 80 226 250 251 310 389 558 650 656 728 807 1058 1062 1088 1199 1281 1380 1385 1604 1754 1775 1782 1873 1917 1934 1985,C1=CC=C(C=C1)C(=O)C2=CC=C(O2)CBr
943,C C 1 = C C = C ( C = C 1 ) N C ( = O ) C O C 2 = C ( C = C ( C = C 2 ) Br ) C N C C C 3 = C C = C C = C 3 F,41 80 94 167 191 235 255 695 699 718 728 766 807 875 909 1004 1032 1077 1088 1157 1169 1187 1199 1243 1349 1380 1452 1597 1631 1676 1703 1722 1750 1786 1816 1823 1840 1873 1898 1917 1920 1970 1990 2008,C1=CC=C(C=C1)NC(=O)COC2=C(C=C(C=C2)Br)CNCCC3=CC=CC=C3F
944,C C ( = O ) O [C@H] 1 C [C@] 2 ( [C@@H] ( C C [C@] 2 ( S ) S C ) [C@H] 3 C 1 ( [C@] 4 ( C = C C ( = O ) C = C 4 C C 3 ) C ) F ) C,66 116 134 182 229 249 314 403 460 504 521 679 687 695 746 748 858 926 1017 1019 1042 1057 1060 1077 1126 1162 1274 1275 1325 1380 1466 1738 1791 1873 2021 2039,CC(=C1CCC2C1(CC(CC2)SS)C)OC3CC3(C)SS
945,C N 1 C C C ( C C 1 ) C 2 = C ( C = C C ( = C 2 ) C C C N 3 C C [C@H] ( [C@H] ( C 3 ) O C ) N C ( = O ) C 4 = C C ( = C ( C = C 4 O C ) N ) Cl ) C ( = O ) O,50 67 80 104 126 190 207 249 272 310 366 387 389 430 456 486 543 547 642 650 653 695 798 869 875 910 926 935 937 978 993 1019 1027 1057 1145 1243 1254 1261 1304 1321 1328 1392 1403 1458 1480 1536 1667 1683 1750 1754 1791 1873 1911 1917 1991 2000,CN1CCC(CC1)C2=C(C=CC(=C2)CCCN3CCC(C(C3)OC)NC(=O)C4=C(C=C(C=C4)CCCN5CCN(CC5)C)OC)C(=O)O
946,C 1 = C C ( = C ( C = C 1 O C ( F ) ( F ) F ) F ) Cl,114 145 259 322 366 548 666 699 718 1093 1149 1380 1409 1453 1456 1683 1750 1873 1928,C1=CC(=C(C=C1OC(F)(F)F)F)Cl
947,O = c 1 [nH] c ( = O ) n ( c ( N ) c 1 N ( C ( = O ) C O C ( = O ) C 1 C N ( C ( = O ) C 1 ) C c 1 o c c c 1 ) C ) C c 1 c c c c c 1,54 80 147 231 264 311 314 335 376 407 531 534 650 656 739 750 758 775 787 798 802 807 869 881 926 935 1019 1057 1066 1088 1089 1114 1137 1163 1199 1233 1238 1380 1457 1469 1518 1635 1739 1754 1765 1873 1926 1963 1975 2004,CN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)COC(=O)[C@@H]3CC(=O)N(C3)CC4=CC=CO4
948,[nH] 1 c ( = O ) n ( c c ( c 1 = O ) c 1 c c c s 1 ) C C C ( C O ) C O,1 14 16 62 80 165 222 314 352 383 464 482 633 675 750 758 807 852 917 935 1040 1088 1114 1145 1380 1420 1455 1499 1578 1666 1745 1750 1873,C1=CSC(=C1)C2=CN(C(=O)NC2=O)CCC(CO)CO
949,C 1 [C@@H] 2 C N ( C [C@@H] ( O 2 ) C N 1 ) C C 3 = C C ( = C ( C = C 3 ) Cl ) C ( = O ) N C C 4 5 C C 6 C C ( C 4 ) C C ( C 6 ) C 5,80 166 310 366 470 486 502 561 650 656 739 744 807 849 926 929 935 1019 1060 1077 1114 1152 1193 1292 1308 1317 1380 1391 1446 1512 1520 1577 1683 1699 1750 1759 1765 1771 1873 1917 1921 1976,C1C2CC3CC1CC(C2)(C3)CN4CC(OC4C(=O)NCl)CNC(=O)C56CC7CC(C5)CC(C7)C6
950,C C O C ( = O ) [C@@] 1 ( [C@@H] ( O C ( = N 1 ) C 2 = C C = C C = C 2 ) C ) C 3 = C C = C ( C = C 3 ) [N+] ( = O ) [O-],89 147 287 294 327 378 389 507 620 650 656 695 736 753 769 807 833 838 848 991 1019 1057 1060 1088 1195 1238 1274 1380 1554 1586 1722 1750 1764 1809 1871 1873 1917 1963,CCOC(=O)C1(C(OC(=N1)C2=CC=C(C=C2)[N+](=O)[O-])[Si](C)(C)O)C
951,c 1 c ( n c 2 n ( c 1 N C C N ( C ) C ) n c c 2 c 1 c c c ( c c 1 ) Cl ) C,43 59 80 216 222 352 383 412 561 652 755 816 875 896 935 1057 1070 1128 1152 1160 1163 1215 1380 1416 1520 1535 1589 1664 1696 1722 1731 1750 1855 1873 1929 1951,CC1=NC2=C(C=NN2C(=C1)NCN(C)C)C3=CC=C(C=C3)Cl
952,C O C C N C ( = O ) N C ( = O ) C O C 1 = C C = C ( C = C 1 ) C ( = O ) C 2 = C C = C ( C = C 2 ) Cl,9 13 41 80 102 192 197 216 322 561 667 695 718 807 816 841 1070 1119 1380 1385 1452 1683 1697 1775 1790 1873 1887 1917 1921 1989 2004,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)OCC(=O)NC(=O)NCCOOC
953,C C C N C ( C ) C 1 = C C = C C = C 1 O C 2 = C N = C C = C 2,1 80 199 237 283 378 581 695 794 814 1043 1057 1088 1197 1199 1586 1603 1617 1750 1756 1873 1945 1970,CC(C1=CC=CC=C1OC2=CN=CC=C2)[Si](CCC)(CCC)CCC
954,C ( = O ) ( N 1 C C C 2 ( c 3 c c ( c c c 3 C C 1 C 2 ) O C ( = O ) C ) c 1 c c c c c 1 ) O C C,80 147 231 242 294 322 389 555 556 561 608 650 695 718 772 807 875 926 1017 1019 1035 1057 1060 1065 1088 1162 1171 1199 1236 1238 1308 1326 1380 1480 1497 1561 1729 1750 1775 1910 1917 1962 1987,CCOC(=O)OCC1(CC1)C2CC3=C(C2)C=C(C=C3)OC(=O)C
955,c 1 c c ( c 2 c ( c 1 ) c c 1 c ( n 2 ) S C [C@H] 2 [C@@H] 1 c 1 c ( O C 2 ) n ( n c 1 C ) c 1 c c c ( c c 1 ) [N+] ( = O ) [O-] ) C,12 153 157 175 214 378 438 475 585 656 667 753 769 838 875 913 926 935 1019 1027 1039 1088 1166 1195 1238 1274 1306 1329 1380 1391 1453 1648 1738 1750 1754 1809 1873 1923 1956 1963 1999,C1C2CON3C(=C2C4=CC=C(C=C4C=C3[N+](=O)[O-])[N+](=O)[O-])O1
956,C 1 C C [NH+] ( C 1 ) C C C N C ( = O ) C O C 2 = C C = C ( C = C 2 ) C # N,18 34 41 80 102 197 219 322 575 597 650 667 674 718 807 832 926 1028 1136 1152 1183 1452 1690 1729 1750 1873 1876 1887 1911 1954 2010,C1CC[NH+](C1)CCCNC(=O)COC2=CC=C(C=C2)C#N
957,C C O C ( = O ) O C 1 = C ( C = C C ( = C 1 ) C # C C N 2 C C C ( C C 2 ) C C 3 = C C = C C = C 3 ) [N+] ( = O ) [O-],29 80 102 147 151 245 249 294 300 338 354 389 430 458 566 650 674 695 715 716 753 800 804 807 838 872 926 1019 1057 1060 1088 1135 1195 1199 1261 1348 1380 1443 1456 1480 1711 1722 1729 1750 1754 1844 1871 1873 1917 1954 1963,CC1=C(C=CC(=C1)C#CCOC(=O)OC2=C(C=CC(=C2)C#CCC3CCC(CC3)CC4=CC=CC=C4)[N+](=O)[O-])[N+](=O)[O-]
958,C C 1 = C C = C ( C = C 1 ) N 2 C ( C ( C C C 2 = O ) C ( = O ) N C 3 = C C ( = C C = C 3 ) [N+] ( = O ) [O-] ) C 4 = C C ( = C ( C = C 4 ) O C ) O C,49 94 184 191 209 227 235 238 263 650 689 695 703 753 798 841 875 901 926 1000 1039 1057 1088 1195 1245 1274 1279 1325 1380 1610 1629 1722 1738 1756 1803 1816 1820 1823 1917 1920 1922 1924 1940 1963 1970,CC1=CC=C(C=C1)C2C(CCC2=O)C(=O)NC3=CC(=C(C=C3)OOC)OC
959,C C C N 1 C 2 = C ( C = C ( C = C 2 ) N C ( = O ) N C 3 = C C = C C ( = C 3 ) C ) O C C ( C 1 = O ) ( C ) C,56 80 127 164 184 191 255 281 294 314 588 650 656 703 807 820 843 875 926 935 953 1013 1055 1057 1060 1088 1145 1152 1295 1722 1750 1823 1915 1917 1989 1990,CCN1C2=C(C=C(C=C2)NC(=O)NC3=CC=CC(=C3)C)N(C(=O)C(C1=O)(CC)CC)CCC
960,C C 1 ( C ) N C ( C C ( = O ) C 1 C c 1 c c c ( c c 1 ) O ) C C c 1 c c c ( c c 1 ) O,80 231 310 370 471 650 745 746 807 830 832 849 925 926 975 1006 1045 1057 1060 1114 1243 1261 1274 1491 1602 1717 1733 1750 1754 1778 1873,CC1(C(NC(C(N1)(C)C)(C)CCC2=CC=C(C=C2)O)CCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O
961,C C 1 = C ( C = C C ( = C 1 ) C ( = O ) N C ( C C ( C ) C ) C ( = O ) O ) N C ( = O ) C 2 = C N = C ( C = C 2 ) Cl,80 117 283 298 355 378 426 486 561 650 680 736 759 807 875 1057 1102 1152 1224 1292 1297 1385 1391 1435 1442 1452 1535 1624 1697 1722 1758 1768 1816 1847 1873 2001,CC1=CC(=C(C=C1NC(=O)C(CC(C)C)NC(=O)C2=CN=C(C=C2)Cl)C)NC(=O)C(CC(C)C)NC(=O)C3=CN=C(C=C3)Cl
962,C C 1 = N C = C ( N 1 C [C@@H] ( C ) O ) [N+] ( = O ) [O-],1 80 172 227 506 650 715 753 802 807 913 917 935 1057 1231 1380 1452 1722 1820 1873 1922 1963 1973,CC1=NC=C(N1CC(O)O)[N+](=O)[O-]
963,C C N 1 C C C 2 = C ( C 1 ) S C ( = C 2 C ( = O ) O C ) N C ( = O ) C 3 = C C = C C = C 3 S C C,1 50 80 83 116 162 165 216 294 341 361 403 486 586 650 675 695 807 808 811 841 847 865 906 926 935 1025 1057 1152 1380 1411 1447 1480 1622 1710 1738 1750 1791 1797 1833 1873 1917 1946 1991,CCSC1=CC=C(C=C1)SCC
964,C C 1 = C C ( = C C = C 1 ) C ( = O ) N ( C 2 C C N ( C C 2 ) C C 3 = C C = C C = N 3 ) C 4 = C C ( = C ( C = C 4 ) O C ) O C,94 140 249 346 400 448 519 590 630 650 695 724 781 784 807 809 837 841 875 881 935 960 1013 1019 1039 1055 1057 1088 1096 1153 1155 1199 1221 1245 1261 1286 1325 1380 1385 1389 1452 1480 1722 1750 1765 1791 1823 1917 1970 1984 1985 2043,CC1=CC(=CC=C1)C(=O)N(C2CCN(CC2)CC3=CC=CC=N3)C4=CC(=C(C=C4)OC)OC
965,C O [C@H] ( / C = C / C ( = O ) N O ) [C@@H] ( C 1 = C C = C ( C = C 1 ) O C C O ) O C ( = O ) N C 2 = C C = C C 3 = C C = C C = C 3 2,13 31 69 80 102 114 124 222 233 322 464 473 540 650 694 695 718 807 841 878 1000 1013 1034 1057 1087 1088 1104 1141 1152 1154 1160 1199 1301 1351 1357 1365 1369 1380 1387 1452 1573 1615 1631 1750 1758 1853 1855 1873 1917,CO[C@@H](/C=C/C(=O)NO)[C@H](C1=CC=C(C=C1)OCCO)OC(=O)NO
966,C C [C@H] ( C ) N C ( = O ) N [C@@H] ( C ) C 1 = C C 2 = C ( C = C 1 ) O C O 2,1 80 117 158 283 294 441 456 532 596 650 656 738 807 875 926 1035 1057 1152 1349 1365 1544 1627 1647 1800 1863 1905 1917 1989 2018 2029,CCC(C)NC(=O)NC(C)C1=CC2=C(C=C1)OCO2
967,C N C ( = O ) C ( = C C 1 = C C 2 = C C = C C = C 2 O C 1 C 3 = C C = C C = C 3 ) C # N,84 179 345 389 421 650 656 674 694 750 790 1019 1057 1079 1088 1138 1152 1199 1210 1279 1380 1384 1416 1430 1446 1448 1481 1565 1663 1709 1740 1746 1750 1833 1917 1949 1957,CNC(=O)/C(=C/C1=CC(=C(OC1C2=CC=CC=C2)C3=CC=CC=C3)/C=C(\C#N)/C(=O)NC)/C#N
968,C C ( C ) N ( C ) C 1 = C ( C = C ( C = C 1 ) Br ) Br,46 234 254 728 833 875 909 1030 1057 1157 1163 1380 1631 1758 1873 1951 2018,CN(C1=C(C=C(C=C1)Br)Br)N(C)C2=C(C=C(C=C2)Br)Br
969,O = S ( = O ) ( N c 1 c ( n c c ( c 1 ) c 1 c c c 2 c ( c 1 ) n c ( c n 2 ) N C C 1 C C C C C 1 ) Cl ) c 1 c c c ( c c 1 ) F,2 4 22 29 80 90 339 342 350 377 378 451 484 502 561 583 650 785 875 883 890 896 926 961 1019 1030 1097 1099 1152 1160 1224 1294 1325 1410 1416 1452 1476 1478 1501 1535 1604 1628 1683 1719 1750 1790 1855 1873 1898 1928 1929,C1CCC(CC1)CNC2=CN=C3C=C(C=CC3=N2)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5CC5
970,C C 1 = N C 2 = C ( C 3 = N C 4 = C C = C C = C 4 N = C 3 N 2 C 5 = C ( C = C C ( = C 5 ) O C ) O C ) C ( = O ) N 1 C C 6 = C C = C C = C 6 Cl,37 80 94 314 322 366 378 429 516 534 549 561 641 695 781 792 841 917 935 974 995 1057 1088 1097 1184 1199 1349 1380 1519 1536 1597 1683 1696 1722 1724 1765 1855 1939 1972 1984 1993,CC1=NC2=C(C3=NC4=CC=CC=C4N=C3N2CC5=CC=CC=C5Cl)C(=O)N1C6=CC=CC=C6Cl
971,c 1 ( c ( c ( n c c 1 C / N = C ( / N c 1 c c c ( F ) c c 1 ) \ S ) C ) O ) C O,80 90 92 156 191 202 222 246 284 372 378 447 699 722 725 807 837 843 861 1057 1077 1104 1152 1183 1349 1380 1410 1452 1485 1602 1670 1722 1744 1750 1816 1873 1928 2034,CC1=C(C(=C(C(=N1)C)O)CN=C(NC2=CC=C(C=C2)F)NC3=CC=C(C=C3)F)CO
972,C C O C ( = O ) C ( = C 1 C 2 = C ( C = C C 3 = C C = C C = C 3 2 ) O C 4 = C 1 C ( = O ) N C ( = S ) N 4 ) C # N,4 46 80 97 203 241 294 314 620 623 650 656 674 689 695 790 807 1045 1057 1087 1116 1199 1357 1384 1493 1609 1610 1717 1722 1745 1747 1750 1783 1810 1815 1855 1873 1895 1905,CC/C(=C\1/C2=C(C=CC3=CC=CC=C32)OC(=O)N1)/OC#N
973,C C ( C ) O C ( = O ) C 1 = C ( N C ( = C C 1 C 2 = C C ( = C C = C 2 ) [N+] ( = O ) [O-] ) C ( O C ) O C ) C O C ( = O ) C,1 69 70 80 145 147 179 217 283 419 516 585 650 695 715 718 745 753 807 830 838 841 846 862 866 875 878 918 1017 1019 1035 1039 1057 1060 1088 1114 1182 1195 1204 1274 1279 1351 1380 1610 1750 1809 1873 1888 1933 1940 1963 1978 2011 2046,CC(C)OC(=O)C1=C(NC(=CC1C2=CC(=CC=C2)[N+](=O)[O-])C(OC)OC)COC(=O)C
974,C S C 1 = C C = C ( C = C 1 ) C 2 = C C 3 ( C C C 3 ) C = C 2 C 4 = C C = C ( C = C 4 ) S ( = O ) ( = O ) C,1 116 240 319 350 407 644 650 692 811 896 910 926 1028 1057 1060 1162 1167 1255 1276 1380 1476 1513 1624 1667 1723 1750 2028,CSC1=CC=C(C=C1)SC2=CC3(CCC3)C=C2C4=CC=C(C=C4)S(=O)(=O)C
975,C 1 C O C C N 1 S ( = O ) ( = O ) C 2 = C C ( = C ( C = C 2 ) O C 3 = C C = C C = C 3 ) N C ( = O ) C 4 = C C 5 = C C = C C = C 5 C = C 4,94 193 240 319 322 350 389 523 526 537 585 598 650 656 695 715 800 807 875 926 935 947 950 1087 1152 1199 1380 1385 1441 1480 1617 1661 1697 1750 1795 1855 1873 1950 1970,C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)OC3=CC=CC=C3)OC4=CC=CC=C4
976,C 1 = C C = C ( C ( = C 1 ) N C 2 = C ( C ( = N C = N 2 ) N C 3 = C C = C C = C 3 O ) [N+] ( = O ) [O-] ) O,81 378 489 534 650 708 715 753 838 996 1088 1152 1195 1367 1380 1452 1750 1758 1810 1873 1963 1982 2037,C1=CC(=C(N=C1)N[N+](=O)[O-])N[N+](=O)[O-]
977,C C ( C ) N 1 C C N ( C C 1 ) C C 2 = C C ( = C ( C = C 2 ) O C 3 = C C = C ( C = C 3 ) S C ) C N,1 74 94 116 157 193 240 283 336 394 484 634 695 718 744 784 796 811 827 875 926 935 981 1057 1171 1255 1349 1480 1513 1617 1624 1627 1723 1748 1750 1791 1873 1970,CC(C)N1CCN(CC1)CC2=C(C=CC(=C2)SC)OC3=CC=C(C=C3)SC
978,C O C ( = O ) C 1 = C C = C ( C = C 1 ) / C = N / N 2 C C N ( C C 2 ) C 3 = C C = C C = [NH+] 3,25 145 147 195 270 286 328 407 590 606 636 650 694 695 707 807 841 864 926 935 1000 1057 1088 1118 1152 1199 1380 1385 1480 1508 1697 1715 1764 1873 1917 2033,COC(=O)C1=CC=C(C=C1)/C=N/N2CCN(CC2)C3=CC=CC=C3/C=N/N4CCN(CC4)/C=N/C5=CC=C(C=C5)C(=O)OC
979,C 1 C [C@H] ( N ( C 1 ) C ( = S ) S C C C # N ) C ( = O ) O,38 80 110 116 242 354 389 413 446 531 674 807 926 934 1019 1028 1089 1128 1168 1182 1325 1384 1431 1583 1608 1617 1803 1917,C1C[C@H](N(C1)C(=C(SCCC#N)SCCC#N)C(=O)O)C(=O)O
